"","N","LEN","SIGMA","PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"256",1000,1000,50,0.4,0.397,0.964,47.0312,50.22295,54.1376,1.0006173312205,15000,5000,20,500
"257",1000,1000,50,0.4,0.371,0.95,49.561,53.46835,57.4583,1.00825616602312,15000,5000,20,500
"258",1000,1000,50,0.4,0.423,0.969,48.1099,51.7667,55.3152,1.00328877620676,15000,5000,20,500
"259",1000,1000,50,0.4,0.422,0.965,48.3565,51.63265,55.529,1.00047492528074,15000,5000,20,500
"260",1000,1000,50,0.4,0.375,0.955,45.1874,48.85125,52.2386,1.001157299405,15000,5000,20,500
"261",1000,1000,50,0.4,0.397,0.964,46.801,50.3878,53.9546,1.0023930154079,15000,5000,20,500
"262",1000,1000,50,0.4,0.4,0.957,45.5976,49.23835,52.5514,1.00049345739345,15000,5000,20,500
"263",1000,1000,50,0.4,0.377,0.961,46.7374,50.3234,54.0266,1.0023085669006,15000,5000,20,500
"264",1000,1000,50,0.4,0.428,0.967,46.9321,50.2329,53.7331,1.00333232678569,15000,5000,20,500
"265",1000,1000,50,0.4,0.382,0.955,48.2186,51.6591,55.517,1.00220739071306,15000,5000,20,500
"266",1000,1000,50,0.4,0.372,0.956,43.9037,47.1505,50.8721,1.00042171568598,15000,5000,20,500
"267",1000,1000,50,0.4,0.368,0.971,47.0652,50.97105,54.7562,0.999810745746375,15000,5000,20,500
"268",1000,1000,50,0.4,0.38,0.949,44.0733,47.5789,50.963,0.999411420847999,15000,5000,20,500
"269",1000,1000,50,0.4,0.389,0.947,49.4405,53.71425,57.6053,0.999985999970108,15000,5000,20,500
"270",1000,1000,50,0.4,0.386,0.954,45.1162,48.42475,51.9985,1.00037829772647,15000,5000,20,500
"271",1000,1000,50,0.4,0.376,0.957,47.2953,51.28565,54.9654,1.00171401191665,15000,5000,20,500
"272",1000,1000,50,0.4,0.379,0.961,43.51,47.0851,50.3915,1.00177100139786,15000,5000,20,500
"273",1000,1000,50,0.4,0.348,0.949,47.7095,51.5449,55.4432,1.00111520003212,15000,5000,20,500
"274",1000,1000,50,0.4,0.383,0.958,47.0692,50.7203,54.5627,1.00262534747639,15000,5000,20,500
"275",1000,1000,50,0.4,0.395,0.959,46.5494,50.28685,53.8258,1.00128518550242,15000,5000,20,500
"276",1000,1000,50,0.4,0.38,0.962,45.2207,48.9619,52.5924,1.00016683899226,15000,5000,20,500
"277",1000,1000,50,0.4,0.395,0.955,46.0313,49.58775,53.4438,1.00012595182462,15000,5000,20,500
"278",1000,1000,50,0.4,0.363,0.96,46.9307,50.66165,54.5946,1.0019863694951,15000,5000,20,500
"279",1000,1000,50,0.4,0.385,0.967,42.7168,46.24975,49.4084,0.999683967041113,15000,5000,20,500
"280",1000,1000,50,0.4,0.363,0.975,47.2157,50.67915,54.8724,1.00113156060333,15000,5000,20,500
"281",1000,1000,50,0.4,0.422,0.951,46.3985,50.069,53.5122,1.00024132017532,15000,5000,20,500
"282",1000,1000,50,0.4,0.386,0.967,48.6229,52.00625,56.2053,1.00309343096562,15000,5000,20,500
"283",1000,1000,50,0.4,0.381,0.958,45.485,48.74685,52.6258,1.00053972390876,15000,5000,20,500
"284",1000,1000,50,0.4,0.394,0.959,44.5285,47.7184,51.2779,1.00035749106356,15000,5000,20,500
"285",1000,1000,50,0.4,0.353,0.948,45.4534,49.02705,52.9809,1.00598353062381,15000,5000,20,500
"286",1000,1000,50,0.4,0.409,0.964,46.2383,49.636,53.3783,1.00186399438654,15000,5000,20,500
"287",1000,1000,50,0.4,0.351,0.954,46.0959,49.3668,53.426,1.00040365895424,15000,5000,20,500
"288",1000,1000,50,0.4,0.378,0.953,46.3965,49.6222,53.6247,1.00108140371221,15000,5000,20,500
"289",1000,1000,50,0.4,0.371,0.962,46.9583,50.50965,54.3074,1.00014624451374,15000,5000,20,500
"290",1000,1000,50,0.4,0.406,0.96,46.0801,49.56625,52.9623,1.00003411176111,15000,5000,20,500
"291",1000,1000,50,0.4,0.394,0.966,45.8764,49.3756,53.3042,1.0022062641436,15000,5000,20,500
"292",1000,1000,50,0.4,0.348,0.96,47.8482,51.5926,55.371,1.00345604531617,15000,5000,20,500
"293",1000,1000,50,0.4,0.387,0.959,45.6231,48.8151,52.4398,1.00001045131383,15000,5000,20,500
"294",1000,1000,50,0.4,0.388,0.96,45.0945,48.55675,51.8923,1.0013187302461,15000,5000,20,500
"295",1000,1000,50,0.4,0.399,0.961,48.5096,52.2111,55.768,1.00126327951029,15000,5000,20,500
"296",1000,1000,50,0.4,0.395,0.965,45.9931,49.1572,53.047,0.999588605559088,15000,5000,20,500
"297",1000,1000,50,0.4,0.377,0.955,46.1561,49.665,53.1728,0.999254201393818,15000,5000,20,500
"298",1000,1000,50,0.4,0.39,0.959,45.8175,49.4025,53.0955,0.999332707682348,15000,5000,20,500
"299",1000,1000,50,0.4,0.363,0.953,46.5547,50.2797,54.3313,1.00130669991911,15000,5000,20,500
"300",1000,1000,50,0.4,0.366,0.965,45.7271,49.0724,53.112,1.00097416563668,15000,5000,20,500
"301",100,500,100,0.4,0.27,0.82,69.6982,100.0885,145.068,0.999959106558608,15000,5000,20,500
"302",100,500,100,0.4,0.42,0.89,79.5933,109.427,144.405,0.999600786965909,15000,5000,20,500
"303",100,500,100,0.4,0.36,0.85,75.5967,100.4465,135.932,1.00115517221405,15000,5000,20,500
"304",100,500,100,0.4,0.34,0.85,82.0524,112.139,154.262,1.00178332656149,15000,5000,20,500
"305",100,500,100,0.4,0.3,0.78,63.9894,87.71395,121.896,1.00228206613433,15000,5000,20,500
"306",100,500,100,0.4,0.34,0.9,69.7608,92.68565,122.842,1.00135219450691,15000,5000,20,500
"307",100,500,100,0.4,0.35,0.83,85.0617,112.414,158.464,1.00065229374064,15000,5000,20,500
"308",100,500,100,0.4,0.27,0.81,67.3052,95.36375,136.332,1.00491454130879,15000,5000,20,500
"309",100,500,100,0.4,0.35,0.85,75.575,104.606,140.342,1.00267149404431,15000,5000,20,500
"310",100,500,100,0.4,0.33,0.78,84.113,113.7195,152.632,1.00322049954757,15000,5000,20,500
"311",100,500,100,0.4,0.28,0.85,61.828,85.17825,116.543,1.00176049383559,15000,5000,20,500
"312",100,500,100,0.4,0.45,0.86,67.0915,85.1484,109.615,0.999968474446085,15000,5000,20,500
"313",100,500,100,0.4,0.35,0.83,80.495,109.3625,155.202,1.00138460620113,15000,5000,20,500
"314",100,500,100,0.4,0.42,0.84,72.9601,97.60465,126.18,0.99962606066446,15000,5000,20,500
"315",100,500,100,0.4,0.45,0.85,88.1134,116.694,152.058,1.0030351719265,15000,5000,20,500
"316",100,500,100,0.4,0.31,0.78,53.7694,72.18645,97.2825,1.00085840903013,15000,5000,20,500
"317",100,500,100,0.4,0.4,0.86,61.9777,81.59655,106.291,0.999219145577394,15000,5000,20,500
"318",100,500,100,0.4,0.28,0.8,81.6846,116.981,169.92,1.0109364248121,15000,5000,20,500
"319",100,500,100,0.4,0.33,0.81,64.4962,86.91045,116.711,1.00160074386225,15000,5000,20,500
"320",100,500,100,0.4,0.33,0.84,74.6439,103.313,136.644,1.00138660400988,15000,5000,20,500
"321",100,500,100,0.4,0.41,0.88,69.5018,91.518,119.398,0.999692349807977,15000,5000,20,500
"322",100,500,100,0.4,0.44,0.86,77.7159,101.151,131.613,1.00109195081264,15000,5000,20,500
"323",100,500,100,0.4,0.33,0.82,64.0907,85.44545,114.993,1.00179423898195,15000,5000,20,500
"324",100,500,100,0.4,0.37,0.84,65.8116,87.73045,113.592,1.00244224573643,15000,5000,20,500
"325",100,500,100,0.4,0.36,0.85,75.3491,96.2137,129.901,1.00241377997102,15000,5000,20,500
"326",100,500,100,0.4,0.45,0.91,90.9623,121.631,156.967,1.00111108730972,15000,5000,20,500
"327",100,500,100,0.4,0.3,0.81,78.3414,109.042,153.983,1.00034699756042,15000,5000,20,500
"328",100,500,100,0.4,0.3,0.86,48.2096,63.21755,84.4186,1.00569122630026,15000,5000,20,500
"329",100,500,100,0.4,0.39,0.86,91.752,121.6405,172.261,1.00040390225449,15000,5000,20,500
"330",100,500,100,0.4,0.27,0.82,87.5917,167.79,1376.21,1.00557582792002,15000,5000,20,500
"331",100,500,100,0.4,0.35,0.85,81.0399,109.608,151.664,0.999274159331965,15000,5000,20,500
"332",100,500,100,0.4,0.34,0.86,81.9802,111.235,155.96,1.00120020872833,15000,5000,20,500
"333",100,500,100,0.4,0.32,0.86,86.5819,124.469,178.953,1.02006541921313,15000,5000,20,500
"334",100,500,100,0.4,0.35,0.93,75.8236,102.492,139.212,1.00226114833232,15000,5000,20,500
"335",100,500,100,0.4,0.28,0.8,68.4988,95.39215,132.634,1.00460923552138,15000,5000,20,500
"336",100,500,100,0.4,0.34,0.84,64.9233,86.44855,115.44,1.00195199328511,15000,5000,20,500
"337",100,500,100,0.4,0.3,0.83,80.7837,113.0865,167.073,1.00170497194079,15000,5000,20,500
"338",100,500,100,0.4,0.4,0.88,76.8694,98.936,132.475,1.00239354241476,15000,5000,20,500
"339",100,500,100,0.4,0.33,0.79,98.3652,141.3565,224.912,1.01540073884011,15000,5000,20,500
"340",100,500,100,0.4,0.27,0.8,78.4008,111.051,160.987,1.0015072893995,15000,5000,20,500
"341",100,500,100,0.4,0.36,0.9,72.3815,98.5865,130.093,1.00163745343576,15000,5000,20,500
"342",100,500,100,0.4,0.38,0.85,72.1831,98.9469,127.692,0.999329337922231,15000,5000,20,500
"343",100,500,100,0.4,0.36,0.83,90.2132,124.444,175.172,1.00737780966815,15000,5000,20,500
"344",100,500,100,0.4,0.39,0.84,87.6253,123.6405,169.066,1.00084448830813,15000,5000,20,500
"345",100,500,100,0.4,0.34,0.82,62.141,83.40975,111.697,0.999269200869138,15000,5000,20,500
"346",100,500,100,0.4,0.34,0.91,74.6597,102.7265,140.351,1.00028867683361,15000,5000,20,500
"347",100,500,100,0.4,0.41,0.85,69.8629,96.49405,124.034,1.00192864443271,15000,5000,20,500
"348",100,500,100,0.4,0.32,0.9,75.6285,101.8755,137.581,1.00087537484618,15000,5000,20,500
"349",100,500,100,0.4,0.39,0.88,85.1843,110.3055,144.711,1.00108408743897,15000,5000,20,500
"350",100,500,100,0.4,0.39,0.84,71.3343,93.61335,121.493,1.00061701991943,15000,5000,20,500
"351",500,500,100,0.4,0.348,0.844,93.5132,106.3945,121.122,1.0014046954061,15000,5000,20,500
"352",500,500,100,0.4,0.33,0.83,88.3855,100.8955,115.447,0.999992253306443,15000,5000,20,500
"353",500,500,100,0.4,0.334,0.856,82.7588,94.7431,107.15,1.00071512305001,15000,5000,20,500
"354",500,500,100,0.4,0.318,0.834,85.4171,99.2327,111.884,0.999972131756867,15000,5000,20,500
"355",500,500,100,0.4,0.326,0.824,81.4786,92.87615,105.252,1.00236885856434,15000,5000,20,500
"356",500,500,100,0.4,0.31,0.836,99.2022,114.949,131.959,1.0038281025328,15000,5000,20,500
"357",500,500,100,0.4,0.326,0.848,83.6181,95.21155,109.474,1.00550463496794,15000,5000,20,500
"358",500,500,100,0.4,0.326,0.832,94.7014,108.9035,124.001,0.999832149302769,15000,5000,20,500
"359",500,500,100,0.4,0.334,0.832,97.2484,110.9285,127.705,1.00069620481501,15000,5000,20,500
"360",500,500,100,0.4,0.366,0.87,98.0149,110.4705,125.72,1.00142233931271,15000,5000,20,500
"361",500,500,100,0.4,0.354,0.85,87.7607,98.56655,111.762,1.00388329195609,15000,5000,20,500
"362",500,500,100,0.4,0.34,0.84,84.4484,95.95385,108.712,1.00163499455858,15000,5000,20,500
"363",500,500,100,0.4,0.352,0.808,87.965,98.98725,113.928,1.00338021122528,15000,5000,20,500
"364",500,500,100,0.4,0.328,0.818,78.4564,89.2419,100.737,1.00135018369607,15000,5000,20,500
"365",500,500,100,0.4,0.33,0.842,87.3535,99.6342,114.359,1.00194149714459,15000,5000,20,500
"366",500,500,100,0.4,0.354,0.848,83.9631,93.92275,107.169,1.00468865339436,15000,5000,20,500
"367",500,500,100,0.4,0.318,0.816,87.7179,99.51625,113.861,1.00105258782355,15000,5000,20,500
"368",500,500,100,0.4,0.324,0.85,83.1047,95.1498,107.883,1.00094694867973,15000,5000,20,500
"369",500,500,100,0.4,0.324,0.844,102.357,118.6905,134.556,0.999714830017381,15000,5000,20,500
"370",500,500,100,0.4,0.36,0.838,85.8141,97.1272,109.084,1.00091486490954,15000,5000,20,500
"371",500,500,100,0.4,0.324,0.84,74.7054,85.16195,96.6309,0.999945052518849,15000,5000,20,500
"372",500,500,100,0.4,0.298,0.812,93.061,107.6395,124.083,0.999814982297008,15000,5000,20,500
"373",500,500,100,0.4,0.328,0.84,82.3221,93.8297,106.285,1.00070258418588,15000,5000,20,500
"374",500,500,100,0.4,0.32,0.854,82.9515,93.4536,107.172,0.999797377386354,15000,5000,20,500
"375",500,500,100,0.4,0.348,0.848,95.3649,109.192,124.119,0.999930964851133,15000,5000,20,500
"376",500,500,100,0.4,0.352,0.852,90.9829,103.028,117.495,1.00182642483266,15000,5000,20,500
"377",500,500,100,0.4,0.356,0.86,95.7679,107.7755,121.902,1.00305212195307,15000,5000,20,500
"378",500,500,100,0.4,0.342,0.84,95.1599,107.396,122.497,1.00320252639393,15000,5000,20,500
"379",500,500,100,0.4,0.328,0.816,108.915,127.2025,148.248,0.999155294979783,15000,5000,20,500
"380",500,500,100,0.4,0.334,0.84,89.4299,101.442,114.722,1.00187990142729,15000,5000,20,500
"381",500,500,100,0.4,0.388,0.842,92.4184,103.237,117.24,1.00129193262431,15000,5000,20,500
"382",500,500,100,0.4,0.324,0.844,92.7004,106.447,119.978,0.999948700311208,15000,5000,20,500
"383",500,500,100,0.4,0.318,0.816,90.5352,103.4815,118.527,1.00371160619246,15000,5000,20,500
"384",500,500,100,0.4,0.356,0.856,87.4074,99.5643,112.584,1.00275405872965,15000,5000,20,500
"385",500,500,100,0.4,0.316,0.826,88.7095,99.86195,114.808,1.00056586215609,15000,5000,20,500
"386",500,500,100,0.4,0.338,0.838,89.7661,102.1465,115.821,1.0017537300244,15000,5000,20,500
"387",500,500,100,0.4,0.298,0.842,101.543,117.4475,136.752,1.00123619196426,15000,5000,20,500
"388",500,500,100,0.4,0.318,0.812,84.397,96.7715,110.213,0.99983288415918,15000,5000,20,500
"389",500,500,100,0.4,0.312,0.83,84.4245,96.73935,109.838,1.00117161214226,15000,5000,20,500
"390",500,500,100,0.4,0.352,0.856,87.9236,101.04,113.431,1.00129544442682,15000,5000,20,500
"391",500,500,100,0.4,0.314,0.87,84.6995,96.41425,109.233,0.999944701727377,15000,5000,20,500
"392",500,500,100,0.4,0.308,0.846,79.5734,90.8318,104.858,0.999435865829369,15000,5000,20,500
"393",500,500,100,0.4,0.3,0.824,96.7418,110.891,126.759,1.00114544707668,15000,5000,20,500
"394",500,500,100,0.4,0.35,0.87,90.8699,102.9325,117.598,1.00406783656143,15000,5000,20,500
"395",500,500,100,0.4,0.378,0.85,94.7832,106.506,121.067,1.00096245089549,15000,5000,20,500
"396",500,500,100,0.4,0.354,0.836,88.4067,99.9265,113.158,1.00256295188189,15000,5000,20,500
"397",500,500,100,0.4,0.352,0.82,99.2494,113.839,130.223,1.00315988588124,15000,5000,20,500
"398",500,500,100,0.4,0.312,0.812,83.9653,95.4277,107.92,0.99997474134736,15000,5000,20,500
"399",500,500,100,0.4,0.346,0.86,92.4825,106.052,120.748,0.99976682178966,15000,5000,20,500
"400",500,500,100,0.4,0.358,0.862,84.3191,96.18055,108.453,1.00167036973296,15000,5000,20,500
"401",1000,500,100,0.4,0.362,0.862,96.1376,104.6235,114.91,0.999739708030406,15000,5000,20,500
"402",1000,500,100,0.4,0.329,0.854,90.6702,99.0265,108.839,0.999557425964064,15000,5000,20,500
"403",1000,500,100,0.4,0.338,0.849,90.0457,97.9788,107.232,0.99995119135429,15000,5000,20,500
"404",1000,500,100,0.4,0.34,0.84,93.4897,102.1295,112.057,1.00157830218225,15000,5000,20,500
"405",1000,500,100,0.4,0.344,0.84,83.3851,91.55385,99.9185,1.00181554469713,15000,5000,20,500
"406",1000,500,100,0.4,0.323,0.848,93.6208,102.33,112.152,1.00001071368569,15000,5000,20,500
"407",1000,500,100,0.4,0.324,0.855,92.7967,101.903,111.506,1.00036197489967,15000,5000,20,500
"408",1000,500,100,0.4,0.324,0.823,89.4709,98.27035,108.008,1.000373799409,15000,5000,20,500
"409",1000,500,100,0.4,0.331,0.809,101.134,110.316,121.463,1.00018941414112,15000,5000,20,500
"410",1000,500,100,0.4,0.346,0.849,89.6162,98.0223,107.041,0.99969069273069,15000,5000,20,500
"411",1000,500,100,0.4,0.351,0.839,89.6407,97.37425,106.475,1.00140167861856,15000,5000,20,500
"412",1000,500,100,0.4,0.339,0.841,92.6589,102.003,111.905,1.00021735268013,15000,5000,20,500
"413",1000,500,100,0.4,0.333,0.859,89.273,98.3052,107.248,1.00074168798751,15000,5000,20,500
"414",1000,500,100,0.4,0.331,0.831,89.7262,97.9645,107.593,1.00064370508857,15000,5000,20,500
"415",1000,500,100,0.4,0.352,0.835,84.9989,92.8187,101.384,0.99909083157554,15000,5000,20,500
"416",1000,500,100,0.4,0.332,0.854,96.1202,105.472,115.605,1.00137977328771,15000,5000,20,500
"417",1000,500,100,0.4,0.322,0.857,86.0313,94.2263,102.983,1.00046387924014,15000,5000,20,500
"418",1000,500,100,0.4,0.351,0.852,90.6885,98.70295,107.051,1.00041341327876,15000,5000,20,500
"419",1000,500,100,0.4,0.345,0.834,84.5463,91.9519,100.487,0.999717289597068,15000,5000,20,500
"420",1000,500,100,0.4,0.345,0.837,85.8819,93.15685,102.16,1.00143129809247,15000,5000,20,500
"421",1000,500,100,0.4,0.327,0.82,97.7902,107.706,118.878,0.999913677683602,15000,5000,20,500
"422",1000,500,100,0.4,0.332,0.835,91.3447,99.9413,109.704,0.99937456818342,15000,5000,20,500
"423",1000,500,100,0.4,0.33,0.841,92.5621,101.806,110.679,1.00277352229667,15000,5000,20,500
"424",1000,500,100,0.4,0.334,0.824,88.5838,96.1444,105.915,0.99949725553623,15000,5000,20,500
"425",1000,500,100,0.4,0.365,0.854,88.0645,96.32485,104.702,1.00100029898003,15000,5000,20,500
"426",1000,500,100,0.4,0.345,0.839,91.7783,100.9615,109.951,1.00060629312122,15000,5000,20,500
"427",1000,500,100,0.4,0.328,0.828,88.0817,96.45245,105.041,1.00182172654706,15000,5000,20,500
"428",1000,500,100,0.4,0.354,0.856,96.3819,105.188,114.343,1.00022189655519,15000,5000,20,500
"429",1000,500,100,0.4,0.318,0.848,95.0183,104.341,114.531,1.00167943388085,15000,5000,20,500
"430",1000,500,100,0.4,0.341,0.839,94.2105,103.808,113.062,0.999631728818753,15000,5000,20,500
"431",1000,500,100,0.4,0.346,0.833,94.8483,103.0095,112.4,1.00000624070517,15000,5000,20,500
"432",1000,500,100,0.4,0.349,0.843,88.7432,96.9515,105.9,1.00140094962844,15000,5000,20,500
"433",1000,500,100,0.4,0.355,0.855,95.9118,105.088,114.627,0.999326353919321,15000,5000,20,500
"434",1000,500,100,0.4,0.323,0.834,91.287,99.2486,108.942,0.999298178365234,15000,5000,20,500
"435",1000,500,100,0.4,0.331,0.815,89.4351,97.1045,106.674,1.0011037054721,15000,5000,20,500
"436",1000,500,100,0.4,0.336,0.846,96.4991,105.575,116.136,1.00035815940798,15000,5000,20,500
"437",1000,500,100,0.4,0.369,0.851,89.8271,98.3172,107.681,1.00090648608109,15000,5000,20,500
"438",1000,500,100,0.4,0.328,0.853,94.2011,103.624,113.793,1.00002525623845,15000,5000,20,500
"439",1000,500,100,0.4,0.347,0.855,87.0696,94.92905,103.617,1.00108853906758,15000,5000,20,500
"440",1000,500,100,0.4,0.359,0.841,92.746,101.329,110.456,0.999989395650438,15000,5000,20,500
"441",1000,500,100,0.4,0.344,0.857,96.3606,105.778,115.18,1.00022994255408,15000,5000,20,500
"442",1000,500,100,0.4,0.364,0.846,89.5285,98.2056,105.984,1.00067430746599,15000,5000,20,500
"443",1000,500,100,0.4,0.335,0.823,98.8583,109.196,118.409,1.00163511644217,15000,5000,20,500
"444",1000,500,100,0.4,0.336,0.829,94.1986,103.3015,113.459,1.00031383883384,15000,5000,20,500
"445",1000,500,100,0.4,0.335,0.843,94.8386,103.709,113.704,1.00084687917967,15000,5000,20,500
"446",1000,500,100,0.4,0.358,0.853,99.7629,109.092,119.753,0.999868618825433,15000,5000,20,500
"447",1000,500,100,0.4,0.331,0.832,91.2592,99.51215,109.013,1.00361876555142,15000,5000,20,500
"448",1000,500,100,0.4,0.343,0.828,95.5887,104.0585,114.04,1.00213491862201,15000,5000,20,500
"449",1000,500,100,0.4,0.335,0.865,90.7043,100.2045,109.08,1.00342287256726,15000,5000,20,500
"450",1000,500,100,0.4,0.341,0.837,87.593,95.5428,103.722,1.00372087517808,15000,5000,20,500
"451",100,1000,100,0.4,0.29,0.91,78.4907,106.5845,138.975,0.999997439346812,15000,5000,20,500
"452",100,1000,100,0.4,0.39,0.92,86.8655,114.502,145.256,1.00066358651359,15000,5000,20,500
"453",100,1000,100,0.4,0.35,0.91,87.9363,115.02,151.732,1.00268984769415,15000,5000,20,500
"454",100,1000,100,0.4,0.43,0.94,87.4192,109.869,137.951,1.00084617607499,15000,5000,20,500
"455",100,1000,100,0.4,0.26,0.91,83.3494,115.4695,158.371,1.00253898902428,15000,5000,20,500
"456",100,1000,100,0.4,0.31,0.93,66.3774,90.2955,116.278,1.00122907511698,15000,5000,20,500
"457",100,1000,100,0.4,0.32,0.89,65.9117,86.28995,112.662,1.0004407346134,15000,5000,20,500
"458",100,1000,100,0.4,0.32,0.92,74.0308,94.1453,126.122,1.00107780527928,15000,5000,20,500
"459",100,1000,100,0.4,0.36,0.92,90.6569,117.0565,152.042,0.999282261466596,15000,5000,20,500
"460",100,1000,100,0.4,0.37,0.93,76.2417,99.8019,126.363,1.00355021072719,15000,5000,20,500
"461",100,1000,100,0.4,0.35,0.92,61.8442,79.22855,102.42,1.00020085505306,15000,5000,20,500
"462",100,1000,100,0.4,0.41,0.96,96.5438,121.538,154.927,1.00107944681055,15000,5000,20,500
"463",100,1000,100,0.4,0.4,0.92,69.5081,89.06575,111.277,1.00231428396912,15000,5000,20,500
"464",100,1000,100,0.4,0.37,0.92,96.8715,125.6175,166.008,1.00011017490313,15000,5000,20,500
"465",100,1000,100,0.4,0.4,0.88,86.0186,111.739,139.778,1.00156737085941,15000,5000,20,500
"466",100,1000,100,0.4,0.36,0.9,71.0947,92.8852,119.074,1.00298630770335,15000,5000,20,500
"467",100,1000,100,0.4,0.37,0.87,73.5877,94.12745,119.591,1.00046013181914,15000,5000,20,500
"468",100,1000,100,0.4,0.37,0.93,82.2414,105.5805,137.146,1.00013195514119,15000,5000,20,500
"469",100,1000,100,0.4,0.4,0.89,94.4363,119.028,151.702,1.00243794021952,15000,5000,20,500
"470",100,1000,100,0.4,0.42,0.89,86.3574,107.9665,138.515,1.00114624033615,15000,5000,20,500
"471",100,1000,100,0.4,0.4,0.92,83.0781,105.3165,134.383,1.00299968356969,15000,5000,20,500
"472",100,1000,100,0.4,0.45,0.9,77.5496,96.63365,120.997,0.999038750396072,15000,5000,20,500
"473",100,1000,100,0.4,0.35,0.93,87.7835,115.32,148.245,1.00145587769278,15000,5000,20,500
"474",100,1000,100,0.4,0.4,0.91,73.5876,94.10245,120.036,1.00013777290277,15000,5000,20,500
"475",100,1000,100,0.4,0.36,0.92,69.9283,92.26995,116.851,1.00425577999152,15000,5000,20,500
"476",100,1000,100,0.4,0.31,0.89,79.7995,105.197,138.343,1.00044512851212,15000,5000,20,500
"477",100,1000,100,0.4,0.32,0.94,94.899,127.407,166.121,1.0007626307254,15000,5000,20,500
"478",100,1000,100,0.4,0.43,0.97,62.8687,80.99385,100.798,1.0002480672611,15000,5000,20,500
"479",100,1000,100,0.4,0.36,0.97,81.9781,106.859,137.365,0.999186312577362,15000,5000,20,500
"480",100,1000,100,0.4,0.4,0.92,74.671,95.2983,121.133,1.00043112736536,15000,5000,20,500
"481",100,1000,100,0.4,0.26,0.88,68.5899,93.38035,126.348,1.00049275808445,15000,5000,20,500
"482",100,1000,100,0.4,0.41,0.95,89.8972,116.939,147.606,1.00143137023142,15000,5000,20,500
"483",100,1000,100,0.4,0.36,0.92,87.7197,112.845,144.77,1.0012340550656,15000,5000,20,500
"484",100,1000,100,0.4,0.35,0.94,80.9114,108.687,140.334,1.00469524382952,15000,5000,20,500
"485",100,1000,100,0.4,0.37,0.93,79.6293,102.4345,131.198,1.00106059107009,15000,5000,20,500
"486",100,1000,100,0.4,0.34,0.92,69.3976,91.8958,119.188,1.00079752027059,15000,5000,20,500
"487",100,1000,100,0.4,0.37,0.92,67.4446,84.9509,109.049,1.00183246236867,15000,5000,20,500
