"","N","LEN","SIGMA","PHI","SIGMA.PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","phi_lower","phi_med","phi_upper","R_hat_sigma","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"1023",1000,500,200,0.4,1,0.287,0.7,187.312,227.15,279.321,0.383511,0.449984,0.518955,1.01763732627064,1.01395766041337,15000,5000,20,500
"1024",1000,500,200,0.4,1,0.286,0.681,178.092,206.9205,239.778,0.37998,0.4275555,0.484765,1.00291240526189,0.999253679329003,15000,5000,20,500
"1025",1000,500,200,0.4,1,0.286,0.69,182.047,213.77,251.541,0.378818,0.4300195,0.491808,0.999844646415749,1.00025653888745,15000,5000,20,500
"1026",1000,500,200,0.4,1,0.325,0.722,171.757,197.145,228.081,0.423212,0.4728175,0.526402,1.01695039985617,1.00334152248679,15000,5000,20,500
"1027",1000,500,200,0.4,1,0.285,0.679,186.161,215.2425,260.012,0.377536,0.4327445,0.48933,1.01950553408005,1.01033187537213,15000,5000,20,500
"1028",1000,500,200,0.4,1,0.299,0.696,169.972,198.596,230.327,0.386564,0.433526,0.48297,1.00445219957407,0.999886701283531,15000,5000,20,500
"1029",1000,500,200,0.4,1,0.284,0.652,184.758,227.129,276.825,0.381072,0.444966,0.51206,1.00518692513802,1.00350412476906,15000,5000,20,500
"1030",1000,500,200,0.4,1,0.298,0.682,169.846,195.017,222.944,0.386891,0.4347425,0.483272,1.00331104329099,1.00077428321854,15000,5000,20,500
"1031",1000,500,200,0.4,1,0.276,0.672,181.595,210.845,250.746,0.367685,0.420678,0.477421,1.03819508946267,1.01078115580189,15000,5000,20,500
"1032",1000,500,200,0.4,1,0.294,0.692,178.439,209.2545,242.243,0.396235,0.4430615,0.500131,1.00213794312846,1.00029301843572,15000,5000,20,500
"1033",1000,500,200,0.4,1,0.283,0.685,151.639,174.5375,197.983,0.348126,0.3929,0.437023,1.0090791763714,1.00078781308125,15000,5000,20,500
"1034",1000,500,200,0.4,1,0.281,0.68,153.376,178.9835,205.971,0.348534,0.390796,0.440328,1.00432472479337,1.00188514966247,15000,5000,20,500
"1035",1000,500,200,0.4,1,0.256,0.684,168.424,200.2965,236.639,0.330115,0.377376,0.42989,1.00472987951398,1.00158661091789,15000,5000,20,500
"1036",1000,500,200,0.4,1,0.262,0.675,186.142,224.876,267.516,0.353907,0.406756,0.464024,1.03284218246379,1.01504346820721,15000,5000,20,500
"1037",1000,500,200,0.4,1,0.285,0.692,163.806,189.2985,220.73,0.359668,0.407003,0.454497,1.00062339806288,1.0024096334942,15000,5000,20,500
"1038",1000,500,200,0.4,1,0.281,0.686,165.395,194.746,231.637,0.355832,0.406898,0.460299,1.01937843577253,1.00907560022199,15000,5000,20,500
"1039",1000,500,200,0.4,1,0.3,0.683,179.614,208.781,245.074,0.39081,0.44927,0.50653,1.00230541806414,0.999825196246851,15000,5000,20,500
"1040",1000,500,200,0.4,1,0.264,0.694,172.38,201.529,243.255,0.34204,0.389632,0.445708,1.00433286728986,1.00442940135313,15000,5000,20,500
"1041",1000,500,200,0.4,1,0.293,0.684,153.284,171.1015,195.812,0.360011,0.404527,0.444852,1.004404410881,0.99975088148269,15000,5000,20,500
"1042",1000,500,200,0.4,1,0.266,0.674,180.404,215.592,260.774,0.351892,0.4031505,0.465206,1.02347825746312,1.01625274510968,15000,5000,20,500
"1043",1000,500,200,0.4,1,0.289,0.686,178.42,212.438,251.893,0.374288,0.432144,0.485672,1.00457841221107,1.00224228670606,15000,5000,20,500
"1044",1000,500,200,0.4,1,0.307,0.695,178.878,211.8485,252.867,0.402609,0.4618255,0.522518,1.02133112939661,1.01869148113308,15000,5000,20,500
"1045",1000,500,200,0.4,1,0.288,0.677,168.391,198.554,229.165,0.379414,0.4229705,0.480494,1.0036429287257,1.00217189132228,15000,5000,20,500
"1046",1000,500,200,0.4,1,0.284,0.67,164.588,191.2715,220.09,0.361479,0.407761,0.459089,1.04367652524375,1.0121317620837,15000,5000,20,500
"1047",1000,500,200,0.4,1,0.302,0.697,162.064,186.8105,211.956,0.38612,0.4354055,0.479642,1.00119842754659,1.00013468195794,15000,5000,20,500
"1048",1000,500,200,0.4,1,0.274,0.671,179.35,209.164,255.104,0.357201,0.4094885,0.467733,1.00963604120583,1.00733309253585,15000,5000,20,500
"1049",1000,500,200,0.4,1,0.292,0.676,176.85,203.517,243.329,0.379739,0.429064,0.482462,0.99981355676556,1.00087759138197,15000,5000,20,500
"1050",1000,500,200,0.4,1,0.283,0.68,196.834,231.5295,281.496,0.387004,0.4474505,0.507596,1.00668001938289,1.00087096750839,15000,5000,20,500
"1051",100,1000,200,0.4,1,0.33,0.83,140.911,190.169,260.33,0.293155,0.3927635,0.503905,1.00254459681588,1.00047483409217,15000,5000,20,500
"1052",100,1000,200,0.4,1,0.38,0.84,171.018,228.5125,308.6,0.342648,0.4657315,0.57058,0.999175897537133,0.999214292836299,15000,5000,20,500
"1053",100,1000,200,0.4,1,0.34,0.88,189.135,274.822,411.588,0.291619,0.425874,0.540676,1.01127714595558,1.00493351380371,15000,5000,20,500
"1054",100,1000,200,0.4,1,0.36,0.88,150.556,194.2555,266.722,0.319303,0.4169045,0.531635,1.00181828819724,0.999741483985132,15000,5000,20,500
"1055",100,1000,200,0.4,1,0.41,0.87,160.939,213.23,282.223,0.387969,0.508246,0.616434,1.00250326745903,1.00052378827879,15000,5000,20,500
"1056",100,1000,200,0.4,1,0.35,0.84,141.936,193.0865,255.727,0.303143,0.411882,0.532595,1.00246457841919,1.0039833665409,15000,5000,20,500
"1057",100,1000,200,0.4,1,0.36,0.82,150.475,198.012,269.54,0.320576,0.4330205,0.547396,1.00140025579723,1.0013961816037,15000,5000,20,500
"1058",100,1000,200,0.4,1,0.37,0.79,164.139,226.911,297.022,0.362358,0.4823305,0.613871,1.00249322375469,0.999797708534467,15000,5000,20,500
"1059",100,1000,200,0.4,1,0.32,0.89,114.303,149.698,200.027,0.263185,0.363965,0.459034,0.999970376110866,1.00031935680728,15000,5000,20,500
"1060",100,1000,200,0.4,1,0.39,0.88,138.501,192.1705,253.656,0.349722,0.453416,0.572485,1.00075590306181,1.00140235676333,15000,5000,20,500
"1061",100,1000,200,0.4,1,0.37,0.78,187.072,264.0635,375.855,0.356652,0.480896,0.616064,1.00191681138927,0.999509994079206,15000,5000,20,500
"1062",100,1000,200,0.4,1,0.41,0.85,136.05,175.855,229.336,0.36796,0.4711525,0.583638,0.999635861645653,1.00052653627275,15000,5000,20,500
"1063",100,1000,200,0.4,1,0.33,0.79,174.212,236.3815,342.539,0.311941,0.4320445,0.558651,1.00243034012528,1.00045420321198,15000,5000,20,500
"1064",100,1000,200,0.4,1,0.36,0.81,132.838,175.9895,227.734,0.335212,0.432841,0.550272,1.00176293280571,0.999717858055306,15000,5000,20,500
"1065",100,1000,200,0.4,1,0.28,0.8,132.18,187.958,261.524,0.238963,0.336843,0.452049,0.999150495189421,1.0009941503676,15000,5000,20,500
"1066",100,1000,200,0.4,1,0.38,0.79,130.901,169.705,216.846,0.34598,0.4501905,0.554935,0.999746186503543,0.999826912401188,15000,5000,20,500
"1067",100,1000,200,0.4,1,0.33,0.83,194.064,292.2695,450.076,0.314183,0.428903,0.579877,1.00044308305854,1.00456082445402,15000,5000,20,500
"1068",100,1000,200,0.4,1,0.33,0.8,149.728,209.2885,285.854,0.294762,0.395048,0.508218,1.01792962059542,1.00576995321192,15000,5000,20,500
"1069",100,1000,200,0.4,1,0.33,0.82,158.974,220.192,306.227,0.296151,0.4121365,0.526169,1.00604918781197,1.00203136885021,15000,5000,20,500
"1070",100,1000,200,0.4,1,0.32,0.84,153.806,213.6675,299.873,0.281747,0.3827975,0.49958,1.00858586176341,1.00398951028524,15000,5000,20,500
"1071",100,1000,200,0.4,1,0.36,0.83,120.593,162.1355,213.247,0.310549,0.4103315,0.519348,0.999961213056977,1.00133771979128,15000,5000,20,500
"1072",100,1000,200,0.4,1,0.36,0.82,155.672,212.3695,291.848,0.31959,0.435293,0.545351,1.00017009742002,1.00073314258186,15000,5000,20,500
"1073",100,1000,200,0.4,1,0.32,0.86,175.657,239.6355,333.011,0.29911,0.4064485,0.533359,1.01346765079192,1.0101321260405,15000,5000,20,500
"1074",100,1000,200,0.4,1,0.33,0.87,158.041,209.8085,290.654,0.282818,0.391981,0.504099,1.00984117503689,1.00228227827738,15000,5000,20,500
"1075",100,1000,200,0.4,1,0.32,0.86,147.417,203.8795,288.589,0.268874,0.3807595,0.485671,1.00749128678577,1.00280146853018,15000,5000,20,500
"1076",100,1000,200,0.4,1,0.45,0.91,177.561,229.743,307.087,0.435121,0.549613,0.677414,1.00355291720585,1.00480064243799,15000,5000,20,500
"1077",100,1000,200,0.4,1,0.32,0.83,150.212,219.531,298.351,0.27584,0.3963495,0.508519,1.01644026805457,1.00149818874594,15000,5000,20,500
"1078",100,1000,200,0.4,1,0.37,0.87,137.155,174.6695,234.623,0.323823,0.4256175,0.530851,1.00518755201633,1.00153028326269,15000,5000,20,500
"1079",100,1000,200,0.4,1,0.32,0.83,135.415,182.061,258.194,0.280883,0.3710695,0.491721,1.00872983887305,1.00028117027224,15000,5000,20,500
"1080",100,1000,200,0.4,1,0.35,0.87,166.437,231.234,312.026,0.318353,0.4171225,0.537772,1.00729056737963,1.00414035262428,15000,5000,20,500
"1081",100,1000,200,0.4,1,0.35,0.87,175.73,236.4255,326.952,0.31069,0.430932,0.549205,1.00234974064668,0.999625381086148,15000,5000,20,500
"1082",100,1000,200,0.4,1,0.37,0.91,150.007,202.787,268.944,0.33898,0.4472015,0.567069,1.00489176896663,1.00095037144688,15000,5000,20,500
"1083",100,1000,200,0.4,1,0.29,0.82,123.18,169.471,234.186,0.230573,0.3365945,0.434142,1.00520789262623,1.00447251946038,15000,5000,20,500
"1084",100,1000,200,0.4,1,0.38,0.78,138.531,177.4075,234.45,0.347117,0.445497,0.561183,0.999742353092278,1.00084338325485,15000,5000,20,500
"1085",100,1000,200,0.4,1,0.3,0.85,165.051,234.0095,347.384,0.254735,0.380145,0.504851,1.09405771205935,1.04022687276589,25000,5000,20,1000
"1086",100,1000,200,0.4,1,0.33,0.84,148.692,207.654,282.416,0.285811,0.399119,0.509499,1.00634025394869,1.0013651180913,15000,5000,20,500
"1087",100,1000,200,0.4,1,0.39,0.85,142.277,188.0765,243.73,0.348643,0.467575,0.569375,1.00067975442359,1.00077948125831,15000,5000,20,500
"1088",100,1000,200,0.4,1,0.38,0.84,145.511,192.733,256.22,0.340174,0.448517,0.558288,1.00308315414461,1.00154832378516,15000,5000,20,500
"1089",100,1000,200,0.4,1,0.41,0.85,145.345,189.8335,250.126,0.363583,0.475368,0.592508,1.00305143872892,1.00170859902513,15000,5000,20,500
"1090",100,1000,200,0.4,1,0.43,0.89,166.306,217.925,298.854,0.392322,0.5104185,0.622694,1.01370259343951,1.00323174076933,15000,5000,20,500
"1091",100,1000,200,0.4,1,0.36,0.88,119.704,150.604,197.201,0.300029,0.4059655,0.511011,0.999951327679665,0.999775877006691,15000,5000,20,500
"1092",100,1000,200,0.4,1,0.3,0.82,176.804,256.2745,377.975,0.264434,0.3828695,0.50443,1.03413451113962,1.00701130824046,15000,5000,20,500
"1093",100,1000,200,0.4,1,0.37,0.77,165.95,226.333,303.189,0.37076,0.4799385,0.612916,1.02035617538801,1.00595717776107,15000,5000,20,500
"1094",100,1000,200,0.4,1,0.38,0.87,168.285,216.425,292.182,0.348752,0.456305,0.58031,1.00189124750378,0.99955920332165,15000,5000,20,500
"1095",100,1000,200,0.4,1,0.35,0.89,145.438,192.1665,255.742,0.30117,0.414774,0.526717,1.01650829282729,1.00147326313696,15000,5000,20,500
"1096",100,1000,200,0.4,1,0.44,0.93,172.591,224.4575,299.643,0.407743,0.526823,0.649534,1.01247322169248,0.999777759177136,15000,5000,20,500
"1097",100,1000,200,0.4,1,0.32,0.86,149.301,204.828,284.241,0.285451,0.385431,0.507817,1.00141598241505,1.00145533432544,15000,5000,20,500
"1098",100,1000,200,0.4,1,0.33,0.87,165.868,236.8575,345.323,0.290446,0.4022645,0.528104,0.999913802432989,1.00244258099764,15000,5000,20,500
"1099",100,1000,200,0.4,1,0.37,0.83,167.014,226.1115,302.044,0.357438,0.4701305,0.596255,1.00232287199547,1.00013636505265,15000,5000,20,500
"1100",100,1000,200,0.4,1,0.41,0.84,156.966,200.248,269.246,0.37201,0.4897875,0.607284,1.00522989242356,1.00461424138816,15000,5000,20,500
"1101",500,1000,200,0.4,1,0.366,0.824,178.13,200.5815,228.552,0.385253,0.4316215,0.478732,1.00037652109525,0.999823238949944,15000,5000,20,500
"1102",500,1000,200,0.4,1,0.33,0.848,157.375,176.8165,199.407,0.335801,0.384158,0.428432,1.00256122283412,0.999273289738084,15000,5000,20,500
"1103",500,1000,200,0.4,1,0.348,0.818,171.024,194.3325,218.279,0.365956,0.414125,0.46738,1.00043992480708,1.00084316866634,15000,5000,20,500
"1104",500,1000,200,0.4,1,0.342,0.856,182.139,205.714,235.322,0.355771,0.407933,0.456006,1.00442799345052,0.999839764752281,15000,5000,20,500
"1105",500,1000,200,0.4,1,0.356,0.848,159.42,181.8705,204.218,0.364349,0.4151865,0.460385,0.999957032971815,1.00195732608751,15000,5000,20,500
"1106",500,1000,200,0.4,1,0.356,0.846,190.28,216.9035,246.132,0.385404,0.431578,0.48442,1.00017060371772,0.999209944068706,15000,5000,20,500
"1107",500,1000,200,0.4,1,0.352,0.858,171.761,199.557,223.295,0.368679,0.414778,0.464429,1.00122069179036,1.000816738688,15000,5000,20,500
"1108",500,1000,200,0.4,1,0.34,0.83,166.911,189.856,214.158,0.353563,0.405276,0.45341,1.00052339695484,1.00145593043236,15000,5000,20,500
"1109",500,1000,200,0.4,1,0.352,0.846,172.198,197.228,222.427,0.3661,0.4106575,0.462094,1.00442492579582,0.999100714694381,15000,5000,20,500
"1110",500,1000,200,0.4,1,0.346,0.862,203.832,232.9535,262.929,0.373757,0.4255255,0.47292,1.00055910655704,1.00030616884386,15000,5000,20,500
"1111",500,1000,200,0.4,1,0.34,0.836,187.575,212.7995,242.792,0.356739,0.406913,0.453986,1.01012389313759,1.00134955965424,15000,5000,20,500
"1112",500,1000,200,0.4,1,0.33,0.808,161.077,181.5545,204.723,0.341039,0.388906,0.435802,1.00106042419348,1.00099821049178,15000,5000,20,500
"1113",500,1000,200,0.4,1,0.37,0.832,164.134,186.606,211.709,0.383844,0.4307185,0.480821,1.00273883145114,1.0010788471098,15000,5000,20,500
"1114",500,1000,200,0.4,1,0.344,0.818,187.614,214.291,243.482,0.361781,0.4155655,0.465234,0.999481322042603,0.999354351853428,15000,5000,20,500
"1115",500,1000,200,0.4,1,0.336,0.808,182.447,208.436,234.317,0.366705,0.410613,0.46728,1.00115921446984,1.00140963181811,15000,5000,20,500
"1116",500,1000,200,0.4,1,0.322,0.83,165.324,187.2215,215.896,0.333611,0.378336,0.426314,1.00340153788416,0.999626535154814,15000,5000,20,500
"1117",500,1000,200,0.4,1,0.362,0.826,164.293,186.6125,208.701,0.375943,0.4253855,0.47714,1.0002135973542,1.00074703299006,15000,5000,20,500
"1118",500,1000,200,0.4,1,0.374,0.828,193.515,218.7715,248.062,0.395284,0.454088,0.501877,1.00196895833682,1.00025034145239,15000,5000,20,500
"1119",500,1000,200,0.4,1,0.374,0.856,161.382,181.4935,205.784,0.392636,0.4431275,0.493943,1.00030339093518,1.0038294087067,15000,5000,20,500
"1120",500,1000,200,0.4,1,0.356,0.836,163.722,184.1145,207.235,0.375243,0.418715,0.471068,1.00308977171114,1.00104507076881,15000,5000,20,500
"1121",500,1000,200,0.4,1,0.344,0.836,166.949,190.9165,214.449,0.361178,0.4071715,0.456308,1.00031217002034,1.00090772617142,15000,5000,20,500
"1122",500,1000,200,0.4,1,0.322,0.838,172.275,196.6705,223.601,0.335252,0.3848625,0.432124,1.00019043696292,1.00075986012111,15000,5000,20,500
"1123",500,1000,200,0.4,1,0.328,0.83,148.219,167.8795,191.629,0.332958,0.3812095,0.426225,1.00089619486233,0.999532571799649,15000,5000,20,500
"1124",500,1000,200,0.4,1,0.37,0.874,171.237,191.703,219.178,0.386211,0.4321165,0.48602,1.00534123730506,1.00349949328959,15000,5000,20,500
"1125",500,1000,200,0.4,1,0.338,0.836,177.024,199.402,225.765,0.360449,0.4097005,0.460372,1.00205225061826,1.0012225312053,15000,5000,20,500
"1126",500,1000,200,0.4,1,0.356,0.85,177.796,201.2535,228.877,0.369895,0.4180265,0.468753,1.00148486960812,1.0030166454725,15000,5000,20,500
"1127",500,1000,200,0.4,1,0.396,0.874,188.703,213.078,241.739,0.41963,0.4698875,0.521695,0.99932288705771,0.999799067379445,15000,5000,20,500
"1128",500,1000,200,0.4,1,0.342,0.854,180.241,204.4755,230.161,0.362485,0.4093395,0.461315,0.999997106816257,1.00289429191934,15000,5000,20,500
"1129",500,1000,200,0.4,1,0.354,0.854,173.065,198.3305,223.018,0.369253,0.416369,0.46845,0.99942218364425,1.00112395666461,15000,5000,20,500
"1130",500,1000,200,0.4,1,0.328,0.816,182.354,207.1765,235.728,0.347892,0.394229,0.447651,1.01219922827861,1.00063553423358,15000,5000,20,500
"1131",500,1000,200,0.4,1,0.35,0.86,173.604,196.529,222.261,0.364881,0.413177,0.464212,1.00164541602668,1.00066245429346,15000,5000,20,500
"1132",500,1000,200,0.4,1,0.336,0.82,180.835,203.4675,232.729,0.352727,0.399423,0.446418,1.00666066778502,1.00227870542866,15000,5000,20,500
"1133",500,1000,200,0.4,1,0.33,0.826,191.967,218.723,250.037,0.361423,0.413094,0.464204,1.00153024537271,1.00244539155483,15000,5000,20,500
"1134",500,1000,200,0.4,1,0.348,0.83,182.6,206.688,234.423,0.372405,0.4192485,0.473579,1.00014333217115,1.00088827769213,15000,5000,20,500
"1135",500,1000,200,0.4,1,0.354,0.87,158.85,178.6655,201.617,0.363527,0.407152,0.45201,1.00025405551645,1.00069604717864,15000,5000,20,500
"1136",500,1000,200,0.4,1,0.344,0.826,179.49,203.7085,232.449,0.364325,0.4099805,0.460458,1.00068884796762,1.00141553201907,15000,5000,20,500
"1137",500,1000,200,0.4,1,0.338,0.856,182.779,205.5915,233.326,0.353209,0.403681,0.452381,0.999642854828199,1.0014084273089,15000,5000,20,500
"1138",500,1000,200,0.4,1,0.368,0.832,189.913,214.7835,244.071,0.394508,0.4415285,0.492958,1.00273194027187,1.00377829035772,15000,5000,20,500
"1139",500,1000,200,0.4,1,0.344,0.826,177.007,201.068,228.742,0.363255,0.4124305,0.462232,1.00099113919044,0.999732306797169,15000,5000,20,500
"1140",500,1000,200,0.4,1,0.39,0.836,191.623,214.777,243.548,0.418006,0.4681855,0.519418,1.00376595411364,1.00445340735438,15000,5000,20,500
"1141",500,1000,200,0.4,1,0.39,0.842,171.894,192.561,218.36,0.41297,0.4562405,0.512461,1.00042867856179,1.00340806827749,15000,5000,20,500
"1142",500,1000,200,0.4,1,0.312,0.804,177.024,200.418,230.252,0.329232,0.3773735,0.429599,1.00082290099317,1.00005231106971,15000,5000,20,500
"1143",500,1000,200,0.4,1,0.298,0.846,182.862,209.3085,243.056,0.303656,0.353256,0.403499,1.00222339633433,0.999981192242879,15000,5000,20,500
"1144",500,1000,200,0.4,1,0.354,0.848,181.292,208.9585,235.004,0.373681,0.4229215,0.472526,0.999915026040767,1.00105450178533,15000,5000,20,500
"1145",500,1000,200,0.4,1,0.354,0.86,181.385,206.509,235.724,0.370243,0.420897,0.471324,1.00468416042061,1.00310010330473,15000,5000,20,500
"1146",500,1000,200,0.4,1,0.368,0.842,180.462,203.11,229.842,0.389803,0.436315,0.488532,0.99992478276014,1.00253950250053,15000,5000,20,500
"1147",500,1000,200,0.4,1,0.352,0.84,185.933,212.201,241.746,0.370465,0.420262,0.469757,1.00477569834612,1.00079196550834,15000,5000,20,500
"1148",500,1000,200,0.4,1,0.358,0.836,199.262,225.5185,258.248,0.395642,0.4456215,0.501298,1.00305755385544,0.999473962268865,15000,5000,20,500
"1149",500,1000,200,0.4,1,0.34,0.82,192.689,217.8,249.905,0.370187,0.419769,0.473861,0.999638502547992,0.999413082125965,15000,5000,20,500
"1150",500,1000,200,0.4,1,0.354,0.838,176.109,200.536,226.369,0.371597,0.4196455,0.466984,1.00510228950219,0.999977850303551,15000,5000,20,500
"1151",1000,1000,200,0.4,1,0.361,0.838,192.226,209.164,229.193,0.397787,0.434361,0.470018,1.00175578563296,1.00088439459088,15000,5000,20,500
"1152",1000,1000,200,0.4,1,0.354,0.837,176.679,192.827,210.165,0.389063,0.4210265,0.458817,1.00156501063787,1.00192136245535,15000,5000,20,500
"1153",1000,1000,200,0.4,1,0.356,0.837,190.48,209.055,227.981,0.39261,0.432706,0.464544,1.00054452313537,1.00201424149615,15000,5000,20,500
"1154",1000,1000,200,0.4,1,0.332,0.839,179.671,196.1525,216.022,0.359883,0.391764,0.42849,1.00020859054363,1.0045545307143,15000,5000,20,500
"1155",1000,1000,200,0.4,1,0.341,0.834,180.168,196.8755,216.652,0.369437,0.4040095,0.438009,0.999288647831468,0.99991473310273,15000,5000,20,500
"1156",1000,1000,200,0.4,1,0.37,0.826,185.475,202.6525,220.016,0.409683,0.4436495,0.483263,1.00061331597513,1.00017881560982,15000,5000,20,500
"1157",1000,1000,200,0.4,1,0.333,0.822,168.081,184.0845,200.886,0.362694,0.3963515,0.433048,1.00001124357515,1.0003103073405,15000,5000,20,500
"1158",1000,1000,200,0.4,1,0.349,0.85,171.524,186.3115,204.432,0.378844,0.410008,0.446588,1.00268391386094,1.00097202129896,15000,5000,20,500
"1159",1000,1000,200,0.4,1,0.347,0.849,177.176,192.8525,211.038,0.375005,0.408435,0.444735,0.999403416223589,0.999296950167642,15000,5000,20,500
"1160",1000,1000,200,0.4,1,0.366,0.852,187.806,205.189,223.527,0.395312,0.431131,0.469069,1.00192954646063,0.999627633922048,15000,5000,20,500
"1161",1000,1000,200,0.4,1,0.368,0.831,201.576,220.023,240.964,0.407067,0.4442035,0.479227,1.00015485783105,1.00291418805729,15000,5000,20,500
"1162",1000,1000,200,0.4,1,0.402,0.839,194.785,212.875,230.689,0.443135,0.481511,0.517603,1.01102429891906,0.999448232279163,15000,5000,20,500
"1163",1000,1000,200,0.4,1,0.381,0.843,192.542,209.9415,229.684,0.421423,0.454793,0.494489,0.999988944911248,0.999191158915407,15000,5000,20,500
"1164",1000,1000,200,0.4,1,0.355,0.835,168.631,184.8855,201.483,0.381695,0.4177875,0.448501,1.00036178459917,0.999507684216592,15000,5000,20,500
"1165",1000,1000,200,0.4,1,0.348,0.853,188.227,207.044,226.15,0.376022,0.4143695,0.446821,1.00261285035525,1.00052859609364,15000,5000,20,500
"1166",1000,1000,200,0.4,1,0.365,0.838,172.876,190.472,205.833,0.398171,0.4349315,0.468963,1.00283462858296,1.00625903229006,15000,5000,20,500
