"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"166",100,1000,50,0.4,1,0.36,0.97,34.5451,50.37365,69.8119,0.275547,0.3802995,0.4709,1.00537159511543,1.00019939319519,15000,5000,20,500
"167",100,1000,50,0.4,1,0.42,0.98,35.7448,48.6542,66.2742,0.342799,0.438841,0.53638,1.0012257478715,1.00112169400241,15000,5000,20,500
"168",100,1000,50,0.4,1,0.39,0.92,34.1984,49.224,65.7383,0.30746,0.4092635,0.501133,1.00201808432717,1.00085704054818,15000,5000,20,500
"169",100,1000,50,0.4,1,0.33,0.94,37.4964,54.915,76.6657,0.256917,0.3485915,0.452288,1.00375251076657,1.00015398930331,15000,5000,20,500
"170",100,1000,50,0.4,1,0.45,0.95,37.6901,50.40755,68.9745,0.375418,0.48254,0.587177,0.999111841382347,1.0031901968842,15000,5000,20,500
"171",100,1000,50,0.4,1,0.42,0.94,42.2486,60.14005,83.5647,0.332696,0.4400035,0.530666,1.00019819516418,1.00144203595661,15000,5000,20,500
"172",100,1000,50,0.4,1,0.33,0.93,28.7319,41.31665,56.6792,0.258914,0.3537445,0.44923,1.00059118541435,1.00248622461952,15000,5000,20,500
"173",100,1000,50,0.4,1,0.42,0.98,38.3005,54.0366,74.0764,0.340923,0.448836,0.542567,1.0062930680078,1.00152533934401,15000,5000,20,500
"174",100,1000,50,0.4,1,0.41,0.97,31.8328,45.86645,64.4161,0.320824,0.4258425,0.520557,1.00089790493547,1.00034460270017,15000,5000,20,500
"175",100,1000,50,0.4,1,0.46,0.98,42.4039,61.47715,81.3566,0.396218,0.496125,0.604575,1.00213508255879,0.999895612481883,15000,5000,20,500
"176",100,1000,50,0.4,1,0.41,0.96,29.988,43.3018,58.1401,0.333127,0.4263405,0.52395,1.00031542725658,1.00017823573142,15000,5000,20,500
"177",100,1000,50,0.4,1,0.49,0.99,32.7769,45.21915,59.9954,0.421885,0.5183265,0.626912,1.01028324180473,1.00287247971951,15000,5000,20,500
"178",100,1000,50,0.4,1,0.35,0.95,39.3594,60.33955,81.7637,0.284903,0.3800805,0.479772,1.00395717921741,1.00141218202286,15000,5000,20,500
"179",100,1000,50,0.4,1,0.32,0.94,24.064,35.935,51.165,0.252486,0.336291,0.441544,0.999380142745521,1.00062567469728,15000,5000,20,500
"180",100,1000,50,0.4,1,0.42,0.94,36.2857,49.67695,68.6996,0.355885,0.450618,0.552507,1.00037157666692,0.999270323189389,15000,5000,20,500
"181",100,1000,50,0.4,1,0.37,0.97,33.0661,48.1173,67.8365,0.288743,0.393207,0.484318,1.00079163757057,1.00332507418741,15000,5000,20,500
"182",100,1000,50,0.4,1,0.35,0.95,44.4046,65.2671,92.6716,0.268388,0.365189,0.461614,1.00403225730882,1.00158587027743,15000,5000,20,500
"183",100,1000,50,0.4,1,0.37,0.92,34.1031,49.5173,68.1905,0.300223,0.399455,0.492315,0.999735105754065,1.00152182803568,15000,5000,20,500
"184",100,1000,50,0.4,1,0.4,0.94,34.2238,49.8558,67.5933,0.335004,0.4299,0.528658,1.00230329756016,0.999924400743203,15000,5000,20,500
"185",100,1000,50,0.4,1,0.47,0.96,45.8907,63.6083,83.7048,0.39414,0.4950405,0.596822,0.999965982513494,0.99977479942037,15000,5000,20,500
"186",100,1000,50,0.4,1,0.41,0.94,35.5469,48.18875,66.2494,0.330802,0.438741,0.529522,0.999764444427586,1.00209088757068,15000,5000,20,500
"187",100,1000,50,0.4,1,0.41,0.93,37.7505,53.7676,74.7123,0.33654,0.4428055,0.543305,0.999996085711169,0.999826826114623,15000,5000,20,500
"188",100,1000,50,0.4,1,0.45,0.91,34.6693,48.1066,66.0274,0.379976,0.4825815,0.58053,1.00250200897189,1.00289680216143,15000,5000,20,500
"189",100,1000,50,0.4,1,0.39,0.96,37.9804,53.4403,73.9082,0.325991,0.4160675,0.518734,1.00138271363361,0.9992762465543,15000,5000,20,500
"190",100,1000,50,0.4,1,0.4,0.95,47.0868,65.33055,88.0362,0.313204,0.423433,0.512864,1.00309308906214,1.00241196012599,15000,5000,20,500
"191",100,1000,50,0.4,1,0.33,0.93,29.8414,44.16535,63.9309,0.258864,0.3495575,0.455852,0.999926832508508,1.00033407914356,15000,5000,20,500
"192",100,1000,50,0.4,1,0.46,0.95,31.432,42.1249,56.5708,0.38547,0.47808,0.573466,1.00256358545098,0.999824374951914,15000,5000,20,500
"193",100,1000,50,0.4,1,0.39,0.97,29.7753,42.1538,57.0771,0.309894,0.407196,0.501204,1.00045818682975,1.00141615477417,15000,5000,20,500
"194",100,1000,50,0.4,1,0.42,0.96,37.3615,53.1716,72.1452,0.33959,0.440858,0.531333,1.00139721274441,1.00024964476874,15000,5000,20,500
"195",100,1000,50,0.4,1,0.42,0.98,31.8746,45.21705,60.9572,0.335122,0.43189,0.526972,1.00278339646124,1.00002809510274,15000,5000,20,500
"196",100,1000,50,0.4,1,0.3,0.94,44.6636,65.5896,95.0192,0.228822,0.320103,0.410462,1.00490488085186,1.00151581562079,15000,5000,20,500
"197",100,1000,50,0.4,1,0.42,0.99,32.6448,46.81455,62.3072,0.332738,0.434822,0.526677,1.00109235579772,1.00080387269338,15000,5000,20,500
"198",100,1000,50,0.4,1,0.36,0.94,38.1776,52.7486,74.6989,0.294284,0.385193,0.484643,1.0023967922207,0.999874376146615,15000,5000,20,500
"199",100,1000,50,0.4,1,0.34,0.97,40.3495,60.25445,84.8548,0.262779,0.365036,0.45492,1.00402998014034,1.00240407015651,15000,5000,20,500
"200",100,1000,50,0.4,1,0.41,0.93,38.6706,55.14495,74.823,0.340517,0.432752,0.534536,1.0041500926034,1.00329293860805,15000,5000,20,500
"201",500,1000,50,0.4,1,0.398,0.934,43.2425,49.99745,58.1549,0.376089,0.4197385,0.465338,0.999462991448588,1.0008113331024,15000,5000,20,500
"202",500,1000,50,0.4,1,0.418,0.958,44.4649,51.73805,59.6842,0.400307,0.443213,0.4896,1.00007063188635,0.999320753804797,15000,5000,20,500
"203",500,1000,50,0.4,1,0.412,0.956,48.0001,55.1881,63.9028,0.390757,0.438669,0.483641,0.999635035286076,0.999314177546321,15000,5000,20,500
"204",500,1000,50,0.4,1,0.39,0.934,39.7255,46.03535,53.406,0.369403,0.414646,0.458101,1.00104446684484,0.999409329940475,15000,5000,20,500
"205",500,1000,50,0.4,1,0.376,0.948,44.7917,52.72045,61.2663,0.351028,0.396684,0.43961,1.00004289144112,1.00084411702,15000,5000,20,500
"206",500,1000,50,0.4,1,0.428,0.936,42.7999,49.1138,55.9086,0.414712,0.4542815,0.50113,0.999564417503812,1.00021137853585,15000,5000,20,500
"207",500,1000,50,0.4,1,0.39,0.958,42.5838,49.40075,57.8594,0.367244,0.409993,0.453869,1.00270897815231,0.999517606005017,15000,5000,20,500
"208",500,1000,50,0.4,1,0.402,0.956,38.1132,43.7582,50.8453,0.377512,0.4202035,0.465952,1.00064712494133,1.00372675697616,15000,5000,20,500
"209",500,1000,50,0.4,1,0.424,0.976,42.6984,49.1622,56.5325,0.394306,0.440212,0.482971,1.0001486315232,0.999634314861721,15000,5000,20,500
"210",500,1000,50,0.4,1,0.422,0.946,42.4639,49.46495,56.6482,0.401677,0.4477325,0.488244,1.0038488480793,1.00232809019373,15000,5000,20,500
"211",500,1000,50,0.4,1,0.424,0.94,36.9373,42.90745,48.9557,0.400454,0.4449945,0.488412,1.00133982996652,1.00160815713384,15000,5000,20,500
"212",500,1000,50,0.4,1,0.354,0.926,44.7736,52.16375,60.7625,0.333222,0.3752725,0.418571,1.00020201710186,0.999585397433097,15000,5000,20,500
"213",500,1000,50,0.4,1,0.392,0.948,42.231,50.09795,57.3831,0.368396,0.41311,0.458269,1.00163290679868,0.999499180250666,15000,5000,20,500
"214",500,1000,50,0.4,1,0.426,0.946,46.059,52.83095,61.2359,0.406376,0.4501695,0.496979,1.00278001272314,0.999565181895208,15000,5000,20,500
"215",500,1000,50,0.4,1,0.408,0.946,47.2807,55.64935,63.6493,0.388424,0.4297665,0.475642,1.00668237727012,0.999406961929531,15000,5000,20,500
"216",500,1000,50,0.4,1,0.41,0.964,44.4571,52.10505,59.4461,0.387227,0.4285565,0.473962,1.0011124414094,1.00017009995885,15000,5000,20,500
"217",500,1000,50,0.4,1,0.414,0.944,41.314,48.28255,55.4191,0.398214,0.437219,0.485595,1.00072000626391,1.00220463204239,15000,5000,20,500
"218",500,1000,50,0.4,1,0.394,0.944,42.7185,49.98555,57.4269,0.370293,0.4140455,0.45786,0.999910594204113,1.00069471064558,15000,5000,20,500
"219",500,1000,50,0.4,1,0.424,0.964,46.2262,52.9533,61.2317,0.40383,0.4463745,0.491517,1.00397579157169,0.999907324893628,15000,5000,20,500
"220",500,1000,50,0.4,1,0.418,0.952,44.8888,52.2103,60.1617,0.398635,0.439599,0.485141,1.00045090938394,0.999237240347071,15000,5000,20,500
"221",500,1000,50,0.4,1,0.414,0.95,46.1504,53.07835,61.7165,0.395994,0.444809,0.492228,1.00046555221277,0.99986430613769,15000,5000,20,500
"222",500,1000,50,0.4,1,0.388,0.948,41.0107,47.20935,54.8377,0.356692,0.4052245,0.445468,1.00027500098737,0.999978318539283,15000,5000,20,500
"223",500,1000,50,0.4,1,0.396,0.958,45.9088,54.0882,62.5814,0.378512,0.4190285,0.465306,1.0004843906919,1.0001714901907,15000,5000,20,500
"224",500,1000,50,0.4,1,0.38,0.956,48.2444,56.7374,65.575,0.358351,0.40515,0.446996,0.999658492697346,1.00027902518042,15000,5000,20,500
"225",500,1000,50,0.4,1,0.406,0.966,43.4758,50.2321,57.9375,0.380626,0.424367,0.466807,1.0045592222583,1.00684832873116,15000,5000,20,500
"226",500,1000,50,0.4,1,0.4,0.944,40.2595,46.9024,53.6843,0.379372,0.42128,0.470381,1.00102573669064,0.999238624344689,15000,5000,20,500
"227",500,1000,50,0.4,1,0.396,0.948,40.0788,46.57735,53.338,0.373927,0.41863,0.460257,1.00526488617749,1.00205304849547,15000,5000,20,500
"228",500,1000,50,0.4,1,0.402,0.954,46.6945,54.0484,62.4264,0.384745,0.4253195,0.471897,1.00159958281326,0.999132945853596,15000,5000,20,500
"229",500,1000,50,0.4,1,0.376,0.95,38.8759,44.9671,52.4584,0.346833,0.3928675,0.438442,1.00032924699312,1.00088524066995,15000,5000,20,500
"230",500,1000,50,0.4,1,0.376,0.932,41.8818,49.05425,57.0703,0.353949,0.400371,0.444666,1.00043523933739,1.00000251448515,15000,5000,20,500
"231",500,1000,50,0.4,1,0.364,0.95,45.6396,53.81695,61.7626,0.34091,0.383109,0.427641,1.00649137154255,1.00062277538681,15000,5000,20,500
"232",500,1000,50,0.4,1,0.388,0.954,44.6315,51.60135,59.95,0.362177,0.4070515,0.452861,1.00353870048802,1.00078848550787,15000,5000,20,500
"233",500,1000,50,0.4,1,0.352,0.946,49.1681,57.2151,67.7869,0.328218,0.3732905,0.419649,1.00437589459925,1.00078183399131,15000,5000,20,500
"234",500,1000,50,0.4,1,0.37,0.954,43.7162,51.46245,60.1824,0.347928,0.3891255,0.434075,1.00064340416099,0.999967045689262,15000,5000,20,500
"235",500,1000,50,0.4,1,0.384,0.946,48.3365,56.34075,64.8992,0.368494,0.410885,0.454982,1.00297083077579,1.00150485027213,15000,5000,20,500
"236",500,1000,50,0.4,1,0.398,0.958,45.2467,52.659,60.4821,0.378307,0.4202305,0.464543,0.999684982332485,1.00013212131206,15000,5000,20,500
"237",500,1000,50,0.4,1,0.43,0.942,40.4893,46.43655,52.8436,0.412387,0.454855,0.499748,1.00070757645657,1.0011004057787,15000,5000,20,500
"238",500,1000,50,0.4,1,0.372,0.952,40.9243,47.48675,55.5986,0.347495,0.3901895,0.435682,0.999620396336328,1.00601132893125,15000,5000,20,500
"239",500,1000,50,0.4,1,0.388,0.944,43.9887,51.03345,59.5553,0.366237,0.409607,0.452593,1.00322900222111,0.999924175460562,15000,5000,20,500
"240",500,1000,50,0.4,1,0.406,0.948,40.2033,46.50535,54.0537,0.383811,0.426044,0.4714,1.00441486821896,1.00152241384714,15000,5000,20,500
"241",500,1000,50,0.4,1,0.434,0.95,42.8203,49.64065,57.1789,0.410507,0.455043,0.503093,0.999877630780671,0.999835626946006,15000,5000,20,500
"242",500,1000,50,0.4,1,0.402,0.948,43.7651,50.5805,58.196,0.379026,0.4240685,0.466926,0.99994656778392,1.00006153549851,15000,5000,20,500
"243",500,1000,50,0.4,1,0.386,0.954,45.4334,52.9625,61.1498,0.364925,0.4067895,0.451327,1.00052559721304,1.00336906121051,15000,5000,20,500
"244",500,1000,50,0.4,1,0.4,0.948,43.9637,51.06785,59.3452,0.3764,0.422674,0.463404,1.00173496989969,1.00038497893182,15000,5000,20,500
"245",500,1000,50,0.4,1,0.382,0.94,43.6725,51.16045,58.8118,0.359926,0.403754,0.448143,1.01031943274251,0.999462587858938,15000,5000,20,500
"246",500,1000,50,0.4,1,0.404,0.956,43.9418,50.3764,58.0446,0.375863,0.422671,0.466356,0.999842160677062,1.00021623153517,15000,5000,20,500
"247",500,1000,50,0.4,1,0.378,0.944,43.0142,50.0977,57.8388,0.356389,0.4001425,0.447415,0.999840407478904,1.0022303021039,15000,5000,20,500
"248",500,1000,50,0.4,1,0.382,0.948,47.2647,55.566,63.2527,0.363311,0.404899,0.451767,1.00107659755127,1.00163699990511,15000,5000,20,500
"249",500,1000,50,0.4,1,0.396,0.956,41.4709,48.408,55.5514,0.375421,0.4199175,0.464673,1.00001062254258,1.00103647814261,15000,5000,20,500
"250",500,1000,50,0.4,1,0.414,0.934,45.5845,53.2212,60.797,0.395517,0.4395045,0.487417,0.999368754345253,0.999673411626342,15000,5000,20,500
"251",1000,1000,50,0.4,1,0.401,0.948,44.6362,49.62255,55.2482,0.390627,0.4216705,0.453056,1.00222875047055,1.00009720627811,15000,5000,20,500
"252",1000,1000,50,0.4,1,0.402,0.944,47.198,53.21595,58.4511,0.392898,0.42579,0.456827,0.999889386542611,1.00154285601405,15000,5000,20,500
"253",1000,1000,50,0.4,1,0.415,0.953,45.7203,50.67385,56.1727,0.405552,0.4351125,0.469281,1.00034678742567,1.00123445192962,15000,5000,20,500
"254",1000,1000,50,0.4,1,0.382,0.943,47.7975,53.61775,58.8239,0.373254,0.4058775,0.435416,1.00305519158745,1.00011341865381,15000,5000,20,500
"255",1000,1000,50,0.4,1,0.382,0.948,45.2484,50.4297,55.9943,0.373545,0.403077,0.437222,1.00775847956908,1.00025588738043,15000,5000,20,500
"256",1000,1000,50,0.4,1,0.38,0.954,43.5399,48.10155,53.9653,0.368887,0.401164,0.432464,1.00355157025706,0.999894934851261,15000,5000,20,500
"257",1000,1000,50,0.4,1,0.374,0.948,44.4442,49.6596,55.2403,0.366703,0.3966665,0.427085,1.00021228616661,1.00083833176983,15000,5000,20,500
"258",1000,1000,50,0.4,1,0.381,0.94,45.5727,50.40685,55.7376,0.371648,0.401756,0.434503,0.999392976707281,1.00239629095287,15000,5000,20,500
"259",1000,1000,50,0.4,1,0.419,0.963,46.751,52.0624,57.2443,0.409455,0.442827,0.473317,1.0024831266126,0.999198498933192,15000,5000,20,500
"260",1000,1000,50,0.4,1,0.399,0.953,44.5668,49.0759,54.6791,0.387974,0.419829,0.450181,0.999879882722994,1.00232636956075,15000,5000,20,500
"261",1000,1000,50,0.4,1,0.385,0.953,43.7821,48.69975,53.7406,0.374499,0.4037315,0.437302,1.00284363766282,0.99951329306357,15000,5000,20,500
"262",1000,1000,50,0.4,1,0.393,0.957,39.8442,43.97325,48.4835,0.378704,0.4113795,0.442337,1.00005520618028,1.00311304085296,15000,5000,20,500
"263",1000,1000,50,0.4,1,0.406,0.954,41.5298,45.907,50.7379,0.394506,0.423116,0.457518,1.0004123935937,0.999631773934842,15000,5000,20,500
"264",1000,1000,50,0.4,1,0.401,0.954,46.5043,51.3703,57.2447,0.38899,0.422467,0.453337,1.00041583875686,0.999228535207384,15000,5000,20,500
"265",1000,1000,50,0.4,1,0.401,0.95,42.7309,47.6493,52.0825,0.389227,0.418954,0.451699,1.00069687392674,0.999459856662085,15000,5000,20,500
"266",1000,1000,50,0.4,1,0.387,0.953,45.8199,51.56505,57.1572,0.377999,0.407881,0.439542,1.00121507699491,0.999644108191797,15000,5000,20,500
"267",1000,1000,50,0.4,1,0.391,0.954,47.0091,52.5945,58.374,0.382938,0.4132035,0.446898,1.00038515496136,0.999404808051334,15000,5000,20,500
"268",1000,1000,50,0.4,1,0.398,0.959,44.9397,49.8219,55.5531,0.390655,0.419854,0.45244,1.00134926061212,1.00119249738468,15000,5000,20,500
"269",1000,1000,50,0.4,1,0.381,0.946,46.4857,51.7209,57.3031,0.372574,0.4013255,0.436578,1.00102387600678,1.00287206851759,15000,5000,20,500
"270",1000,1000,50,0.4,1,0.404,0.955,48.2343,53.3953,59.2515,0.392255,0.4240045,0.453493,1.00014185156193,0.99990481202291,15000,5000,20,500
"271",1000,1000,50,0.4,1,0.4,0.942,44.3097,49.3944,54.6436,0.392418,0.4239595,0.456513,1.00386018264739,1.00016523671529,15000,5000,20,500
"272",1000,1000,50,0.4,1,0.384,0.95,44.9889,49.6564,55.3112,0.374834,0.4048395,0.439245,1.00301786799181,1.00195215100864,15000,5000,20,500
"273",1000,1000,50,0.4,1,0.395,0.948,45.739,50.99145,56.4417,0.386517,0.4140445,0.448111,1.00135190759697,1.00009182003122,15000,5000,20,500
"274",1000,1000,50,0.4,1,0.393,0.951,46.5954,51.88275,57.4892,0.381754,0.414382,0.445886,1.00112000321822,1.00088917817612,15000,5000,20,500
"275",1000,1000,50,0.4,1,0.394,0.948,46.2545,51.7795,57.1244,0.382609,0.4151675,0.445579,0.999597703664453,0.999285945490611,15000,5000,20,500
"276",1000,1000,50,0.4,1,0.369,0.942,45.232,50.4552,56.0643,0.355418,0.3888235,0.418302,1.00051499119269,0.999866181332425,15000,5000,20,500
"277",1000,1000,50,0.4,1,0.385,0.951,47.6771,53.3702,58.702,0.375561,0.4055795,0.436979,1.00116816640946,1.00097373484799,15000,5000,20,500
"278",1000,1000,50,0.4,1,0.407,0.947,44.4113,49.12745,54.274,0.399917,0.4312145,0.46322,1.00010982728245,1.00052114602204,15000,5000,20,500
"279",1000,1000,50,0.4,1,0.392,0.948,42.0632,47.098,51.8126,0.380454,0.4106595,0.441664,1.0005064853749,1.00000364731482,15000,5000,20,500
"280",1000,1000,50,0.4,1,0.401,0.964,45.3818,50.5465,55.9979,0.388952,0.419736,0.452184,1.00047516770846,1.00103140520578,15000,5000,20,500
"281",1000,1000,50,0.4,1,0.404,0.954,43.8975,48.84595,54.0923,0.394838,0.4248345,0.456799,1.00078295197037,1.00841585664495,15000,5000,20,500
"282",1000,1000,50,0.4,1,0.394,0.946,45.7367,51.03075,56.6071,0.383763,0.416081,0.446252,1.01205210937909,0.999380861073921,15000,5000,20,500
"283",1000,1000,50,0.4,1,0.399,0.947,41.7706,46.156,51.0068,0.387558,0.4164375,0.448002,1.00098112729663,1.0002281619859,15000,5000,20,500
"284",1000,1000,50,0.4,1,0.382,0.956,43.7079,49.0114,54.2017,0.370063,0.4025345,0.433384,1.00464923974536,1.0032384419078,15000,5000,20,500
"285",1000,1000,50,0.4,1,0.411,0.95,43.0803,47.93545,52.9599,0.396803,0.4305095,0.461097,1.00041409260862,1.0008878592734,15000,5000,20,500
"286",1000,1000,50,0.4,1,0.422,0.95,45.6992,50.29095,56.5259,0.412344,0.4445305,0.473686,1.00281302857618,1.00052939845192,15000,5000,20,500
"287",1000,1000,50,0.4,1,0.388,0.942,44.5296,49.1146,55.0387,0.379763,0.4081845,0.440167,1.00014305725125,1.00260514700472,15000,5000,20,500
"288",1000,1000,50,0.4,1,0.381,0.948,40.2749,45.3683,50.0409,0.371236,0.4008455,0.435043,1.001390555507,0.999335193601624,15000,5000,20,500
"289",1000,1000,50,0.4,1,0.378,0.943,46.0166,51.3707,56.7925,0.364769,0.39604,0.425711,1.00022531551223,0.999420078363866,15000,5000,20,500
"290",1000,1000,50,0.4,1,0.387,0.927,41.2304,46.2108,51.1237,0.376751,0.408289,0.439855,1.00101648649696,1.00166743428626,15000,5000,20,500
"291",1000,1000,50,0.4,1,0.395,0.939,42.4462,47.5548,52.3346,0.382783,0.4155145,0.444458,1.0051207051362,1.00043702072212,15000,5000,20,500
"292",1000,1000,50,0.4,1,0.39,0.96,43.6482,48.1628,53.1817,0.379478,0.407854,0.439639,1.00274903633135,1.00071163119527,15000,5000,20,500
"293",1000,1000,50,0.4,1,0.383,0.943,47.2379,52.62895,58.8947,0.374674,0.404634,0.437099,1.002778068051,1.00160646249361,15000,5000,20,500
"294",1000,1000,50,0.4,1,0.383,0.941,44.352,49.4855,54.8365,0.370612,0.403109,0.431628,1.00357947505544,0.999435495060518,15000,5000,20,500
"295",1000,1000,50,0.4,1,0.385,0.95,49.4345,55.7024,61.4846,0.376071,0.4058925,0.43927,1.0043876452023,1.00023129825891,15000,5000,20,500
"296",1000,1000,50,0.4,1,0.393,0.947,45.8377,50.4961,56.4782,0.380908,0.413257,0.442502,1.00365721383685,1.00064635994324,15000,5000,20,500
"297",1000,1000,50,0.4,1,0.377,0.965,46.4394,51.89895,57.3215,0.362039,0.3970035,0.424882,1.00234445266394,1.00108093614616,15000,5000,20,500
"298",1000,1000,50,0.4,1,0.408,0.936,47.7696,53.11925,58.277,0.401513,0.434698,0.464987,1.0050558032589,1.00009592744356,15000,5000,20,500
"299",1000,1000,50,0.4,1,0.414,0.95,49.7137,54.815,60.7476,0.406543,0.4367675,0.469094,1.00084444882642,1.00124740827852,15000,5000,20,500
"300",1000,1000,50,0.4,1,0.414,0.95,45.3894,50.6308,55.6933,0.401718,0.4351615,0.465701,1.00234586490211,0.999954904473872,15000,5000,20,500
"301",100,500,100,0.4,1,0.28,0.82,48.3166,85.2864,144.932,0.238104,0.3334595,0.456299,1.02611018240852,1.00772484781855,15000,5000,20,500
"302",100,500,100,0.4,1,0.33,0.85,58.3161,95.6273,152.284,0.28952,0.4102875,0.543578,1.01523202040108,1.00289616945521,15000,5000,20,500
"303",100,500,100,0.4,1,0.33,0.79,51.6973,82.76275,122.513,0.305851,0.417161,0.543877,1.00290560707212,1.00298511195558,15000,5000,20,500
"304",100,500,100,0.4,1,0.39,0.83,67.6089,112.2575,196.526,0.368251,0.51845,0.675645,1.00338704480144,1.00063243920837,15000,5000,20,500
"305",100,500,100,0.4,1,0.32,0.84,45.897,75.3529,117.842,0.269774,0.3791635,0.487522,1.00278525282602,1.00134544931907,15000,5000,20,500
"306",100,500,100,0.4,1,0.47,0.81,58.3807,85.16705,123.053,0.431028,0.5579465,0.69024,1.00152941073439,1.00070860415602,15000,5000,20,500
"307",100,500,100,0.4,1,0.42,0.79,63.6154,100.1195,155.16,0.424536,0.5629405,0.69967,1.00929760240613,1.00263690587054,15000,5000,20,500
"308",100,500,100,0.4,1,0.35,0.83,54.7888,86.16265,131.2,0.310786,0.422235,0.542833,1.00155957073547,1.00059432391706,15000,5000,20,500
"309",100,500,100,0.4,1,0.37,0.82,57.6065,93.23615,148.489,0.330218,0.4530685,0.584042,1.00471750621791,0.999814264698924,15000,5000,20,500
"310",100,500,100,0.4,1,0.33,0.75,73.9121,149.0315,391.961,0.305995,0.476019,0.793335,1.04187314825842,1.03195009002517,25000,5000,20,1000
"311",100,500,100,0.4,1,0.37,0.93,47.6507,73.4634,111.224,0.326249,0.4315855,0.556721,1.00781420320026,1.0044473816151,15000,5000,20,500
"312",100,500,100,0.4,1,0.4,0.82,66.6127,110.0285,164.915,0.369131,0.5031795,0.639878,1.00908294358854,1.00046802589186,15000,5000,20,500
"313",100,500,100,0.4,1,0.37,0.75,69.5712,116.134,210.551,0.370078,0.5077115,0.681417,1.00833508418183,1.00164831529024,15000,5000,20,500
"314",100,500,100,0.4,1,0.31,0.78,47.9704,84.3286,139.436,0.266252,0.378171,0.506659,1.03265307009952,1.0198098821732,15000,5000,20,500
"315",100,500,100,0.4,1,0.3,0.79,66.2412,115.866,203.508,0.279995,0.401468,0.553058,1.03227509484484,1.01131227173097,25000,5000,20,1000
"316",100,500,100,0.4,1,0.37,0.81,73.9274,123.8415,207.422,0.360679,0.491616,0.650592,1.03466747582447,1.01884425804431,15000,5000,20,500
"317",100,500,100,0.4,1,0.31,0.8,48.1296,85.8385,131.492,0.271167,0.3804565,0.512699,1.01006548869486,1.00290048724008,15000,5000,20,500
"318",100,500,100,0.4,1,0.38,0.87,53.7909,85.2492,131.273,0.34231,0.4499715,0.582539,1.00027745071504,1.00018180998205,15000,5000,20,500
"319",100,500,100,0.4,1,0.37,0.8,60.5595,103.8815,169.223,0.355078,0.482465,0.631281,1.03700539353447,1.00675255140184,15000,5000,20,500
"320",100,500,100,0.4,1,0.33,0.86,78.4796,131.31,227.791,0.301767,0.4440275,0.601953,0.999851815583835,1.00046579177335,15000,5000,20,500
"321",100,500,100,0.4,1,0.3,0.79,60.4763,112.32,186.153,0.275293,0.3970605,0.543214,1.0051711112503,1.00223330987332,15000,5000,20,500
"322",100,500,100,0.4,1,0.35,0.77,55.5076,93.21645,152.112,0.333032,0.445212,0.574783,1.01427955108935,1.00219258836912,15000,5000,20,500
"323",100,500,100,0.4,1,0.37,0.8,68.8444,119.6305,239.993,0.337908,0.494263,0.689453,1.07081035833595,1.06488982500353,15000,5000,20,500
"324",100,500,100,0.4,1,0.3,0.74,69.4321,142.533,301.19,0.274284,0.4308615,0.652759,1.06339241797399,1.07149664392902,25000,5000,20,1000
"325",100,500,100,0.4,1,0.32,0.77,49.2818,78.8135,123.286,0.281485,0.385061,0.511347,1.00843862031507,1.00046558660089,15000,5000,20,500
