"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"2884",100,1000,200,0.8,0.6,0.75,152.908,233.0545,339.831,0.999425924232276,15000,5000,20,500
"2885",100,1000,200,0.8,0.58,0.73,169.231,274.8715,440.145,1.00137522870707,15000,5000,20,500
"2886",100,1000,200,0.8,0.69,0.83,141.684,203.051,279.444,1.00236388349379,15000,5000,20,500
"2887",100,1000,200,0.8,0.63,0.77,188.688,295.912,469.907,0.999420726297788,15000,5000,20,500
"2888",100,1000,200,0.8,0.67,0.75,121.907,166.435,230.725,1.00010566305861,15000,5000,20,500
"2889",100,1000,200,0.8,0.64,0.78,136.824,185.694,267.498,1.00042522988239,15000,5000,20,500
"2890",100,1000,200,0.8,0.61,0.76,171.757,275.153,414.202,1.0063611932922,15000,5000,20,500
"2891",100,1000,200,0.8,0.6,0.77,140.274,209.9785,299.772,1.00211603762752,15000,5000,20,500
"2892",100,1000,200,0.8,0.57,0.78,129.607,193.828,275.03,1.00078678343482,15000,5000,20,500
"2893",100,1000,200,0.8,0.64,0.8,109.418,160.3645,218.761,1.00040274404117,15000,5000,20,500
"2894",100,1000,200,0.8,0.61,0.78,136.535,199.7655,289.349,1.00086987963595,15000,5000,20,500
"2895",100,1000,200,0.8,0.66,0.8,140.162,201.902,290.59,1.00240893366859,15000,5000,20,500
"2896",100,1000,200,0.8,0.69,0.84,144.102,204.5845,287.74,1.00380150885136,15000,5000,20,500
"2897",100,1000,200,0.8,0.67,0.79,144.8,207.263,294.58,1.00165972367654,15000,5000,20,500
"2898",100,1000,200,0.8,0.65,0.75,163.584,261.1465,386.421,1.00107263008405,15000,5000,20,500
"2899",100,1000,200,0.8,0.7,0.88,121.414,171.9155,234.565,1.00110356762739,15000,5000,20,500
"2900",100,1000,200,0.8,0.71,0.82,122.45,170.7905,227.641,0.999292035343701,15000,5000,20,500
"2901",500,1000,200,0.8,0.636,0.798,195.344,229.5915,271.465,1.00552347511739,15000,5000,20,500
"2902",500,1000,200,0.8,0.664,0.798,178.703,207.099,239.781,1.00010244302233,15000,5000,20,500
"2903",500,1000,200,0.8,0.66,0.822,173.1,201.1515,231.231,1.00239646629717,15000,5000,20,500
"2904",500,1000,200,0.8,0.612,0.796,188.107,223.27,261.047,0.999067253296787,15000,5000,20,500
"2905",500,1000,200,0.8,0.686,0.804,156.004,181.8305,207.355,0.999339222945475,15000,5000,20,500
"2906",500,1000,200,0.8,0.678,0.818,168.087,198.5725,227.932,1.00055762847044,15000,5000,20,500
"2907",500,1000,200,0.8,0.684,0.824,150.025,170.5315,195.949,1.00463226522136,15000,5000,20,500
"2908",500,1000,200,0.8,0.672,0.814,177.766,204.6605,240.103,1.00378212090531,15000,5000,20,500
"2909",500,1000,200,0.8,0.656,0.818,174.633,204.167,236.521,0.999049502297222,15000,5000,20,500
"2910",500,1000,200,0.8,0.622,0.816,168.846,196.813,229.087,1.00117511192497,15000,5000,20,500
"2911",500,1000,200,0.8,0.6,0.796,190.048,226.0595,271.927,1.00154046230548,15000,5000,20,500
"2912",500,1000,200,0.8,0.638,0.788,177.592,209.6475,242.541,1.00015871241921,15000,5000,20,500
"2913",500,1000,200,0.8,0.632,0.804,169.817,199.874,232.538,1.00329696635525,15000,5000,20,500
"2914",500,1000,200,0.8,0.648,0.806,186.691,218.273,254.08,1.00199599326134,15000,5000,20,500
"2915",500,1000,200,0.8,0.684,0.822,176.755,202.784,236.4,0.999862806120648,15000,5000,20,500
"2916",500,1000,200,0.8,0.658,0.814,173.265,201.092,234.324,1.00316537924611,15000,5000,20,500
"2917",500,1000,200,0.8,0.644,0.806,175.32,202.062,235.156,1.00129803051028,15000,5000,20,500
"2918",500,1000,200,0.8,0.604,0.78,170.602,199.271,235.3,1.00177476508386,15000,5000,20,500
"2919",500,1000,200,0.8,0.634,0.8,158.312,182.255,212.556,1.00010079363448,15000,5000,20,500
"2920",500,1000,200,0.8,0.624,0.8,162.684,189.7595,220.344,1.00064833091156,15000,5000,20,500
"2921",500,1000,200,0.8,0.622,0.79,158.597,184.063,216.104,1.00014586698757,15000,5000,20,500
"2922",500,1000,200,0.8,0.656,0.798,181.618,214.5265,248.565,1.00017290709091,15000,5000,20,500
"2923",500,1000,200,0.8,0.646,0.804,166.605,197.656,228.704,1.00314974175322,15000,5000,20,500
"2924",500,1000,200,0.8,0.638,0.794,179.371,209.6905,243.479,1.00018596335846,15000,5000,20,500
"2925",500,1000,200,0.8,0.606,0.768,145.549,171.693,199.916,1.00201236005928,15000,5000,20,500
"2926",500,1000,200,0.8,0.67,0.836,157.107,182.5525,209.123,1.00007791141313,15000,5000,20,500
"2927",500,1000,200,0.8,0.672,0.806,174.539,200.154,232.241,1.0006388993537,15000,5000,20,500
"2928",500,1000,200,0.8,0.644,0.812,153.748,176.619,207.766,1.00136836155221,15000,5000,20,500
"2929",500,1000,200,0.8,0.644,0.812,169.222,198.5935,229.404,1.0006479497364,15000,5000,20,500
"2930",500,1000,200,0.8,0.598,0.786,166.201,194.203,224.873,1.00335521884083,15000,5000,20,500
"2931",500,1000,200,0.8,0.63,0.798,175.981,202.8995,240.522,1.00490535786478,15000,5000,20,500
"2932",500,1000,200,0.8,0.624,0.79,171.998,202.388,235.714,1.00298910013669,15000,5000,20,500
"2933",500,1000,200,0.8,0.652,0.806,189.908,222.881,259.938,1.00219703555961,15000,5000,20,500
"2934",500,1000,200,0.8,0.622,0.818,146.171,171.2945,196.341,1.00143776869072,15000,5000,20,500
"2935",500,1000,200,0.8,0.636,0.81,178.814,209.113,243.227,1.00067526562816,15000,5000,20,500
"2936",500,1000,200,0.8,0.638,0.81,179.15,207.07,240.709,0.999415236230626,15000,5000,20,500
"2937",500,1000,200,0.8,0.67,0.802,178.019,210.5675,243.473,1.00040164815334,15000,5000,20,500
"2938",500,1000,200,0.8,0.648,0.792,190.961,226.6305,264.908,1.00002378596033,15000,5000,20,500
"2939",500,1000,200,0.8,0.66,0.82,174.112,204.8255,237.709,1.00074881389473,15000,5000,20,500
"2940",500,1000,200,0.8,0.672,0.816,160.532,185.335,215.427,0.99904058183113,15000,5000,20,500
"2941",500,1000,200,0.8,0.598,0.806,171.383,200.933,237.494,0.99975500087731,15000,5000,20,500
"2942",500,1000,200,0.8,0.666,0.834,179.501,210.3725,243.693,0.999163053015249,15000,5000,20,500
"2943",500,1000,200,0.8,0.62,0.804,173.516,201.197,236.504,1.00236527389032,15000,5000,20,500
"2944",500,1000,200,0.8,0.608,0.774,177.882,210.0305,245.35,1.00040016034428,15000,5000,20,500
"2945",500,1000,200,0.8,0.668,0.834,147.668,170.5945,195.217,0.999982617580895,15000,5000,20,500
"2946",500,1000,200,0.8,0.62,0.768,201.713,241.7955,286.55,1.00182002461372,15000,5000,20,500
"2947",500,1000,200,0.8,0.678,0.82,152.839,177.9515,202.806,1.0000822723788,15000,5000,20,500
"2948",500,1000,200,0.8,0.66,0.832,203.951,243.04,285.454,0.999844351729338,15000,5000,20,500
"2949",500,1000,200,0.8,0.662,0.826,147.052,169.306,193.956,1.00193888342564,15000,5000,20,500
"2950",500,1000,200,0.8,0.648,0.804,181.847,216.5785,251.618,1.00341537718064,15000,5000,20,500
"2951",1000,1000,200,0.8,0.642,0.809,185.335,209.04,233.969,1.00152249712542,15000,5000,20,500
"2952",1000,1000,200,0.8,0.627,0.793,187.997,209.6145,235.318,1.00036574130024,15000,5000,20,500
"2953",1000,1000,200,0.8,0.664,0.838,168.836,188.059,208.158,1.00080194953313,15000,5000,20,500
"2954",1000,1000,200,0.8,0.619,0.785,192.713,215.9675,242.34,1.00139581139681,15000,5000,20,500
"2955",1000,1000,200,0.8,0.631,0.795,184.514,203.888,229.518,1.0006894187783,15000,5000,20,500
"2956",1000,1000,200,0.8,0.631,0.787,179.375,198.43,222.696,1.00271272265375,15000,5000,20,500
"2957",1000,1000,200,0.8,0.629,0.793,177.315,199.053,221.054,1.0019870515352,15000,5000,20,500
"2958",1000,1000,200,0.8,0.634,0.817,172.398,191.6035,213.293,1.00097624438884,15000,5000,20,500
"2959",1000,1000,200,0.8,0.648,0.799,178.76,199.0425,221.887,1.00114130056162,15000,5000,20,500
"2960",1000,1000,200,0.8,0.656,0.82,189.734,211.3045,238.322,0.999518278629663,15000,5000,20,500
"2961",1000,1000,200,0.8,0.615,0.788,181.646,203.5685,226.072,0.999989403677557,15000,5000,20,500
"2962",1000,1000,200,0.8,0.641,0.788,172.264,193.5835,213.902,1.00150720218174,15000,5000,20,500
"2963",1000,1000,200,0.8,0.631,0.778,171.773,193.261,215.455,0.999698314519526,15000,5000,20,500
"2964",1000,1000,200,0.8,0.627,0.787,193.339,217.37,242.189,1.0002345874428,15000,5000,20,500
"2965",1000,1000,200,0.8,0.646,0.81,175.161,194.7535,217.412,1.00165449262884,15000,5000,20,500
"2966",1000,1000,200,0.8,0.631,0.805,197.956,220.327,247.957,1.00158483811087,15000,5000,20,500
"2967",1000,1000,200,0.8,0.652,0.795,170.334,188.859,209.224,1.00365180462644,15000,5000,20,500
"2968",1000,1000,200,0.8,0.64,0.807,184.04,204.3255,230.329,1.00083156868313,15000,5000,20,500
"2969",1000,1000,200,0.8,0.645,0.783,192.496,212.2175,240.246,0.999512210457066,15000,5000,20,500
"2970",1000,1000,200,0.8,0.634,0.793,176.195,195.3545,217.769,1.00034604087229,15000,5000,20,500
"2971",1000,1000,200,0.8,0.655,0.815,177.898,197.584,221.706,1.00011056090977,15000,5000,20,500
"2972",1000,1000,200,0.8,0.631,0.801,180.907,202.549,226.299,1.00181684116044,15000,5000,20,500
"2973",1000,1000,200,0.8,0.633,0.805,178.918,199.2975,223.482,1.00010003067297,15000,5000,20,500
"2974",1000,1000,200,0.8,0.66,0.801,194.276,215.561,241.975,1.00110770195402,15000,5000,20,500
"2975",1000,1000,200,0.8,0.665,0.817,186.798,206.7075,231.87,0.999362780662487,15000,5000,20,500
"2976",1000,1000,200,0.8,0.637,0.795,175.166,195.941,216.2,1.00274927209378,15000,5000,20,500
"2977",1000,1000,200,0.8,0.636,0.792,172.577,194.2445,214.774,1.00299770697602,15000,5000,20,500
"2978",1000,1000,200,0.8,0.636,0.799,183.84,205.4035,228.212,1.00172078685824,15000,5000,20,500
"2979",1000,1000,200,0.8,0.656,0.795,183.43,204.811,228.025,1.000639530326,15000,5000,20,500
"2980",1000,1000,200,0.8,0.632,0.775,166.842,186.4135,205.624,1.00072863065895,15000,5000,20,500
"2981",1000,1000,200,0.8,0.644,0.816,170.27,190.1465,211.267,1.00083156096841,15000,5000,20,500
"2982",1000,1000,200,0.8,0.615,0.78,171.697,191.862,213.648,1.0025955498224,15000,5000,20,500
"2983",1000,1000,200,0.8,0.61,0.819,177.98,199.9315,224.354,1.00280127821834,15000,5000,20,500
"2984",1000,1000,200,0.8,0.619,0.804,170.883,190.722,212.472,1.00201107512874,15000,5000,20,500
"2985",1000,1000,200,0.8,0.635,0.802,168.993,188.966,210.15,0.999497597554189,15000,5000,20,500
"2986",1000,1000,200,0.8,0.655,0.803,177.105,196.495,216.557,1.00156114952658,15000,5000,20,500
"2987",1000,1000,200,0.8,0.656,0.804,179.288,196.5015,222.729,1.00241486617494,15000,5000,20,500
"2988",1000,1000,200,0.8,0.635,0.799,185.417,207.158,231.96,1.00108753998614,15000,5000,20,500
"2989",1000,1000,200,0.8,0.656,0.802,182.01,202.373,224.021,0.999510267945893,15000,5000,20,500
"2990",1000,1000,200,0.8,0.658,0.806,178.251,196.812,219.124,0.999310105522862,15000,5000,20,500
"2991",1000,1000,200,0.8,0.623,0.791,185.186,208.436,233.19,1.00165891362069,15000,5000,20,500
"2992",1000,1000,200,0.8,0.643,0.813,175.035,197.0975,219.094,1.00335618792469,15000,5000,20,500
"2993",1000,1000,200,0.8,0.625,0.771,174.054,197.3945,216.844,0.999700650255991,15000,5000,20,500
"2994",1000,1000,200,0.8,0.629,0.799,159.84,178.353,197.62,1.00255615506403,15000,5000,20,500
"2995",1000,1000,200,0.8,0.625,0.79,176.745,194.8375,219.717,0.999498238656137,15000,5000,20,500
"2996",1000,1000,200,0.8,0.655,0.823,186.044,206.6645,230.519,1.00125010064107,15000,5000,20,500
"2997",1000,1000,200,0.8,0.662,0.806,187.293,206.9955,231.578,1.00190942252637,15000,5000,20,500
"2998",1000,1000,200,0.8,0.647,0.802,192.388,214.1,239.293,1.00075136988781,15000,5000,20,500
"2999",1000,1000,200,0.8,0.624,0.79,194.719,217.6285,245.543,0.999375915084766,15000,5000,20,500
"3000",1000,1000,200,0.8,0.666,0.828,171.476,192.029,211.534,0.999578684835693,15000,5000,20,500
"3001",100,500,250,0.8,0.44,0.56,105.47,225.449,746.31,1.00870240436171,15000,5000,20,500
"3002",100,500,250,0.8,0.4,0.55,93.4768,174.6255,415.154,1.00615067993145,15000,5000,20,500
"3003",100,500,250,0.8,0.43,0.52,118.306,326.448,3492.24,1.00003650298061,15000,5000,20,500
"3004",100,500,250,0.8,0.42,0.54,106.873,257.4895,1186.69,1.00567298464333,15000,5000,20,500
"3005",100,500,250,0.8,0.44,0.57,117.089,356.266,4705.85,1.00548078922508,15000,5000,20,500
"3006",100,500,250,0.8,0.45,0.58,106.347,317.327,2808.43,1.01022560533257,15000,5000,20,500
"3007",100,500,250,0.8,0.46,0.57,177.073,1804.675,15849.2,1.00023445595855,15000,5000,20,500
"3008",100,500,250,0.8,0.55,0.63,144.75,627.7395,9066.37,0.999497061844754,15000,5000,20,500
"3009",100,500,250,0.8,0.45,0.53,133.877,799.617,13996,0.999295698817179,15000,5000,20,500
"3010",100,500,250,0.8,0.5,0.58,99.5588,202.1215,442.963,1.00104306754262,15000,5000,20,500
"3011",100,500,250,0.8,0.51,0.63,107.66,277.567,1906.12,0.999764513152731,15000,5000,20,500
"3012",100,500,250,0.8,0.41,0.5,112.249,339.5795,2817.81,1.00025340670644,15000,5000,20,500
"3013",100,500,250,0.8,0.47,0.59,151.848,886.264,13807.8,1.00110517082106,15000,5000,20,500
"3014",100,500,250,0.8,0.41,0.56,183.597,2604.025,17330.1,1.00103544194102,15000,5000,20,500
"3015",100,500,250,0.8,0.52,0.6,113.585,286.824,1553.04,1.0048336328103,15000,5000,20,500
"3016",100,500,250,0.8,0.38,0.49,144.497,863.285,13027.6,0.999338516741979,15000,5000,20,500
"3017",100,500,250,0.8,0.52,0.61,111.204,209.1605,468.583,1.00178007572768,15000,5000,20,500
"3018",100,500,250,0.8,0.49,0.59,116.057,320.3695,3275.05,1.00779734518589,15000,5000,20,500
"3019",100,500,250,0.8,0.46,0.57,88.3383,154.264,276.126,1.0033914677318,15000,5000,20,500
"3020",100,500,250,0.8,0.47,0.57,119.174,326.488,2373.96,1.02035603497802,15000,5000,20,500
"3021",100,500,250,0.8,0.48,0.55,152.9,1130.41,15404.7,1.00004838878541,15000,5000,20,500
"3022",100,500,250,0.8,0.44,0.62,128.119,502.8735,8650.78,0.999658345210278,15000,5000,20,500
"3023",100,500,250,0.8,0.5,0.6,131.796,292.831,1455.71,1.01929732651798,15000,5000,20,500
"3024",100,500,250,0.8,0.41,0.52,95.0811,254.36,1480.73,1.00009002216854,15000,5000,20,500
"3025",100,500,250,0.8,0.37,0.52,95.5171,231.2535,773.231,1.00634854640998,15000,5000,20,500
"3026",100,500,250,0.8,0.43,0.5,93.8938,205.156,553.651,1.00001946963559,15000,5000,20,500
"3027",100,500,250,0.8,0.49,0.6,89.4035,239.453,732.802,0.999463302205079,15000,5000,20,500
"3028",100,500,250,0.8,0.42,0.55,119.701,315.6735,2602.33,1.00099536435673,15000,5000,20,500
"3029",100,500,250,0.8,0.53,0.61,143.353,541.3905,10172.9,1.00162211827154,15000,5000,20,500
"3030",100,500,250,0.8,0.49,0.57,88.421,151.515,283.479,1.00467974980617,15000,5000,20,500
"3031",100,500,250,0.8,0.49,0.56,113.697,232.679,577.211,1.0041310715465,15000,5000,20,500
"3032",100,500,250,0.8,0.4,0.52,123.311,650.4115,13076.9,0.999357512559039,15000,5000,20,500
"3033",100,500,250,0.8,0.41,0.52,90.8357,189.292,445.17,1.00172483299095,15000,5000,20,500
"3034",100,500,250,0.8,0.49,0.63,113.135,244.332,767.585,1.00449573803596,15000,5000,20,500
"3035",100,500,250,0.8,0.48,0.63,146.468,1232.52,14402.5,1.00201897394781,15000,5000,20,500
"3036",100,500,250,0.8,0.52,0.71,116.291,306.6535,1528.05,1.0003461264795,15000,5000,20,500
"3037",100,500,250,0.8,0.45,0.57,102.128,254.96,858.198,1.00321249950377,15000,5000,20,500
"3038",100,500,250,0.8,0.45,0.52,96.135,242.4635,767.215,0.999325587013394,15000,5000,20,500
"3039",100,500,250,0.8,0.47,0.55,125.537,338.574,3034.3,0.999867649063984,15000,5000,20,500
"3040",100,500,250,0.8,0.49,0.61,104.435,267.457,1641.11,1.00157706090107,15000,5000,20,500
"3041",100,500,250,0.8,0.46,0.58,126.708,313.695,2683.41,1.00185190960207,15000,5000,20,500
"3042",100,500,250,0.8,0.45,0.57,165.94,1357.075,14448.7,0.999586599099653,15000,5000,20,500
"3043",100,500,250,0.8,0.5,0.57,109.567,212.0535,509.478,1.00623273881484,15000,5000,20,500
"3044",100,500,250,0.8,0.51,0.61,115.858,308.5195,2103.02,1.00555348633684,15000,5000,20,500
"3045",100,500,250,0.8,0.5,0.58,158.277,666.6535,10778.3,1.00032228132184,15000,5000,20,500
"3046",100,500,250,0.8,0.39,0.51,146.609,690.279,11183.4,0.999852667059436,15000,5000,20,500
"3047",100,500,250,0.8,0.48,0.57,132.852,588.7615,11641.6,1.00170761512944,15000,5000,20,500
"3048",100,500,250,0.8,0.35,0.47,82.0881,187.4485,524.372,1.01751869029216,15000,5000,20,500
"3049",100,500,250,0.8,0.44,0.53,98.7254,214.6845,524.289,1.0025104735018,15000,5000,20,500
"3050",100,500,250,0.8,0.5,0.61,223.873,2758,17588.1,0.999792537062645,15000,5000,20,500
"3051",500,500,250,0.8,0.462,0.558,168.46,238.1095,327.933,0.999585583587686,15000,5000,20,500
"3052",500,500,250,0.8,0.424,0.542,154.602,221.3725,304.195,0.999505001538467,15000,5000,20,500
"3053",500,500,250,0.8,0.424,0.546,142.676,188.564,258.964,1.00121707114547,15000,5000,20,500
"3054",500,500,250,0.8,0.428,0.536,222.563,376.987,641.506,1.00150053259138,15000,5000,20,500
"3055",500,500,250,0.8,0.436,0.54,210.015,331.781,581.552,1.00371404315871,15000,5000,20,500
"3056",500,500,250,0.8,0.438,0.572,166.177,230.317,323.241,1.00263951106925,15000,5000,20,500
"3057",500,500,250,0.8,0.45,0.556,207.777,295.6355,452.992,1.0017291176749,15000,5000,20,500
"3058",500,500,250,0.8,0.476,0.586,200.921,322.872,489.729,0.999292807560988,15000,5000,20,500
"3059",500,500,250,0.8,0.414,0.532,197.576,293.335,446.827,1.00354900301755,15000,5000,20,500
"3060",500,500,250,0.8,0.444,0.58,180.049,249.896,355.588,0.999902254685073,15000,5000,20,500
"3061",500,500,250,0.8,0.466,0.588,200.737,298.148,445.328,1.00438979700144,15000,5000,20,500
"3062",500,500,250,0.8,0.46,0.574,182.218,261.128,386.438,1.00200652519475,15000,5000,20,500
"3063",500,500,250,0.8,0.454,0.57,165.499,227.4975,309.32,1.0017333150013,15000,5000,20,500
"3064",500,500,250,0.8,0.474,0.576,166.26,230.05,312.359,1.00043190536092,15000,5000,20,500
"3065",500,500,250,0.8,0.446,0.576,196.404,287.428,421.829,1.00638517399345,15000,5000,20,500
"3066",500,500,250,0.8,0.456,0.59,181.584,254.8465,349.853,1.00273371839081,15000,5000,20,500
"3067",500,500,250,0.8,0.478,0.57,174.689,242.2465,338.227,1.00109677901318,15000,5000,20,500
"3068",500,500,250,0.8,0.44,0.552,174.08,254.501,358.194,1.00174767765997,15000,5000,20,500
"3069",500,500,250,0.8,0.422,0.516,170.686,246.9055,352.939,0.999785313044219,15000,5000,20,500
"3070",500,500,250,0.8,0.448,0.572,174.87,254.266,358.762,1.002547232729,15000,5000,20,500
"3071",500,500,250,0.8,0.468,0.572,136.154,173.773,222.155,1.00119633410183,15000,5000,20,500
"3072",500,500,250,0.8,0.458,0.586,182.632,278.3615,401.303,0.999756717986292,15000,5000,20,500
"3073",500,500,250,0.8,0.466,0.558,189.076,258.6935,374.028,1.00388431470734,15000,5000,20,500
"3074",500,500,250,0.8,0.442,0.548,172.669,258.7525,371.838,1.00318925038969,15000,5000,20,500
"3075",500,500,250,0.8,0.468,0.56,144.353,192.036,248.163,0.999570060704565,15000,5000,20,500
"3076",500,500,250,0.8,0.468,0.57,186.407,264.7115,373.178,1.00271584756857,15000,5000,20,500
"3077",500,500,250,0.8,0.43,0.544,246.054,406.2785,747.265,1.00253930428404,15000,5000,20,500
"3078",500,500,250,0.8,0.454,0.576,157.345,209.933,284.179,1.00314208170134,15000,5000,20,500
"3079",500,500,250,0.8,0.424,0.566,217.036,372.4145,670.67,1.00012785197657,15000,5000,20,500
"3080",500,500,250,0.8,0.46,0.58,181.617,256.0215,364.59,1.00297974090087,15000,5000,20,500
"3081",500,500,250,0.8,0.44,0.562,172.298,237.003,335.149,0.999534865525847,15000,5000,20,500
"3082",500,500,250,0.8,0.45,0.574,196.136,290.6115,427.81,1.0040635218814,15000,5000,20,500
"3083",500,500,250,0.8,0.498,0.606,214.555,311.903,476.623,1.00106382631446,15000,5000,20,500
"3084",500,500,250,0.8,0.45,0.568,175.42,239.7265,341.072,1.0037017666388,15000,5000,20,500
"3085",500,500,250,0.8,0.498,0.604,218.746,329.281,506.698,1.00280013605666,15000,5000,20,500
"3086",500,500,250,0.8,0.446,0.548,165.63,229.4665,314.359,1.0012098176367,15000,5000,20,500
"3087",500,500,250,0.8,0.46,0.564,220.102,336.1005,519.735,1.0017884230809,15000,5000,20,500
"3088",500,500,250,0.8,0.46,0.56,188.094,253.5825,368.999,1.00198541800911,15000,5000,20,500
"3089",500,500,250,0.8,0.47,0.568,167.605,228.675,302.617,0.999748069894645,15000,5000,20,500
"3090",500,500,250,0.8,0.508,0.604,186.728,258.087,355.716,1.00193608034761,15000,5000,20,500
"3091",500,500,250,0.8,0.472,0.566,211.793,345.38,547.014,1.00272577271417,15000,5000,20,500
"3092",500,500,250,0.8,0.428,0.528,154.134,210.446,279.867,1.00041281734896,15000,5000,20,500
"3093",500,500,250,0.8,0.47,0.564,231.919,379.432,664.002,1.00130537511947,15000,5000,20,500
"3094",500,500,250,0.8,0.466,0.55,170.029,236.207,331.959,1.00150562896222,15000,5000,20,500
"3095",500,500,250,0.8,0.44,0.564,191.136,275.4255,410.636,1.00012026101411,15000,5000,20,500
"3096",500,500,250,0.8,0.448,0.568,147.149,194.172,259.707,1.00415254019976,15000,5000,20,500
"3097",500,500,250,0.8,0.462,0.57,166.81,236.1005,316.949,1.00061076034225,15000,5000,20,500
"3098",500,500,250,0.8,0.476,0.594,169.636,236.45,320.677,1.0032024557222,15000,5000,20,500
"3099",500,500,250,0.8,0.49,0.592,180.141,245.2765,340.571,1.00492313450123,15000,5000,20,500
"3100",500,500,250,0.8,0.436,0.576,192.585,294.733,447.641,0.999199604441357,15000,5000,20,500
"3101",1000,500,250,0.8,0.454,0.568,165.665,202.883,248.323,1.00381643097194,15000,5000,20,500
"3102",1000,500,250,0.8,0.455,0.562,197.694,259.7155,330.4,1.00103815644556,15000,5000,20,500
"3103",1000,500,250,0.8,0.441,0.566,177.688,224.8655,278.535,1.00074385940397,15000,5000,20,500
"3104",1000,500,250,0.8,0.459,0.565,191.543,235.1535,297.043,1.00001445046332,15000,5000,20,500
"3105",1000,500,250,0.8,0.435,0.556,199.279,256.881,329.596,1.00284478307135,15000,5000,20,500
"3106",1000,500,250,0.8,0.437,0.57,202.793,255.17,331.302,1.00066042597341,15000,5000,20,500
"3107",1000,500,250,0.8,0.463,0.57,193.948,241.791,305.599,1.00770809072041,15000,5000,20,500
"3108",1000,500,250,0.8,0.46,0.575,204.388,259.0075,334.234,1.00063460525031,15000,5000,20,500
"3109",1000,500,250,0.8,0.455,0.577,186.289,227.511,285.938,1.0012004049343,15000,5000,20,500
"3110",1000,500,250,0.8,0.495,0.604,214.654,272.4415,350.289,1.00581371786758,15000,5000,20,500
"3111",1000,500,250,0.8,0.445,0.572,199.172,260.0795,328.119,1.00045582402886,15000,5000,20,500
"3112",1000,500,250,0.8,0.438,0.556,194.111,245.4435,313.859,1.00110485988865,15000,5000,20,500
"3113",1000,500,250,0.8,0.44,0.56,195.896,242.4565,312.017,0.999431648222182,15000,5000,20,500
"3114",1000,500,250,0.8,0.434,0.558,206.375,268.327,348.46,1.00064535551162,15000,5000,20,500
"3115",1000,500,250,0.8,0.427,0.542,188.817,238.812,302.2,1.00037647932802,15000,5000,20,500
"3116",1000,500,250,0.8,0.453,0.569,216.629,286.091,381.58,1.00595045605136,15000,5000,20,500
"3117",1000,500,250,0.8,0.44,0.543,205.26,255.066,331.682,0.999617751198759,15000,5000,20,500
"3118",1000,500,250,0.8,0.466,0.577,183.509,230.1325,286.061,1.00223701778147,15000,5000,20,500
"3119",1000,500,250,0.8,0.438,0.561,203.638,270.3855,344.639,1.00226408221729,15000,5000,20,500
"3120",1000,500,250,0.8,0.481,0.591,221.481,288.2235,374.4,1.00049048540051,15000,5000,20,500
"3121",1000,500,250,0.8,0.494,0.583,196.777,247.0455,306.427,1.00001972693906,15000,5000,20,500
"3122",1000,500,250,0.8,0.443,0.564,218.203,295.4915,384.756,1.002236093047,15000,5000,20,500
"3123",1000,500,250,0.8,0.444,0.563,179.662,231.2425,287.703,0.999064966439498,15000,5000,20,500
"3124",1000,500,250,0.8,0.444,0.587,203.443,261.585,339.957,1.00388032195041,15000,5000,20,500
"3125",1000,500,250,0.8,0.457,0.556,179.879,226.4935,282.701,1.00219710704981,15000,5000,20,500
"3126",1000,500,250,0.8,0.449,0.568,244.487,314.6095,426.102,1.00097276597061,15000,5000,20,500
"3127",1000,500,250,0.8,0.424,0.565,208.812,271.69,358.142,0.999343253668324,15000,5000,20,500
"3128",1000,500,250,0.8,0.438,0.549,198.24,257.8115,331.907,1.0015476149971,15000,5000,20,500
"3129",1000,500,250,0.8,0.442,0.554,188.778,241.7845,304.601,1.00053939842992,15000,5000,20,500
"3130",1000,500,250,0.8,0.412,0.531,168.277,211.821,266.063,1.00372336275963,15000,5000,20,500
"3131",1000,500,250,0.8,0.45,0.545,207.327,270.0835,346.312,1.00300680595861,15000,5000,20,500
"3132",1000,500,250,0.8,0.466,0.588,198.598,252.7295,325.38,1.00047426967446,15000,5000,20,500
"3133",1000,500,250,0.8,0.47,0.583,182.975,234.2065,292.419,1.00339179360085,15000,5000,20,500
"3134",1000,500,250,0.8,0.456,0.559,231.864,311.5135,415.677,1.00183255889351,15000,5000,20,500
"3135",1000,500,250,0.8,0.443,0.557,173.031,215.026,267.55,1.00028934133876,15000,5000,20,500
"3136",1000,500,250,0.8,0.467,0.58,204.408,261.2095,330.491,0.999718669500303,15000,5000,20,500
"3137",1000,500,250,0.8,0.463,0.56,181.702,226.1945,278.77,1.00185998845624,15000,5000,20,500
"3138",1000,500,250,0.8,0.465,0.576,164.789,205.4515,246.62,1.00095078116767,15000,5000,20,500
"3139",1000,500,250,0.8,0.434,0.562,205.936,266.3515,347.579,1.00136585371984,15000,5000,20,500
"3140",1000,500,250,0.8,0.457,0.585,211.205,271.205,352.689,1.00225616768441,15000,5000,20,500
"3141",1000,500,250,0.8,0.45,0.57,217.724,300.5325,392.196,1.00225835390802,15000,5000,20,500
"3142",1000,500,250,0.8,0.456,0.573,215.77,284.5065,370.604,1.00065591357496,15000,5000,20,500
"3143",1000,500,250,0.8,0.458,0.545,218.246,277.65,364.422,1.00192059219873,15000,5000,20,500
