"","N","LEN","SIGMA","PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"3080",500,500,250,0.8,0.49,0.614,139.347,152.1355,165.276,1.00159001270163,15000,5000,20,500
"3081",500,500,250,0.8,0.462,0.6,147.477,161.8665,176.342,1.0004411892333,15000,5000,20,500
"3082",500,500,250,0.8,0.454,0.574,147.329,162.8045,179.84,0.999797466823292,15000,5000,20,500
"3083",500,500,250,0.8,0.468,0.622,154.465,169.289,185.464,1.00075743544005,15000,5000,20,500
"3084",500,500,250,0.8,0.504,0.624,151.677,164.855,179.206,1.00204399612966,15000,5000,20,500
"3085",500,500,250,0.8,0.466,0.584,156.222,172.7995,187.83,1.00022604421357,15000,5000,20,500
"3086",500,500,250,0.8,0.53,0.648,149.22,162.2705,177.22,1.00631348274357,15000,5000,20,500
"3087",500,500,250,0.8,0.488,0.608,159.417,173.7325,189.964,1.00010123047089,15000,5000,20,500
"3088",500,500,250,0.8,0.506,0.62,145.925,159.376,172.321,1.00322016913877,15000,5000,20,500
"3089",500,500,250,0.8,0.458,0.604,156.697,171.8625,188.72,1.00216557409234,15000,5000,20,500
"3090",500,500,250,0.8,0.514,0.63,158.536,172.0865,188.008,1.00100323590681,15000,5000,20,500
"3091",500,500,250,0.8,0.484,0.614,144.266,158.84,172.774,0.999880740584714,15000,5000,20,500
"3092",500,500,250,0.8,0.548,0.658,148.765,161.739,175.02,1.00102976105185,15000,5000,20,500
"3093",500,500,250,0.8,0.504,0.634,147.219,161.412,175.087,0.999745246605856,15000,5000,20,500
"3094",500,500,250,0.8,0.512,0.628,143.928,157.2625,171.653,1.00148551399452,15000,5000,20,500
"3095",500,500,250,0.8,0.44,0.572,149.177,163.508,180.356,1.00237371082541,15000,5000,20,500
"3096",500,500,250,0.8,0.486,0.636,141.89,156.0625,170.059,0.999968883986942,15000,5000,20,500
"3097",500,500,250,0.8,0.506,0.61,157.201,170.863,186.894,1.0021955058823,15000,5000,20,500
"3098",500,500,250,0.8,0.506,0.638,151.455,164.092,179.09,1.00190735270666,15000,5000,20,500
"3099",500,500,250,0.8,0.488,0.636,138.739,151.2635,165.151,1.00137254377094,15000,5000,20,500
"3100",500,500,250,0.8,0.472,0.61,162.374,176.177,193.085,1.00103189771327,15000,5000,20,500
"3101",1000,500,250,0.8,0.489,0.59,152.619,161.8655,172.242,1.00151400438504,15000,5000,20,500
"3102",1000,500,250,0.8,0.52,0.648,151.285,161.1435,171.228,1.00135432117049,15000,5000,20,500
"3103",1000,500,250,0.8,0.493,0.616,153.98,162.8915,174.156,1.00089500775516,15000,5000,20,500
"3104",1000,500,250,0.8,0.518,0.63,156.38,165.2285,177.166,1.00190272058194,15000,5000,20,500
"3105",1000,500,250,0.8,0.483,0.597,157.188,167.8035,178.34,1.00534843618178,15000,5000,20,500
"3106",1000,500,250,0.8,0.504,0.62,158.613,168.7475,179.052,1.00231572864898,15000,5000,20,500
"3107",1000,500,250,0.8,0.468,0.583,148.794,158.2915,169.373,1.00193148987245,15000,5000,20,500
"3108",1000,500,250,0.8,0.516,0.637,156.112,165.587,176.41,1.00147742155064,15000,5000,20,500
"3109",1000,500,250,0.8,0.477,0.605,162.598,172.34,183.581,1.00102471300959,15000,5000,20,500
"3110",1000,500,250,0.8,0.459,0.592,157.148,167.839,179.058,1.00134878764447,15000,5000,20,500
"3111",1000,500,250,0.8,0.521,0.634,154.971,164.3355,175.359,1.00329936993734,15000,5000,20,500
"3112",1000,500,250,0.8,0.468,0.601,157.198,167.1515,178.514,0.999634996494127,15000,5000,20,500
"3113",1000,500,250,0.8,0.464,0.587,157.642,167.986,179.351,1.00082371744363,15000,5000,20,500
"3114",1000,500,250,0.8,0.502,0.632,157.083,167.495,178.069,1.00003892723807,15000,5000,20,500
"3115",1000,500,250,0.8,0.484,0.611,145.072,154.519,164.24,1.00109110561142,15000,5000,20,500
"3116",1000,500,250,0.8,0.481,0.618,154.061,163.9205,174.266,1.00337268614026,15000,5000,20,500
"3117",1000,500,250,0.8,0.458,0.572,151.636,161.5755,172.638,1.00069374990773,15000,5000,20,500
"3118",1000,500,250,0.8,0.482,0.596,157.358,168.319,178.655,1.00506355346523,15000,5000,20,500
"3119",1000,500,250,0.8,0.507,0.615,158.175,168.243,179.4,1.00144756919274,15000,5000,20,500
"3120",1000,500,250,0.8,0.512,0.643,156.407,165.859,176.313,1.00060788290519,15000,5000,20,500
"3121",1000,500,250,0.8,0.459,0.571,165.022,175.767,187.5,1.00172234759749,15000,5000,20,500
"3122",1000,500,250,0.8,0.489,0.605,150.248,160.9235,170.588,1.00144552903997,15000,5000,20,500
"3123",1000,500,250,0.8,0.475,0.59,156.191,166.304,177.305,1.00026038725539,15000,5000,20,500
"3124",1000,500,250,0.8,0.482,0.584,162.078,172.0455,183.216,1.00489713522962,15000,5000,20,500
"3125",1000,500,250,0.8,0.469,0.598,150.76,160.85,170.733,1.0014931638228,15000,5000,20,500
"3126",1000,500,250,0.8,0.491,0.616,152.064,160.8845,171.771,0.999889251884395,15000,5000,20,500
"3127",1000,500,250,0.8,0.5,0.622,148.079,157.632,167.838,1.00216852343055,15000,5000,20,500
"3128",1000,500,250,0.8,0.508,0.639,155.509,165.397,176.354,1.00142059655452,15000,5000,20,500
"3129",1000,500,250,0.8,0.492,0.607,155.612,165.0525,176.56,1.00116721914921,15000,5000,20,500
"3130",1000,500,250,0.8,0.504,0.616,153.426,163.4825,173.825,1.00129961418276,15000,5000,20,500
"3131",1000,500,250,0.8,0.481,0.599,154.844,165.1345,175.764,1.00066225604714,15000,5000,20,500
"3132",1000,500,250,0.8,0.519,0.663,153.126,161.3795,173.217,1.00388357012735,15000,5000,20,500
"3133",1000,500,250,0.8,0.453,0.602,158.137,168.537,179.829,1.00096570568197,15000,5000,20,500
"3134",1000,500,250,0.8,0.506,0.634,159.347,170.063,180.985,1.00171926492558,15000,5000,20,500
"3135",1000,500,250,0.8,0.468,0.584,155.503,165.747,176.185,1.00087403676676,15000,5000,20,500
"3136",1000,500,250,0.8,0.484,0.607,152.021,161.8305,171.883,1.00681276237462,15000,5000,20,500
"3137",1000,500,250,0.8,0.497,0.619,156.932,166.235,178.1,1.00185875589133,15000,5000,20,500
"3138",1000,500,250,0.8,0.506,0.625,150.685,161.0255,171.055,1.0054886603679,15000,5000,20,500
"3139",1000,500,250,0.8,0.468,0.604,156.91,166.7055,178.115,1.00100792197875,15000,5000,20,500
"3140",1000,500,250,0.8,0.467,0.592,155.365,166.1275,176.315,1.00305593566733,15000,5000,20,500
"3141",1000,500,250,0.8,0.477,0.6,142.37,152.497,161.784,1.00090653294899,15000,5000,20,500
"3142",1000,500,250,0.8,0.496,0.617,147.157,156.7455,167.132,1.00073395378015,15000,5000,20,500
"3143",1000,500,250,0.8,0.536,0.642,152.902,162.5205,172.8,1.00024205667187,15000,5000,20,500
"3144",1000,500,250,0.8,0.475,0.593,152.388,161.51,172.108,1.00124989093508,15000,5000,20,500
"3145",1000,500,250,0.8,0.484,0.594,159.209,169.161,180.025,1.00317247758598,15000,5000,20,500
"3146",1000,500,250,0.8,0.492,0.612,152.489,161.453,172.166,1.00193286409768,15000,5000,20,500
"3147",1000,500,250,0.8,0.499,0.628,153.631,163.061,174.134,1.00520429709764,15000,5000,20,500
"3148",1000,500,250,0.8,0.52,0.644,160.413,170.4565,181.102,1.00041415556492,15000,5000,20,500
"3149",1000,500,250,0.8,0.5,0.616,161.214,171.6185,182.883,1.0013901292468,15000,5000,20,500
"3150",1000,500,250,0.8,0.498,0.617,156.005,165.5915,176.848,1.00509113908676,15000,5000,20,500
"3151",100,1000,250,0.8,0.6,0.76,169.106,206.2305,246.858,1.00372156637894,15000,5000,20,500
"3152",100,1000,250,0.8,0.59,0.76,180.886,221.862,263.465,1.00368553214672,15000,5000,20,500
"3153",100,1000,250,0.8,0.63,0.79,192.929,227.484,271.82,1.0000299891483,15000,5000,20,500
"3154",100,1000,250,0.8,0.57,0.76,189.963,231.2865,276.388,1.00027097355777,15000,5000,20,500
"3155",100,1000,250,0.8,0.56,0.73,211.179,260.0875,311.313,1.00136861841689,15000,5000,20,500
"3156",100,1000,250,0.8,0.63,0.83,197.509,237.87,284.093,0.999937293111406,15000,5000,20,500
"3157",100,1000,250,0.8,0.62,0.8,213.169,254.6595,304.792,1.00249709401133,15000,5000,20,500
"3158",100,1000,250,0.8,0.58,0.82,222.919,266.0795,319.616,1.00031561341194,15000,5000,20,500
"3159",100,1000,250,0.8,0.6,0.78,144.433,175.051,209.228,1.00099655034196,15000,5000,20,500
"3160",100,1000,250,0.8,0.6,0.75,179.95,213.1135,260.489,0.999446774981577,15000,5000,20,500
"3161",100,1000,250,0.8,0.53,0.73,154.839,190.6425,230.802,1.00754759592394,15000,5000,20,500
"3162",100,1000,250,0.8,0.61,0.75,190.75,227.817,270.896,0.999841722154859,15000,5000,20,500
"3163",100,1000,250,0.8,0.62,0.81,190.687,231.1485,273.232,1.00060883709361,15000,5000,20,500
"3164",100,1000,250,0.8,0.73,0.84,182.188,215.9185,252.673,1.00078819613776,15000,5000,20,500
"3165",100,1000,250,0.8,0.58,0.72,206.694,253.004,298.713,1.0014251647949,15000,5000,20,500
"3166",100,1000,250,0.8,0.51,0.72,169.097,204.7175,250.001,1.00038135932722,15000,5000,20,500
"3167",100,1000,250,0.8,0.54,0.74,171.965,206.588,249.064,1.00370003323065,15000,5000,20,500
"3168",100,1000,250,0.8,0.64,0.77,167.147,197.969,237.072,1.00102351167628,15000,5000,20,500
"3169",100,1000,250,0.8,0.7,0.87,199.313,235.029,279.489,0.999702014591675,15000,5000,20,500
"3170",100,1000,250,0.8,0.6,0.82,161.191,195.337,233.394,0.999912350704971,15000,5000,20,500
"3171",100,1000,250,0.8,0.61,0.77,180.002,215.889,255.627,1.00244614283912,15000,5000,20,500
"3172",100,1000,250,0.8,0.67,0.81,184.66,219.6125,262.137,0.999411884190271,15000,5000,20,500
"3173",100,1000,250,0.8,0.63,0.77,176.323,211.853,250.481,1.00272199491336,15000,5000,20,500
"3174",100,1000,250,0.8,0.67,0.83,171.394,203.615,241.28,1.00013329205973,15000,5000,20,500
"3175",100,1000,250,0.8,0.66,0.8,199.568,238.6025,281.158,1.00005884154144,15000,5000,20,500
"3176",100,1000,250,0.8,0.63,0.79,179.408,213.8725,255.758,1.00263487927383,15000,5000,20,500
"3177",100,1000,250,0.8,0.76,0.88,159.727,189.7405,221.639,0.999911484894332,15000,5000,20,500
"3178",100,1000,250,0.8,0.63,0.8,188.57,224.8885,266.792,1.00484383621855,15000,5000,20,500
"3179",100,1000,250,0.8,0.7,0.82,177.206,208.6495,245.855,1.00020305662029,15000,5000,20,500
"3180",100,1000,250,0.8,0.66,0.83,198.647,241.463,284.409,0.999410732245224,15000,5000,20,500
"3181",100,1000,250,0.8,0.67,0.79,149.427,178.8455,209.688,1.00002642739917,15000,5000,20,500
"3182",100,1000,250,0.8,0.66,0.81,171.734,202.631,243.72,0.999061500362322,15000,5000,20,500
"3183",100,1000,250,0.8,0.64,0.86,183.672,223.3215,261.291,1.00195820516876,15000,5000,20,500
"3184",100,1000,250,0.8,0.67,0.78,170.03,202.54,238.527,1.00149074422261,15000,5000,20,500
"3185",100,1000,250,0.8,0.67,0.8,192.924,227.586,270.012,1.00014674674183,15000,5000,20,500
"3186",100,1000,250,0.8,0.64,0.82,165.38,196.5525,234.86,1.00088076223562,15000,5000,20,500
"3187",100,1000,250,0.8,0.56,0.77,190.198,232.667,276.939,1.00565486528624,15000,5000,20,500
"3188",100,1000,250,0.8,0.69,0.88,159.284,184.9285,220.533,1.00083701624179,15000,5000,20,500
"3189",100,1000,250,0.8,0.62,0.75,195.611,237.4615,281.26,0.99984436460487,15000,5000,20,500
"3190",100,1000,250,0.8,0.58,0.8,196.495,234.5725,285.995,1.00279971772443,15000,5000,20,500
"3191",100,1000,250,0.8,0.57,0.78,142.844,173.4615,207.459,1.00134699501412,15000,5000,20,500
"3192",100,1000,250,0.8,0.58,0.77,202.077,245.359,291.871,1.00030202189882,15000,5000,20,500
"3193",100,1000,250,0.8,0.68,0.86,189.809,227.345,267.988,1.00032937360228,15000,5000,20,500
"3194",100,1000,250,0.8,0.59,0.8,190.834,230.3935,276.61,1.00001382314283,15000,5000,20,500
"3195",100,1000,250,0.8,0.65,0.83,190.979,226.1745,269.625,0.999621222067528,15000,5000,20,500
"3196",100,1000,250,0.8,0.62,0.84,187.965,227.2195,268.239,1.0018670957605,15000,5000,20,500
"3197",100,1000,250,0.8,0.65,0.83,192.051,227.079,270.761,0.999088933696976,15000,5000,20,500
"3198",100,1000,250,0.8,0.53,0.76,199.285,240.392,292.268,1.00021238613261,15000,5000,20,500
"3199",100,1000,250,0.8,0.58,0.79,161.659,196.7805,234.395,1.00185630990002,15000,5000,20,500
"3200",100,1000,250,0.8,0.67,0.79,174.941,208.8385,248.546,1.00236397014437,15000,5000,20,500
"3201",500,1000,250,0.8,0.638,0.808,203.072,220.512,237.247,1.00123990469443,15000,5000,20,500
"3202",500,1000,250,0.8,0.636,0.79,177.573,191.9075,207.163,1.00424269522442,15000,5000,20,500
"3203",500,1000,250,0.8,0.656,0.824,202.142,218.643,235.581,1.00419793622617,15000,5000,20,500
"3204",500,1000,250,0.8,0.662,0.808,191.116,206.7155,223.11,1.00084555147329,15000,5000,20,500
"3205",500,1000,250,0.8,0.66,0.806,195.632,211.352,227.722,1.00470657729957,15000,5000,20,500
"3206",500,1000,250,0.8,0.644,0.806,195.385,211.4325,227.287,1.00213447389309,15000,5000,20,500
"3207",500,1000,250,0.8,0.664,0.818,188.871,203.8465,219.395,0.99930551675091,15000,5000,20,500
"3208",500,1000,250,0.8,0.644,0.812,200.547,216.7445,233.63,0.999417266395327,15000,5000,20,500
"3209",500,1000,250,0.8,0.646,0.804,203.513,220.741,237.516,1.00519170582835,15000,5000,20,500
"3210",500,1000,250,0.8,0.642,0.808,206.319,221.9335,240.756,1.00024507941608,15000,5000,20,500
"3211",500,1000,250,0.8,0.654,0.806,214.994,231.6645,250.722,1.00087692288447,15000,5000,20,500
"3212",500,1000,250,0.8,0.66,0.816,205.059,221.6025,240.122,0.999974410946082,15000,5000,20,500
"3213",500,1000,250,0.8,0.652,0.818,199.825,215.229,232.487,1.00089739132467,15000,5000,20,500
"3214",500,1000,250,0.8,0.642,0.796,192.108,206.803,223.525,1.00139219341599,15000,5000,20,500
"3215",500,1000,250,0.8,0.644,0.81,195.29,209.3445,227.485,1.00015980338988,15000,5000,20,500
"3216",500,1000,250,0.8,0.656,0.81,192.114,206.6635,222.938,1.00211685830039,15000,5000,20,500
"3217",500,1000,250,0.8,0.646,0.814,200.99,217.974,235.989,1.00795835691217,15000,5000,20,500
"3218",500,1000,250,0.8,0.68,0.818,201.031,216.232,233.493,1.00198152484553,15000,5000,20,500
"3219",500,1000,250,0.8,0.67,0.822,206.212,220.8585,239.731,0.999807448365093,15000,5000,20,500
"3220",500,1000,250,0.8,0.632,0.786,204.731,220.008,238.126,1.00063215157103,15000,5000,20,500
"3221",500,1000,250,0.8,0.618,0.78,192.962,210.3365,226.377,1.00028046746482,15000,5000,20,500
"3222",500,1000,250,0.8,0.642,0.77,202.407,217.6675,236.34,1.00170049587753,15000,5000,20,500
"3223",500,1000,250,0.8,0.668,0.82,207.102,222.654,239.907,1.00176382209567,15000,5000,20,500
"3224",500,1000,250,0.8,0.626,0.766,194.209,210.626,228.287,1.00467764185954,15000,5000,20,500
"3225",500,1000,250,0.8,0.656,0.806,200.722,216.295,233.471,1.00214835024856,15000,5000,20,500
"3226",500,1000,250,0.8,0.65,0.84,201.994,216.877,234.406,1.00018138661657,15000,5000,20,500
"3227",500,1000,250,0.8,0.654,0.822,209.072,225.767,243.464,1.00402154734848,15000,5000,20,500
"3228",500,1000,250,0.8,0.65,0.802,206.264,221.4875,239.144,1.00056916011746,15000,5000,20,500
"3229",500,1000,250,0.8,0.604,0.784,201.093,218.168,236.657,0.999573373656022,15000,5000,20,500
"3230",500,1000,250,0.8,0.646,0.792,196.592,213.5635,230.378,1.00001658282283,15000,5000,20,500
"3231",500,1000,250,0.8,0.634,0.802,202.172,219.1245,236.217,1.00187096357786,15000,5000,20,500
"3232",500,1000,250,0.8,0.632,0.804,206.178,223.5675,241.336,1.00286995871394,15000,5000,20,500
"3233",500,1000,250,0.8,0.636,0.782,212.126,228.942,247.709,1.00210919618763,15000,5000,20,500
"3234",500,1000,250,0.8,0.67,0.842,196.201,210.5945,227.542,1.00223174211022,15000,5000,20,500
"3235",500,1000,250,0.8,0.672,0.816,213.881,229.2785,249.186,1.00152499588772,15000,5000,20,500
"3236",500,1000,250,0.8,0.664,0.818,191.212,207.5915,223.955,1.00327277507195,15000,5000,20,500
"3237",500,1000,250,0.8,0.636,0.818,204.321,221.5085,238.65,0.999396362848879,15000,5000,20,500
"3238",500,1000,250,0.8,0.67,0.824,210.76,228.0145,245.24,0.999284830827296,15000,5000,20,500
"3239",500,1000,250,0.8,0.636,0.806,194.886,209.45,226.92,1.00234982185204,15000,5000,20,500
"3240",500,1000,250,0.8,0.602,0.802,189.302,205.6115,221.895,1.00367698872956,15000,5000,20,500
"3241",500,1000,250,0.8,0.636,0.784,218.716,237.1,255.261,1.00266195073041,15000,5000,20,500
"3242",500,1000,250,0.8,0.66,0.804,192.629,206.8995,223.206,1.00170727135826,15000,5000,20,500
"3243",500,1000,250,0.8,0.644,0.82,190.579,206.526,222.668,1.00121322495534,15000,5000,20,500
"3244",500,1000,250,0.8,0.646,0.81,194.78,210.9475,227.14,1.0010140979264,15000,5000,20,500
"3245",500,1000,250,0.8,0.616,0.818,198.395,215.815,232.044,1.00065929595001,15000,5000,20,500
"3246",500,1000,250,0.8,0.662,0.828,207.415,224.4035,240.725,0.999678716024619,15000,5000,20,500
"3247",500,1000,250,0.8,0.67,0.818,198.794,213.908,231.189,0.999290833668149,15000,5000,20,500
"3248",500,1000,250,0.8,0.622,0.752,188.812,206.31,221.936,0.999488493222331,15000,5000,20,500
"3249",500,1000,250,0.8,0.634,0.808,201.28,218.0025,235.563,0.999736922341686,15000,5000,20,500
"3250",500,1000,250,0.8,0.628,0.812,212.288,229.908,248.443,0.999757183832338,15000,5000,20,500
"3251",1000,1000,250,0.8,0.649,0.81,206.99,217.8195,230.968,1.00089404370262,15000,5000,20,500
"3252",1000,1000,250,0.8,0.651,0.804,203.097,213.205,226.142,1.00176623499226,15000,5000,20,500
"3253",1000,1000,250,0.8,0.646,0.808,210.525,220.602,234.227,1.0007139723091,15000,5000,20,500
"3254",1000,1000,250,0.8,0.623,0.775,199.312,210.625,223.02,1.0013459856569,15000,5000,20,500
"3255",1000,1000,250,0.8,0.657,0.831,206.667,218.092,231.097,1.0023539969173,15000,5000,20,500
"3256",1000,1000,250,0.8,0.632,0.794,193.895,204.878,216.38,1.00367720226266,15000,5000,20,500
"3257",1000,1000,250,0.8,0.634,0.798,204.655,216.8355,228.024,1.00047449690832,15000,5000,20,500
"3258",1000,1000,250,0.8,0.647,0.793,209.831,220.3065,233.718,1.00176576999709,15000,5000,20,500
"3259",1000,1000,250,0.8,0.646,0.805,200.455,212.6525,223.394,1.00028074608986,15000,5000,20,500
"3260",1000,1000,250,0.8,0.642,0.812,205.818,218.381,229.448,1.00028049444362,15000,5000,20,500
"3261",1000,1000,250,0.8,0.641,0.804,204.874,217.64,229.012,1.001107132607,15000,5000,20,500
"3262",1000,1000,250,0.8,0.611,0.782,207.237,218.067,230.781,1.0007651250865,15000,5000,20,500
"3263",1000,1000,250,0.8,0.632,0.8,209.03,220.6515,232.762,1.00064278562989,15000,5000,20,500
"3264",1000,1000,250,0.8,0.664,0.821,203.814,214.9575,227.285,1.00093780108399,15000,5000,20,500
"3265",1000,1000,250,0.8,0.64,0.798,210.283,222.2065,234.704,1.00012505262378,15000,5000,20,500
"3266",1000,1000,250,0.8,0.659,0.81,198.632,209.341,221.987,1.001564417617,15000,5000,20,500
"3267",1000,1000,250,0.8,0.653,0.811,206.895,218.016,229.83,1.00024702344788,15000,5000,20,500
"3268",1000,1000,250,0.8,0.612,0.781,202.751,213.6715,226.052,0.999334986855594,15000,5000,20,500
"3269",1000,1000,250,0.8,0.642,0.789,197.87,208.9115,221.047,1.0013622691694,15000,5000,20,500
"3270",1000,1000,250,0.8,0.64,0.795,202.556,213.8755,226.321,1.00155422288008,15000,5000,20,500
"3271",1000,1000,250,0.8,0.636,0.79,217.186,230.506,242.244,1.00028052480659,15000,5000,20,500
"3272",1000,1000,250,0.8,0.616,0.798,204.345,216.7515,227.953,0.999434834286012,15000,5000,20,500
"3273",1000,1000,250,0.8,0.633,0.799,196.381,207.2795,218.668,0.999607457554333,15000,5000,20,500
"3274",1000,1000,250,0.8,0.635,0.797,208.149,220.052,231.503,1.00019025219621,15000,5000,20,500
"3275",1000,1000,250,0.8,0.664,0.798,212.396,226.2545,237.024,1.00075093742513,15000,5000,20,500
"3276",1000,1000,250,0.8,0.629,0.778,203.32,215.2475,227.279,1.00186959183843,15000,5000,20,500
"3277",1000,1000,250,0.8,0.659,0.823,204.958,216.9165,228.727,1.00288707495787,15000,5000,20,500
"3278",1000,1000,250,0.8,0.626,0.783,201.602,212.7535,225.455,1.00088729050513,15000,5000,20,500
"3279",1000,1000,250,0.8,0.626,0.769,198.824,209.9745,221.57,1.00027368704136,15000,5000,20,500
"3280",1000,1000,250,0.8,0.623,0.794,192.56,202.8345,214.854,0.999154138168783,15000,5000,20,500
"3281",1000,1000,250,0.8,0.648,0.796,210.164,221.0175,234.298,1.0025436673689,15000,5000,20,500
"3282",1000,1000,250,0.8,0.63,0.793,208.279,219.4205,232.369,1.00053965508788,15000,5000,20,500
"3283",1000,1000,250,0.8,0.637,0.782,201.879,213.1795,225.055,1.00145751647356,15000,5000,20,500
"3284",1000,1000,250,0.8,0.634,0.787,203.114,215.0845,226.369,1.00236660781155,15000,5000,20,500
"3285",1000,1000,250,0.8,0.611,0.777,202.498,213.1015,226.292,0.999773495616787,15000,5000,20,500
"3286",1000,1000,250,0.8,0.645,0.804,204.717,217.1315,228.022,1.00087333674974,15000,5000,20,500
"3287",1000,1000,250,0.8,0.647,0.82,198.337,209.522,221.239,1.00012462540603,15000,5000,20,500
"3288",1000,1000,250,0.8,0.625,0.785,199.75,210.892,222.484,1.00067488581408,15000,5000,20,500
"3289",1000,1000,250,0.8,0.636,0.815,204.074,216.0355,227.343,1.00032275622393,15000,5000,20,500
"3290",1000,1000,250,0.8,0.642,0.794,204.986,217.6355,228.806,1.00028956106689,15000,5000,20,500
"3291",1000,1000,250,0.8,0.656,0.786,202.378,213.466,224.817,1.00152733048568,15000,5000,20,500
"3292",1000,1000,250,0.8,0.62,0.79,197.371,208.2725,220.192,0.99956426917298,15000,5000,20,500
"3293",1000,1000,250,0.8,0.619,0.774,209.921,221.2155,234.12,1.0005682427623,15000,5000,20,500
"3294",1000,1000,250,0.8,0.634,0.812,207.795,219.993,231.528,1.00031830682035,15000,5000,20,500
"3295",1000,1000,250,0.8,0.644,0.794,218.12,229.4215,243.249,1.00251182173957,15000,5000,20,500
"3296",1000,1000,250,0.8,0.615,0.781,211.731,223.5235,236.59,0.999820976278742,15000,5000,20,500
