"","N","LEN","SIGMA","PHI","SIGMA.PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"241",500,1000,50,0.4,1,0.394,0.964,42.8322,47.1577,52.311,0.999934039780061,15000,5000,20,500
"242",500,1000,50,0.4,1,0.384,0.966,47.5804,53.0025,58.6127,1.00026211990922,15000,5000,20,500
"243",500,1000,50,0.4,1,0.35,0.944,44.4732,49.65405,55.0229,1.00672698164767,15000,5000,20,500
"244",500,1000,50,0.4,1,0.386,0.964,44.1529,49.5626,54.5271,1.00054890309442,15000,5000,20,500
"245",500,1000,50,0.4,1,0.432,0.97,43.4122,47.6881,52.7432,1.00160896637847,15000,5000,20,500
"246",500,1000,50,0.4,1,0.404,0.968,45.858,50.67745,55.9106,1.00052599537926,15000,5000,20,500
"247",500,1000,50,0.4,1,0.344,0.954,41.2132,45.87065,50.6566,0.999361699012556,15000,5000,20,500
"248",500,1000,50,0.4,1,0.386,0.948,44.2793,49.6864,54.8255,1.00339267280624,15000,5000,20,500
"249",500,1000,50,0.4,1,0.422,0.952,44.4235,48.627,53.7433,1.0009719278623,15000,5000,20,500
"250",500,1000,50,0.4,1,0.426,0.958,44.7357,49.48795,54.5631,1.00204641507238,15000,5000,20,500
"251",1000,1000,50,0.4,1,0.394,0.948,48.9896,52.40815,56.2617,1.00019161335693,15000,5000,20,500
"252",1000,1000,50,0.4,1,0.379,0.957,47.5887,51.0239,54.9574,1.00064267358035,15000,5000,20,500
"253",1000,1000,50,0.4,1,0.399,0.96,47.2123,50.59735,54.2611,1.00749771387242,15000,5000,20,500
"254",1000,1000,50,0.4,1,0.384,0.951,46.1538,49.8504,53.4913,0.999943600941085,15000,5000,20,500
"255",1000,1000,50,0.4,1,0.398,0.959,45.2999,49.1243,52.6302,1.00279139149452,15000,5000,20,500
"256",1000,1000,50,0.4,1,0.407,0.972,45.3596,48.673,52.1196,1.00079651880061,15000,5000,20,500
"257",1000,1000,50,0.4,1,0.414,0.968,44.2241,47.40745,50.9052,1.0017500293759,15000,5000,20,500
"258",1000,1000,50,0.4,1,0.407,0.962,47.214,50.46005,54.3416,0.999815637888847,15000,5000,20,500
"259",1000,1000,50,0.4,1,0.386,0.963,47.1101,50.447,54.6412,1.00210158297795,15000,5000,20,500
"260",1000,1000,50,0.4,1,0.389,0.96,46.8825,50.2993,53.8019,0.999686550597466,15000,5000,20,500
"261",1000,1000,50,0.4,1,0.379,0.958,49.5866,53.48365,57.4739,1.00036740261458,15000,5000,20,500
"262",1000,1000,50,0.4,1,0.406,0.962,46.5608,50.1926,53.7358,0.999966166944352,15000,5000,20,500
"263",1000,1000,50,0.4,1,0.419,0.954,48.4664,51.85475,55.4274,1.00093727062777,15000,5000,20,500
"264",1000,1000,50,0.4,1,0.395,0.963,44.625,48.1787,51.6336,0.99995880431228,15000,5000,20,500
"265",1000,1000,50,0.4,1,0.395,0.957,45.8755,49.78355,53.3283,0.999450770540053,15000,5000,20,500
"266",1000,1000,50,0.4,1,0.367,0.96,48.2695,51.77655,55.8757,1.0001636582038,15000,5000,20,500
"267",1000,1000,50,0.4,1,0.404,0.958,47.3313,51.0093,54.7621,1.00142852002649,15000,5000,20,500
"268",1000,1000,50,0.4,1,0.375,0.963,46.12,49.63775,53.2449,1.00000863866221,15000,5000,20,500
"269",1000,1000,50,0.4,1,0.415,0.968,46.1136,49.2194,52.7638,1.00096495242983,15000,5000,20,500
"270",1000,1000,50,0.4,1,0.408,0.952,50.7911,54.37155,58.3253,1.00167431287998,15000,5000,20,500
"271",1000,1000,50,0.4,1,0.402,0.958,45.2505,48.59305,52.0909,1.0014908053223,15000,5000,20,500
"272",1000,1000,50,0.4,1,0.419,0.963,46.1674,49.54755,53.0301,0.999673814607619,15000,5000,20,500
"273",1000,1000,50,0.4,1,0.382,0.952,44.8643,48.23715,51.7526,1.00152273486429,15000,5000,20,500
"274",1000,1000,50,0.4,1,0.381,0.96,47.3437,50.90325,54.8092,1.00088296605925,15000,5000,20,500
"275",1000,1000,50,0.4,1,0.387,0.96,44.0374,47.36,50.7536,1.00126060328542,15000,5000,20,500
"276",1000,1000,50,0.4,1,0.386,0.953,46.063,49.69235,53.2546,0.999675740649188,15000,5000,20,500
"277",1000,1000,50,0.4,1,0.418,0.968,46.598,49.9674,53.6249,1.0017702204948,15000,5000,20,500
"278",1000,1000,50,0.4,1,0.4,0.957,46.9528,50.22455,54.0083,1.00072489812752,15000,5000,20,500
"279",1000,1000,50,0.4,1,0.38,0.951,46.2841,49.7107,53.278,1.00121424575478,15000,5000,20,500
"280",1000,1000,50,0.4,1,0.388,0.958,47.87,51.90975,55.3783,1.00047757065841,15000,5000,20,500
"281",1000,1000,50,0.4,1,0.437,0.96,48.9627,52.781,56.2935,0.999997111803196,15000,5000,20,500
"282",1000,1000,50,0.4,1,0.4,0.967,47.7673,51.2011,54.9681,1.00069788902503,15000,5000,20,500
"283",1000,1000,50,0.4,1,0.423,0.956,45.2503,48.26025,51.718,1.00375730293877,15000,5000,20,500
"284",1000,1000,50,0.4,1,0.396,0.947,43.0404,46.0528,49.6489,1.00259268704791,15000,5000,20,500
"285",1000,1000,50,0.4,1,0.387,0.952,49.027,52.61335,56.342,1.00028054267443,15000,5000,20,500
"286",1000,1000,50,0.4,1,0.419,0.964,48.3815,51.9016,55.5201,1.00001174758175,15000,5000,20,500
"287",1000,1000,50,0.4,1,0.392,0.949,49.2489,52.8768,56.5871,1.00020624419799,15000,5000,20,500
"288",1000,1000,50,0.4,1,0.413,0.957,47.3803,50.57545,54.4299,1.00258892627595,15000,5000,20,500
"289",1000,1000,50,0.4,1,0.392,0.964,44.4804,47.8714,51.5464,1.00092154387951,15000,5000,20,500
"290",1000,1000,50,0.4,1,0.412,0.957,47.5738,51.1377,54.7085,1.00063276883892,15000,5000,20,500
"291",1000,1000,50,0.4,1,0.397,0.953,47.1632,50.94,54.6182,1.003774183695,15000,5000,20,500
"292",1000,1000,50,0.4,1,0.405,0.964,45.9953,49.3461,53.1095,0.999162212469483,15000,5000,20,500
"293",1000,1000,50,0.4,1,0.376,0.961,44.4591,48.107,51.4519,1.00202194682886,15000,5000,20,500
"294",1000,1000,50,0.4,1,0.385,0.964,45.2433,48.68715,52.247,1.00021092973104,15000,5000,20,500
"295",1000,1000,50,0.4,1,0.423,0.954,47.0239,50.3642,54.0197,1.00147812122428,15000,5000,20,500
"296",1000,1000,50,0.4,1,0.39,0.965,46.5482,50.1127,53.8523,1.00981615635588,15000,5000,20,500
"297",1000,1000,50,0.4,1,0.397,0.958,46.8934,50.27595,53.7359,1.00003547986057,15000,5000,20,500
"298",1000,1000,50,0.4,1,0.401,0.955,48.0886,51.734,55.4956,1.00087548789576,15000,5000,20,500
"299",1000,1000,50,0.4,1,0.422,0.957,44.5948,47.718,51.2089,1.00228962308145,15000,5000,20,500
"300",1000,1000,50,0.4,1,0.387,0.94,46.7224,50.0898,54.2184,1.0041416320261,15000,5000,20,500
"301",100,500,100,0.4,1,0.31,0.87,73.5842,103.632,148.112,1.00110426914345,15000,5000,20,500
"302",100,500,100,0.4,1,0.28,0.81,62.9378,86.2062,119.311,1.00024476379818,15000,5000,20,500
"303",100,500,100,0.4,1,0.32,0.86,101.391,181.405,1372.02,0.99959260935591,15000,5000,20,500
"304",100,500,100,0.4,1,0.36,0.82,71.634,97.21255,131.09,1.00078732963691,15000,5000,20,500
"305",100,500,100,0.4,1,0.36,0.82,66.9031,87.6854,116.297,1.00127141454266,15000,5000,20,500
"306",100,500,100,0.4,1,0.35,0.83,91.6033,124.844,176.468,1.0036481860676,15000,5000,20,500
"307",100,500,100,0.4,1,0.35,0.87,80.0752,106.513,147.64,1.002204839998,15000,5000,20,500
"308",100,500,100,0.4,1,0.36,0.84,58.4304,77.95985,102.726,1.00035898271662,15000,5000,20,500
"309",100,500,100,0.4,1,0.32,0.8,77.1816,104.309,146.553,1.00064829576766,15000,5000,20,500
"310",100,500,100,0.4,1,0.34,0.8,68.4971,90.8353,123.007,1.00419185539195,15000,5000,20,500
"311",100,500,100,0.4,1,0.38,0.85,66.9146,88.5834,114.868,1.0005378503354,15000,5000,20,500
"312",100,500,100,0.4,1,0.29,0.86,62.4693,86.44505,117.198,1.0002511610533,15000,5000,20,500
"313",100,500,100,0.4,1,0.36,0.94,87.5434,121.029,167.262,1.00386466137463,15000,5000,20,500
"314",100,500,100,0.4,1,0.33,0.95,72.8467,105.004,144.021,1.00011377841516,15000,5000,20,500
"315",100,500,100,0.4,1,0.29,0.86,78.2049,106.2945,155.095,1.00012390585688,15000,5000,20,500
"316",100,500,100,0.4,1,0.36,0.83,79.2924,106.363,146.477,1.004395009323,15000,5000,20,500
"317",100,500,100,0.4,1,0.34,0.77,76.4709,108.0245,148.125,1.00285774492643,15000,5000,20,500
"318",100,500,100,0.4,1,0.47,0.83,66.3844,83.9278,106.847,1.00406896296787,15000,5000,20,500
"319",100,500,100,0.4,1,0.36,0.89,78.8562,104.3675,140.938,1.00057882667741,15000,5000,20,500
"320",100,500,100,0.4,1,0.29,0.84,71.2187,104.315,148.833,1.0020533791918,15000,5000,20,500
"321",100,500,100,0.4,1,0.41,0.87,92.2528,120.835,168.582,0.999881453290656,15000,5000,20,500
"322",100,500,100,0.4,1,0.31,0.81,60.1666,85.5976,113.458,1.00067707307001,15000,5000,20,500
"323",100,500,100,0.4,1,0.33,0.85,95.4644,132.4895,188.891,1.00342672004266,15000,5000,20,500
"324",100,500,100,0.4,1,0.3,0.84,77.5683,109.7015,148.542,1.00069040157843,15000,5000,20,500
"325",100,500,100,0.4,1,0.4,0.81,78.2813,101.592,136.887,1.00334899407134,15000,5000,20,500
"326",100,500,100,0.4,1,0.29,0.79,62.9841,83.9824,113.702,1.00394307447047,15000,5000,20,500
"327",100,500,100,0.4,1,0.4,0.86,98.5134,137.155,195.091,1.00901094383862,15000,5000,20,500
"328",100,500,100,0.4,1,0.37,0.81,70.8597,93.21445,121.501,1.00039147214303,15000,5000,20,500
"329",100,500,100,0.4,1,0.36,0.88,79.853,108.291,146.023,1.00441064602717,15000,5000,20,500
"330",100,500,100,0.4,1,0.3,0.85,88.7606,124.069,176.08,1.00016315189489,15000,5000,20,500
"331",100,500,100,0.4,1,0.4,0.88,96.8813,131.2525,183.996,1.00518844876636,15000,5000,20,500
"332",100,500,100,0.4,1,0.32,0.88,66.2051,91.6749,124.568,0.999598762525239,15000,5000,20,500
"333",100,500,100,0.4,1,0.34,0.79,95.9335,139.46,218.144,1.00459462075681,15000,5000,20,500
"334",100,500,100,0.4,1,0.36,0.86,79.5725,108.0025,148.104,1.00036610024956,15000,5000,20,500
"335",100,500,100,0.4,1,0.35,0.93,46.0484,60.07575,77.0419,1.0045499281114,15000,5000,20,500
"336",100,500,100,0.4,1,0.32,0.8,76.3697,107.9385,152.563,1.00589498120486,15000,5000,20,500
"337",100,500,100,0.4,1,0.42,0.85,77.3155,101.72,134.922,1.00040041414165,15000,5000,20,500
"338",100,500,100,0.4,1,0.33,0.88,96.2217,135.5565,202.747,1.03497960977527,15000,5000,20,500
"339",100,500,100,0.4,1,0.37,0.82,64.0965,84.9283,109.166,1.00077326064443,15000,5000,20,500
"340",100,500,100,0.4,1,0.38,0.88,74.8005,101.8165,136.084,1.00163846162623,15000,5000,20,500
"341",100,500,100,0.4,1,0.41,0.82,70.7226,92.61765,119.91,0.99960969307375,15000,5000,20,500
"342",100,500,100,0.4,1,0.36,0.89,85.1537,117.6,167.632,1.02111286146558,15000,5000,20,500
"343",100,500,100,0.4,1,0.35,0.8,70.0802,95.391,124.504,1.00032524188946,15000,5000,20,500
"344",100,500,100,0.4,1,0.3,0.83,79.9241,111.7405,160.345,1.00129432788908,15000,5000,20,500
"345",100,500,100,0.4,1,0.33,0.84,54.3952,70.92285,93.2829,1.00009389368897,15000,5000,20,500
"346",100,500,100,0.4,1,0.32,0.8,92.0249,133.2975,205.753,1.03391533052484,15000,5000,20,500
"347",100,500,100,0.4,1,0.32,0.8,99.187,155.0815,278.31,1.04756378778265,15000,5000,20,500
"348",100,500,100,0.4,1,0.38,0.88,87.9936,113.251,155.733,0.999436904053581,15000,5000,20,500
"349",100,500,100,0.4,1,0.37,0.89,63.6543,83.83295,110.514,1.00061380555827,15000,5000,20,500
"350",100,500,100,0.4,1,0.31,0.85,83.8461,126.933,193.018,1.03561927748856,15000,5000,20,500
"351",500,500,100,0.4,1,0.338,0.852,91.0003,102.7145,117.005,1.00078738620948,15000,5000,20,500
"352",500,500,100,0.4,1,0.368,0.838,83.9418,94.25165,105.376,1.00147458393577,15000,5000,20,500
"353",500,500,100,0.4,1,0.368,0.82,89.8578,102.157,114.415,0.999880262215934,15000,5000,20,500
"354",500,500,100,0.4,1,0.33,0.834,104.145,118.8305,136.789,1.00148594158959,15000,5000,20,500
"355",500,500,100,0.4,1,0.346,0.846,91.4924,103.9525,118.403,1.00359283538033,15000,5000,20,500
"356",500,500,100,0.4,1,0.34,0.856,87.8194,100.0465,113.491,0.999866168338682,15000,5000,20,500
"357",500,500,100,0.4,1,0.34,0.84,97.7072,111.9145,128.312,1.00282017094885,15000,5000,20,500
"358",500,500,100,0.4,1,0.334,0.842,95.6581,108.8745,124.961,1.00037313715279,15000,5000,20,500
"359",500,500,100,0.4,1,0.35,0.834,87.505,100.3635,111.966,0.999342405959379,15000,5000,20,500
"360",500,500,100,0.4,1,0.37,0.84,88.3806,99.75945,113.279,1.0024481927594,15000,5000,20,500
"361",500,500,100,0.4,1,0.352,0.848,92.5471,105.488,120.072,1.00475899252723,15000,5000,20,500
"362",500,500,100,0.4,1,0.328,0.868,91.819,103.8435,118.868,1.00001834521215,15000,5000,20,500
"363",500,500,100,0.4,1,0.332,0.838,82.4379,95.0899,106.898,1.00193028784329,15000,5000,20,500
"364",500,500,100,0.4,1,0.356,0.842,84.2426,94.31895,107.546,0.999988012675724,15000,5000,20,500
"365",500,500,100,0.4,1,0.402,0.85,87.4946,99.56635,111.661,0.999729449418934,15000,5000,20,500
"366",500,500,100,0.4,1,0.344,0.834,87.6281,98.51725,112.241,1.00086593878856,15000,5000,20,500
"367",500,500,100,0.4,1,0.344,0.836,91.5111,103.577,117.284,1.00002712125098,15000,5000,20,500
"368",500,500,100,0.4,1,0.332,0.83,82.7206,94.0077,106.264,0.999262099393009,15000,5000,20,500
"369",500,500,100,0.4,1,0.332,0.838,93.9083,106.002,121.246,1.00046267265754,15000,5000,20,500
"370",500,500,100,0.4,1,0.38,0.866,86.8946,99.0978,111.089,1.00146647478966,15000,5000,20,500
"371",500,500,100,0.4,1,0.326,0.838,94.7488,109.2255,124.534,1.00096725498159,15000,5000,20,500
"372",500,500,100,0.4,1,0.356,0.846,92.2038,104.9605,119.684,0.999725050405371,15000,5000,20,500
"373",500,500,100,0.4,1,0.342,0.838,94.1205,107.221,123.553,1.00132549576571,15000,5000,20,500
"374",500,500,100,0.4,1,0.358,0.864,85.0194,96.83885,109.875,1.00135479134829,15000,5000,20,500
"375",500,500,100,0.4,1,0.346,0.838,92.8303,105.308,119.599,1.00054179720989,15000,5000,20,500
"376",500,500,100,0.4,1,0.328,0.842,87.4784,100.1925,113.144,1.00188654051492,15000,5000,20,500
"377",500,500,100,0.4,1,0.326,0.826,92.751,106.5725,121.317,1.00188970668092,15000,5000,20,500
"378",500,500,100,0.4,1,0.354,0.826,84.9441,96.52965,109.138,1.00042624886398,15000,5000,20,500
"379",500,500,100,0.4,1,0.374,0.854,80.8741,91.84435,103.435,1.00009344169618,15000,5000,20,500
"380",500,500,100,0.4,1,0.334,0.84,79.0389,88.97625,100.303,1.00007263425356,15000,5000,20,500
"381",500,500,100,0.4,1,0.386,0.844,78.3611,87.5086,98.5494,1.0003584230539,15000,5000,20,500
"382",500,500,100,0.4,1,0.378,0.854,88.7473,100.184,113.938,1.00437787430443,15000,5000,20,500
"383",500,500,100,0.4,1,0.372,0.848,96.2929,109.221,124.227,1.00062619903325,15000,5000,20,500
"384",500,500,100,0.4,1,0.39,0.854,84.222,95.078,106.187,1.00310317244872,15000,5000,20,500
"385",500,500,100,0.4,1,0.37,0.852,86.5312,99.0117,110.938,1.00597325694823,15000,5000,20,500
"386",500,500,100,0.4,1,0.346,0.816,83.7394,94.7106,107.374,1.00020276297459,15000,5000,20,500
"387",500,500,100,0.4,1,0.334,0.852,85.2266,96.65815,110.077,0.999812897910107,15000,5000,20,500
"388",500,500,100,0.4,1,0.336,0.858,98.0505,113.748,128.238,0.999363271054907,15000,5000,20,500
"389",500,500,100,0.4,1,0.33,0.838,88.3649,100.6055,114.484,1.00046636219929,15000,5000,20,500
"390",500,500,100,0.4,1,0.36,0.83,85.7855,97.361,110.424,1.00005603272414,15000,5000,20,500
"391",500,500,100,0.4,1,0.344,0.846,88.7273,100.0945,115.061,1.00299739034997,15000,5000,20,500
"392",500,500,100,0.4,1,0.346,0.856,103.781,118.8575,135.376,1.00032287370828,15000,5000,20,500
"393",500,500,100,0.4,1,0.348,0.826,83.912,94.53925,108.454,1.00140206839031,15000,5000,20,500
"394",500,500,100,0.4,1,0.346,0.818,97.8554,111.7345,127.503,1.00286917708979,15000,5000,20,500
"395",500,500,100,0.4,1,0.328,0.836,87.5878,101.058,113.829,1.00106709496867,15000,5000,20,500
"396",500,500,100,0.4,1,0.36,0.846,83.8526,94.57795,107.064,1.00053345101392,15000,5000,20,500
"397",500,500,100,0.4,1,0.338,0.842,96.3241,110.2625,125.477,1.00558896485161,15000,5000,20,500
"398",500,500,100,0.4,1,0.332,0.83,80.1065,91.75655,103.798,1.00074172934867,15000,5000,20,500
"399",500,500,100,0.4,1,0.346,0.828,83.8998,94.84385,107.791,1.00079794678018,15000,5000,20,500
"400",500,500,100,0.4,1,0.344,0.826,73.8384,83.8858,94.4138,1.00117416596988,15000,5000,20,500
"401",1000,500,100,0.4,1,0.345,0.849,94.6948,103.8335,114.216,1.00248078442322,15000,5000,20,500
"402",1000,500,100,0.4,1,0.328,0.833,95.6854,105.043,114.885,1.00168159044595,15000,5000,20,500
"403",1000,500,100,0.4,1,0.352,0.85,94.7903,103.269,113.748,1.00163553479665,15000,5000,20,500
"404",1000,500,100,0.4,1,0.369,0.83,91.4016,99.23455,108.269,1.00205046553543,15000,5000,20,500
"405",1000,500,100,0.4,1,0.394,0.844,92.4341,100.94,109.174,1.00037408291636,15000,5000,20,500
"406",1000,500,100,0.4,1,0.356,0.86,86.0078,94.51265,102.093,0.999281065284843,15000,5000,20,500
"407",1000,500,100,0.4,1,0.344,0.838,93.056,102.1335,111.203,1.00253827758285,15000,5000,20,500
"408",1000,500,100,0.4,1,0.359,0.839,90.7876,98.3046,108.102,1.00221906050415,15000,5000,20,500
"409",1000,500,100,0.4,1,0.354,0.831,84.6899,91.7774,100.174,1.00080870943751,15000,5000,20,500
"410",1000,500,100,0.4,1,0.38,0.86,86.647,94.1424,102.414,1.00241502570316,15000,5000,20,500
"411",1000,500,100,0.4,1,0.331,0.826,94.4798,103.68,113.819,1.00016316335679,15000,5000,20,500
"412",1000,500,100,0.4,1,0.353,0.847,96.3597,105.7715,114.887,1.00301895696303,15000,5000,20,500
"413",1000,500,100,0.4,1,0.348,0.852,92.5192,101.2095,110.505,1.00231236087607,15000,5000,20,500
"414",1000,500,100,0.4,1,0.358,0.828,95.456,104.6655,114.604,1.00213883158798,15000,5000,20,500
"415",1000,500,100,0.4,1,0.355,0.859,93.5474,102.488,111.743,1.00042633092602,15000,5000,20,500
"416",1000,500,100,0.4,1,0.346,0.82,91.0352,99.2058,108.772,1.00010608802857,15000,5000,20,500
"417",1000,500,100,0.4,1,0.323,0.822,85.8872,93.9244,102.789,1.00071100279721,15000,5000,20,500
"418",1000,500,100,0.4,1,0.354,0.821,94.9794,102.939,113.154,1.00257778505217,15000,5000,20,500
"419",1000,500,100,0.4,1,0.366,0.828,94.9644,103.8185,112.342,0.999670535112887,15000,5000,20,500
"420",1000,500,100,0.4,1,0.342,0.848,86.9913,96.0032,103.991,0.999982443050015,15000,5000,20,500
"421",1000,500,100,0.4,1,0.354,0.85,89.856,97.76265,106.775,1.00079137583762,15000,5000,20,500
"422",1000,500,100,0.4,1,0.333,0.84,105.085,116.3075,127.315,0.999710322804992,15000,5000,20,500
"423",1000,500,100,0.4,1,0.345,0.852,90.9474,99.1653,108.6,0.999836031120697,15000,5000,20,500
"424",1000,500,100,0.4,1,0.387,0.85,91.8051,100.5475,108.877,1.00119576884857,15000,5000,20,500
"425",1000,500,100,0.4,1,0.356,0.86,92.275,100.6655,109.778,1.00131124486069,15000,5000,20,500
"426",1000,500,100,0.4,1,0.337,0.87,90.0671,98.33325,107.929,0.999732370435606,15000,5000,20,500
"427",1000,500,100,0.4,1,0.339,0.842,92.3914,101.124,111.723,1.00115407800006,15000,5000,20,500
"428",1000,500,100,0.4,1,0.353,0.84,89.5611,97.43885,107.186,1.00049172005028,15000,5000,20,500
"429",1000,500,100,0.4,1,0.34,0.843,92.1958,100.5495,110.089,1.00074718032748,15000,5000,20,500
"430",1000,500,100,0.4,1,0.343,0.841,89.7089,97.83595,106.879,0.999269417231189,15000,5000,20,500
"431",1000,500,100,0.4,1,0.35,0.849,97.1885,105.8155,116.196,1.0019764485517,15000,5000,20,500
"432",1000,500,100,0.4,1,0.349,0.859,93.4418,102.3155,111.274,1.00038008604586,15000,5000,20,500
"433",1000,500,100,0.4,1,0.367,0.845,90.4536,98.4437,107.464,1.00012369059252,15000,5000,20,500
"434",1000,500,100,0.4,1,0.357,0.843,106.285,115.94,127.828,0.999644800344969,15000,5000,20,500
"435",1000,500,100,0.4,1,0.365,0.843,87.5158,94.92125,103.56,1.00003001158005,15000,5000,20,500
"436",1000,500,100,0.4,1,0.337,0.835,91.4662,100.626,109.652,1.00017653947285,15000,5000,20,500
"437",1000,500,100,0.4,1,0.385,0.831,89.2236,96.86785,105.277,1.00225730368343,15000,5000,20,500
"438",1000,500,100,0.4,1,0.372,0.837,93.8851,103.54,112.154,0.999203706512436,15000,5000,20,500
"439",1000,500,100,0.4,1,0.352,0.841,95.9824,105.744,114.441,1.00065560996952,15000,5000,20,500
"440",1000,500,100,0.4,1,0.342,0.825,95.676,105.345,115.368,1.00412796765081,15000,5000,20,500
"441",1000,500,100,0.4,1,0.349,0.847,97.2368,106.482,116.25,0.999110547234482,15000,5000,20,500
"442",1000,500,100,0.4,1,0.351,0.842,97.9852,106.119,116.647,0.999438250585205,15000,5000,20,500
"443",1000,500,100,0.4,1,0.319,0.839,88.8726,98.3453,106.861,1.0004036276405,15000,5000,20,500
"444",1000,500,100,0.4,1,0.349,0.848,93.7741,102.841,112.692,1.00001094512959,15000,5000,20,500
"445",1000,500,100,0.4,1,0.364,0.846,100.191,108.6555,119.806,0.999518476457583,15000,5000,20,500
"446",1000,500,100,0.4,1,0.356,0.835,91.6393,100.21,108.991,0.999757769172683,15000,5000,20,500
"447",1000,500,100,0.4,1,0.371,0.86,90.6374,98.77005,107.475,1.00323696900788,15000,5000,20,500
"448",1000,500,100,0.4,1,0.349,0.833,93.2106,102.3915,111.409,1.00036799815912,15000,5000,20,500
"449",1000,500,100,0.4,1,0.355,0.832,86.9568,95.41085,103.306,1.00093836987421,15000,5000,20,500
"450",1000,500,100,0.4,1,0.378,0.857,92.7223,102.411,111.043,1.00475365747622,15000,5000,20,500
"451",100,1000,100,0.4,1,0.43,0.93,85.0346,110.282,138.372,1.00093259279108,15000,5000,20,500
"452",100,1000,100,0.4,1,0.39,0.94,71.6972,92.6067,117.163,1.00023314355205,15000,5000,20,500
"453",100,1000,100,0.4,1,0.46,0.94,76.4838,96.3789,119.776,1.00115914952941,15000,5000,20,500
"454",100,1000,100,0.4,1,0.39,0.93,104.32,135.98,175.561,1.00017567541153,15000,5000,20,500
"455",100,1000,100,0.4,1,0.44,0.94,89.1349,111.637,140.793,0.99982098536096,15000,5000,20,500
"456",100,1000,100,0.4,1,0.37,0.91,70.1793,91.25885,115.774,1.00428598809104,15000,5000,20,500
"457",100,1000,100,0.4,1,0.34,0.97,66.8337,87.71015,112.632,1.00166594662292,15000,5000,20,500
"458",100,1000,100,0.4,1,0.4,0.86,98.8112,124.922,160.928,1.00010294068434,15000,5000,20,500
"459",100,1000,100,0.4,1,0.4,0.94,77.7178,98.91675,127.28,1.00256017238574,15000,5000,20,500
"460",100,1000,100,0.4,1,0.42,0.97,63.4634,81.7245,101.494,1.0001083962497,15000,5000,20,500
"461",100,1000,100,0.4,1,0.38,0.93,75.8769,98.19515,125.07,1.00124611082303,15000,5000,20,500
"462",100,1000,100,0.4,1,0.51,0.91,67.0952,84.6658,103.813,0.999779242524195,15000,5000,20,500
"463",100,1000,100,0.4,1,0.35,0.91,73.0467,93.9826,122.533,1.00236084657668,15000,5000,20,500
"464",100,1000,100,0.4,1,0.33,0.94,83.2883,113.7585,149.046,1.00052705769293,15000,5000,20,500
"465",100,1000,100,0.4,1,0.38,0.87,88.3794,115.384,146.423,1.00325361594684,15000,5000,20,500
"466",100,1000,100,0.4,1,0.43,0.96,74.8966,94.9156,117.987,0.999957594071146,15000,5000,20,500
"467",100,1000,100,0.4,1,0.4,0.94,95.5254,120.131,155.283,0.999911532701196,15000,5000,20,500
"468",100,1000,100,0.4,1,0.43,0.94,76.2681,97.0145,121.325,1.0009153769843,15000,5000,20,500
"469",100,1000,100,0.4,1,0.36,0.9,71.5905,92.67875,119.428,1.00006231029958,15000,5000,20,500
"470",100,1000,100,0.4,1,0.45,0.93,70.2897,86.95165,108.221,1.00049154624183,15000,5000,20,500
"471",100,1000,100,0.4,1,0.47,0.94,70.3073,88.17655,108.242,1.00036524194034,15000,5000,20,500
"472",100,1000,100,0.4,1,0.28,0.89,70.3509,96.73875,130.367,0.999987419661414,15000,5000,20,500
"473",100,1000,100,0.4,1,0.46,0.95,87.6068,109.0835,135.342,1.00153349362178,15000,5000,20,500
"474",100,1000,100,0.4,1,0.4,0.92,71.3,89.7765,114.763,1.00251758993314,15000,5000,20,500
"475",100,1000,100,0.4,1,0.32,0.92,71.8382,94.96675,125.51,1.00332948546421,15000,5000,20,500
"476",100,1000,100,0.4,1,0.32,0.93,81.7093,107.1605,139.004,0.999313394350914,15000,5000,20,500
"477",100,1000,100,0.4,1,0.49,0.95,70.9006,87.42225,106.183,1.00065296457628,15000,5000,20,500
