"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"2816",1000,500,200,0.8,0.495,0.622,97.4177,106.003,115.169,1.0002483692203,15000,5000,20,500
"2817",1000,500,200,0.8,0.494,0.629,103.439,113.1275,123.613,0.999863911988923,15000,5000,20,500
"2818",1000,500,200,0.8,0.481,0.618,96.1625,106.1535,115.149,1.00212889000785,15000,5000,20,500
"2819",1000,500,200,0.8,0.486,0.63,101.177,111.138,120.521,0.99992534648351,15000,5000,20,500
"2820",1000,500,200,0.8,0.519,0.638,96.7847,105.3235,114.835,0.999493507027084,15000,5000,20,500
"2821",1000,500,200,0.8,0.544,0.648,97.3768,106.018,115.168,1.00023425672699,15000,5000,20,500
"2822",1000,500,200,0.8,0.495,0.625,99.5293,108.4665,118.082,1.00108187939067,15000,5000,20,500
"2823",1000,500,200,0.8,0.491,0.615,105.558,115.5345,125.665,0.999506190901346,15000,5000,20,500
"2824",1000,500,200,0.8,0.494,0.62,100.588,109.1975,120.116,1.00017481324352,15000,5000,20,500
"2825",1000,500,200,0.8,0.484,0.606,103.621,112.939,123.313,0.999767706877164,15000,5000,20,500
"2826",1000,500,200,0.8,0.508,0.652,100.412,109.9985,119.511,1.00121016488481,15000,5000,20,500
"2827",1000,500,200,0.8,0.509,0.647,98.343,108.1345,117.086,0.999553788978395,15000,5000,20,500
"2828",1000,500,200,0.8,0.492,0.612,97.9896,107.3775,116.88,1.00040119397421,15000,5000,20,500
"2829",1000,500,200,0.8,0.517,0.635,100.37,109.749,119.915,1.00200374992808,15000,5000,20,500
"2830",1000,500,200,0.8,0.503,0.649,103.394,113.018,123.399,1.00067259485706,15000,5000,20,500
"2831",1000,500,200,0.8,0.531,0.652,110.39,120.451,130.712,0.999514088250895,15000,5000,20,500
"2832",1000,500,200,0.8,0.509,0.636,101.433,111.0535,120.772,1.0003115224304,15000,5000,20,500
"2833",1000,500,200,0.8,0.516,0.64,98.1152,107.006,116.684,1.00194680305045,15000,5000,20,500
"2834",1000,500,200,0.8,0.506,0.621,105.606,115.3285,125.734,0.999930787128481,15000,5000,20,500
"2835",1000,500,200,0.8,0.5,0.629,103.159,112.366,121.925,1.00297829985687,15000,5000,20,500
"2836",1000,500,200,0.8,0.498,0.631,95.0223,103.6275,113.78,1.0006446897841,15000,5000,20,500
"2837",1000,500,200,0.8,0.475,0.6,99.2896,108.2545,116.894,0.999710819787265,15000,5000,20,500
"2838",1000,500,200,0.8,0.492,0.628,102.51,111.8615,121.926,1.00317886646091,15000,5000,20,500
"2839",1000,500,200,0.8,0.5,0.643,97.897,107.5435,117.106,1.00018544722909,15000,5000,20,500
"2840",1000,500,200,0.8,0.534,0.65,98.8433,107.466,116.436,0.999719080050627,15000,5000,20,500
"2841",1000,500,200,0.8,0.501,0.641,94.9627,103.2035,113.112,1.00248790218421,15000,5000,20,500
"2842",1000,500,200,0.8,0.475,0.624,96.3223,104.601,114.803,0.999660010459865,15000,5000,20,500
"2843",1000,500,200,0.8,0.5,0.625,105.102,115.383,126.173,1.00443508945659,15000,5000,20,500
"2844",1000,500,200,0.8,0.509,0.643,102.131,111.165,121.359,1.00038137321059,15000,5000,20,500
"2845",1000,500,200,0.8,0.481,0.6,99.3463,108.316,118.518,1.00276770896295,15000,5000,20,500
"2846",1000,500,200,0.8,0.511,0.646,98.6113,107.904,117.594,0.999632508125339,15000,5000,20,500
"2847",1000,500,200,0.8,0.517,0.637,100.11,109.3705,118.657,1.00208205471318,15000,5000,20,500
"2848",1000,500,200,0.8,0.484,0.609,102.607,112.324,122.155,0.999828840402142,15000,5000,20,500
"2849",1000,500,200,0.8,0.499,0.636,93.8773,103.1735,111.838,0.999761064709549,15000,5000,20,500
"2850",1000,500,200,0.8,0.506,0.643,95.7025,103.456,113.808,1.00124343993209,15000,5000,20,500
"2851",100,1000,200,0.8,0.59,0.81,150.131,191.921,248.017,0.999534430955444,15000,5000,20,500
"2852",100,1000,200,0.8,0.66,0.81,138.517,176.7555,222.027,1.00192409962755,15000,5000,20,500
"2853",100,1000,200,0.8,0.64,0.79,102.87,134.291,169.322,1.00166890841323,15000,5000,20,500
"2854",100,1000,200,0.8,0.63,0.79,102.283,130.926,164.834,1.00069851120789,15000,5000,20,500
"2855",100,1000,200,0.8,0.61,0.76,107.951,141.076,177.198,1.00063205715614,15000,5000,20,500
"2856",100,1000,200,0.8,0.64,0.82,136.489,174.2615,224.084,1.00271729063092,15000,5000,20,500
"2857",100,1000,200,0.8,0.73,0.83,120.218,151.2835,189.047,1.00300101772374,15000,5000,20,500
"2858",100,1000,200,0.8,0.7,0.81,126.578,159.645,199.147,1.00002568879538,15000,5000,20,500
"2859",100,1000,200,0.8,0.61,0.77,128.826,167.0935,211.681,1.00108536727002,15000,5000,20,500
"2860",100,1000,200,0.8,0.65,0.83,108.216,141.3115,175.753,1.00025311822081,15000,5000,20,500
"2861",100,1000,200,0.8,0.63,0.8,107.368,137.6075,174.203,0.999385076467632,15000,5000,20,500
"2862",100,1000,200,0.8,0.68,0.83,114.213,142.4405,182.912,1.00032674636057,15000,5000,20,500
"2863",100,1000,200,0.8,0.62,0.76,114.927,149.8885,188.222,0.999774684893836,15000,5000,20,500
"2864",100,1000,200,0.8,0.61,0.75,111.606,147.014,183.35,1.00217076890999,15000,5000,20,500
"2865",100,1000,200,0.8,0.58,0.79,94.7113,124.039,157.392,1.00093406274285,15000,5000,20,500
"2866",100,1000,200,0.8,0.59,0.78,137.601,183.5075,232.315,1.0038955993109,15000,5000,20,500
"2867",100,1000,200,0.8,0.64,0.85,109.506,141.465,178.018,1.0019942247399,15000,5000,20,500
"2868",100,1000,200,0.8,0.56,0.74,118.261,153.073,197.683,0.999494939735075,15000,5000,20,500
"2869",100,1000,200,0.8,0.61,0.81,129.989,168.3665,212.477,1.00195065224266,15000,5000,20,500
"2870",100,1000,200,0.8,0.71,0.89,113.247,144.239,181.826,0.999949916653903,15000,5000,20,500
"2871",100,1000,200,0.8,0.65,0.75,121.998,153.855,195.087,1.00513213528962,15000,5000,20,500
"2872",100,1000,200,0.8,0.72,0.8,139.271,174.8675,224.076,1.00046630613593,15000,5000,20,500
"2873",100,1000,200,0.8,0.58,0.77,109.015,140.608,179.25,1.00765074238947,15000,5000,20,500
"2874",100,1000,200,0.8,0.6,0.8,111.909,144.698,184.203,0.999943924155117,15000,5000,20,500
"2875",100,1000,200,0.8,0.64,0.83,140.069,177.28,226.652,0.999659730788542,15000,5000,20,500
"2876",100,1000,200,0.8,0.67,0.86,113.012,145.8585,181.366,1.00240168310819,15000,5000,20,500
"2877",100,1000,200,0.8,0.64,0.81,115.812,147.3515,186.252,1.00144872182751,15000,5000,20,500
"2878",100,1000,200,0.8,0.62,0.82,118.243,151.1555,191.999,1.00517888683154,15000,5000,20,500
"2879",100,1000,200,0.8,0.67,0.79,98.9482,125.21,155.845,0.99907430965529,15000,5000,20,500
"2880",100,1000,200,0.8,0.73,0.89,99.8569,127.8975,159.291,0.999753440211908,15000,5000,20,500
"2881",100,1000,200,0.8,0.65,0.81,123.449,161.7015,201.871,1.00132884252661,15000,5000,20,500
"2882",100,1000,200,0.8,0.68,0.83,123.951,159.13,196.876,0.999087413514233,15000,5000,20,500
"2883",100,1000,200,0.8,0.61,0.77,123.226,164.497,206.562,1.00245826772082,15000,5000,20,500
"2884",100,1000,200,0.8,0.58,0.75,111.747,144.8895,186.966,0.999679924502437,15000,5000,20,500
"2885",100,1000,200,0.8,0.72,0.87,108.252,138.9785,171.402,1.00073210506825,15000,5000,20,500
"2886",100,1000,200,0.8,0.52,0.73,108.364,146.369,189.064,1.00127098698054,15000,5000,20,500
"2887",100,1000,200,0.8,0.64,0.84,120.992,159.8505,197.636,1.00024148573711,15000,5000,20,500
"2888",100,1000,200,0.8,0.61,0.77,107.192,138.23,176.096,0.999958450956433,15000,5000,20,500
"2889",100,1000,200,0.8,0.69,0.86,108.155,141.1665,176.603,1.00177814805549,15000,5000,20,500
"2890",100,1000,200,0.8,0.61,0.81,94.5623,123.358,158.89,1.00021406988862,15000,5000,20,500
"2891",100,1000,200,0.8,0.63,0.87,105.692,136.674,174.262,1.00010691724938,15000,5000,20,500
"2892",100,1000,200,0.8,0.65,0.83,120.401,154.226,191.842,1.00362576180879,15000,5000,20,500
"2893",100,1000,200,0.8,0.68,0.81,99.2169,127.612,160.673,1.00468582555639,15000,5000,20,500
"2894",100,1000,200,0.8,0.74,0.8,125.084,159.119,198.372,0.999751129370632,15000,5000,20,500
"2895",100,1000,200,0.8,0.61,0.78,110.593,141.9175,180.805,0.999374160371129,15000,5000,20,500
"2896",100,1000,200,0.8,0.67,0.76,116.543,150.0035,191.038,1.00120482280336,15000,5000,20,500
"2897",100,1000,200,0.8,0.72,0.82,127.912,163.4595,204.126,1.00524454887632,15000,5000,20,500
"2898",100,1000,200,0.8,0.7,0.82,128.126,159.4545,201.404,0.999729024362985,15000,5000,20,500
"2899",100,1000,200,0.8,0.75,0.86,153.021,191.798,240.628,1.00100637733854,15000,5000,20,500
"2900",100,1000,200,0.8,0.69,0.83,119.732,150.0265,189.227,1.00075448290901,15000,5000,20,500
"2901",500,1000,200,0.8,0.654,0.81,140.724,157.773,174.511,1.00006732582788,15000,5000,20,500
"2902",500,1000,200,0.8,0.644,0.814,132.94,147.714,164.377,1.0028042506566,15000,5000,20,500
"2903",500,1000,200,0.8,0.61,0.78,137.345,153.086,169.958,1.00080837382075,15000,5000,20,500
"2904",500,1000,200,0.8,0.646,0.81,126.388,139.8025,156.137,0.999352902432665,15000,5000,20,500
"2905",500,1000,200,0.8,0.642,0.826,136.434,151.4235,168.194,1.00012213418681,15000,5000,20,500
"2906",500,1000,200,0.8,0.644,0.82,140.253,155.962,174.165,1.00422373870329,15000,5000,20,500
"2907",500,1000,200,0.8,0.642,0.81,135.993,151.8915,169.036,1.00066441982055,15000,5000,20,500
"2908",500,1000,200,0.8,0.652,0.818,128.274,145.4185,160.597,1.00028919152456,15000,5000,20,500
"2909",500,1000,200,0.8,0.618,0.772,136.129,151.0245,169.888,0.999844890673547,15000,5000,20,500
"2910",500,1000,200,0.8,0.618,0.808,135.467,151.3005,170.035,0.999711162673157,15000,5000,20,500
"2911",500,1000,200,0.8,0.678,0.832,130.115,144.6135,160.331,1.00348808122153,15000,5000,20,500
"2912",500,1000,200,0.8,0.662,0.774,144.188,160.293,177.997,1.0014282780447,15000,5000,20,500
"2913",500,1000,200,0.8,0.618,0.774,137.517,153.746,171.922,1.0011480049884,15000,5000,20,500
"2914",500,1000,200,0.8,0.664,0.808,145.98,160.7325,180.965,1.00012150835751,15000,5000,20,500
"2915",500,1000,200,0.8,0.646,0.806,132.23,146.6535,163.891,1.0018302759957,15000,5000,20,500
"2916",500,1000,200,0.8,0.634,0.818,141.681,157.634,175.944,1.00004370967398,15000,5000,20,500
"2917",500,1000,200,0.8,0.632,0.788,145.423,163.1,181.201,0.999809779990448,15000,5000,20,500
"2918",500,1000,200,0.8,0.64,0.788,142.976,159.385,177.15,1.00060039085396,15000,5000,20,500
"2919",500,1000,200,0.8,0.608,0.77,140.382,159.622,176.158,1.00477757574309,15000,5000,20,500
"2920",500,1000,200,0.8,0.626,0.794,147.91,165.6975,184.497,1.00141045565117,15000,5000,20,500
"2921",500,1000,200,0.8,0.642,0.802,134.878,150.6885,166.421,1.00078393923038,15000,5000,20,500
"2922",500,1000,200,0.8,0.624,0.768,131.481,145.3345,163.443,1.00047121059054,15000,5000,20,500
"2923",500,1000,200,0.8,0.662,0.798,139.822,155.463,172.338,1.0032283815978,15000,5000,20,500
"2924",500,1000,200,0.8,0.63,0.79,134.991,150.98,169.258,0.999838670070122,15000,5000,20,500
"2925",500,1000,200,0.8,0.618,0.798,120.978,136.347,151.005,1.00006561060633,15000,5000,20,500
"2926",500,1000,200,0.8,0.632,0.784,136.143,152.741,169.661,0.999919504082779,15000,5000,20,500
"2927",500,1000,200,0.8,0.648,0.804,136.072,150.5975,167.389,1.00086189367026,15000,5000,20,500
"2928",500,1000,200,0.8,0.65,0.794,139.159,155.7045,172.485,1.00259362941482,15000,5000,20,500
"2929",500,1000,200,0.8,0.694,0.836,139.904,155.8765,172.711,1.00081245940111,15000,5000,20,500
"2930",500,1000,200,0.8,0.62,0.806,135.545,150.3345,168.918,1.00316044504545,15000,5000,20,500
"2931",500,1000,200,0.8,0.622,0.784,133.83,148.47,166.929,1.00109764774539,15000,5000,20,500
"2932",500,1000,200,0.8,0.664,0.792,134.9,149.6955,166.565,1.00213426723208,15000,5000,20,500
"2933",500,1000,200,0.8,0.608,0.808,140.248,156.285,174.281,1.00232877576319,15000,5000,20,500
"2934",500,1000,200,0.8,0.658,0.824,140.168,156.349,173.412,1.00503387707866,15000,5000,20,500
"2935",500,1000,200,0.8,0.642,0.814,124.474,138.8535,153.715,1.00152619026552,15000,5000,20,500
"2936",500,1000,200,0.8,0.64,0.806,125.815,139.981,156.011,1.00074440949653,15000,5000,20,500
"2937",500,1000,200,0.8,0.636,0.796,136.21,153.7035,170.89,1.00252506077502,15000,5000,20,500
"2938",500,1000,200,0.8,0.672,0.814,128.367,142.802,157.746,1.00010581798331,15000,5000,20,500
"2939",500,1000,200,0.8,0.63,0.788,139.282,155.5585,172.857,1.00372555228095,15000,5000,20,500
"2940",500,1000,200,0.8,0.598,0.742,143.945,161.265,179.752,1.00323303552049,15000,5000,20,500
"2941",500,1000,200,0.8,0.636,0.784,128.812,144.8295,160.781,0.999615810787225,15000,5000,20,500
"2942",500,1000,200,0.8,0.646,0.802,136.567,152.025,168.276,1.00096361405079,15000,5000,20,500
"2943",500,1000,200,0.8,0.618,0.794,141.859,159.7655,176.642,1.00213366898345,15000,5000,20,500
"2944",500,1000,200,0.8,0.63,0.79,134.202,149.189,165.952,1.00033740312079,15000,5000,20,500
"2945",500,1000,200,0.8,0.66,0.808,138.767,153.5185,170.52,0.99908365726864,15000,5000,20,500
"2946",500,1000,200,0.8,0.632,0.782,137.078,153.508,170.044,1.00123952332354,15000,5000,20,500
"2947",500,1000,200,0.8,0.652,0.794,130.448,145.0925,162.035,1.00091074429609,15000,5000,20,500
"2948",500,1000,200,0.8,0.666,0.816,146.111,164.689,181.785,1.00023950953056,15000,5000,20,500
"2949",500,1000,200,0.8,0.636,0.788,141.798,160.0325,175.539,1.00406821389628,15000,5000,20,500
"2950",500,1000,200,0.8,0.614,0.778,126.514,141.4575,156.717,0.999845736627918,15000,5000,20,500
"2951",1000,1000,200,0.8,0.635,0.8,151.161,164.201,177.718,1.00092575084156,15000,5000,20,500
"2952",1000,1000,200,0.8,0.646,0.813,139.831,150.312,163.101,0.999959569797848,15000,5000,20,500
"2953",1000,1000,200,0.8,0.637,0.795,143.602,155.456,167.175,1.0025401210007,15000,5000,20,500
"2954",1000,1000,200,0.8,0.667,0.826,148.083,159.1535,171.639,0.99962241996986,15000,5000,20,500
"2955",1000,1000,200,0.8,0.622,0.779,137.768,148.951,160.488,1.00117777724092,15000,5000,20,500
"2956",1000,1000,200,0.8,0.665,0.828,140.148,151.8895,163.082,1.00068404478287,15000,5000,20,500
"2957",1000,1000,200,0.8,0.636,0.788,143.158,154.996,167.588,0.999696903684661,15000,5000,20,500
"2958",1000,1000,200,0.8,0.651,0.809,142.944,154.1205,166.844,1.00169082571851,15000,5000,20,500
"2959",1000,1000,200,0.8,0.64,0.809,138.932,150.1555,161.694,1.00249935112021,15000,5000,20,500
"2960",1000,1000,200,0.8,0.65,0.816,143.151,154.288,166.937,0.999414210807138,15000,5000,20,500
"2961",1000,1000,200,0.8,0.62,0.794,134.815,146.745,158.535,0.999863459596632,15000,5000,20,500
"2962",1000,1000,200,0.8,0.653,0.801,135.967,146.425,157.581,1.00154561768788,15000,5000,20,500
"2963",1000,1000,200,0.8,0.65,0.812,141.903,153.91,165.353,1.00041407446211,15000,5000,20,500
"2964",1000,1000,200,0.8,0.647,0.794,146.604,159.488,171.467,1.00119074236094,15000,5000,20,500
"2965",1000,1000,200,0.8,0.649,0.794,141.26,152.7475,164.718,1.00124219196498,15000,5000,20,500
"2966",1000,1000,200,0.8,0.651,0.786,135.283,145.159,157.457,0.999742398403381,15000,5000,20,500
"2967",1000,1000,200,0.8,0.638,0.806,131.989,142.914,153.606,1.00190755133937,15000,5000,20,500
"2968",1000,1000,200,0.8,0.649,0.803,139.177,150.5575,161.73,0.99963279761397,15000,5000,20,500
"2969",1000,1000,200,0.8,0.642,0.795,149.067,161.28,172.508,1.00042183334552,15000,5000,20,500
"2970",1000,1000,200,0.8,0.644,0.799,137.3,147.387,160.61,1.00102538281248,15000,5000,20,500
"2971",1000,1000,200,0.8,0.651,0.826,144.465,156.143,167.985,1.00212997263942,15000,5000,20,500
"2972",1000,1000,200,0.8,0.62,0.794,131.67,143.088,154.076,1.00103243807806,15000,5000,20,500
"2973",1000,1000,200,0.8,0.628,0.793,138.457,151.817,162.902,1.00250432413571,15000,5000,20,500
"2974",1000,1000,200,0.8,0.633,0.792,146.061,156.67,170.177,1.00036931828962,15000,5000,20,500
"2975",1000,1000,200,0.8,0.657,0.795,145.425,156.7225,167.966,0.999326126706406,15000,5000,20,500
"2976",1000,1000,200,0.8,0.614,0.79,150.618,162.636,175.874,1.00024665583212,15000,5000,20,500
"2977",1000,1000,200,0.8,0.664,0.827,140.524,151.8835,164.004,1.00300454530889,15000,5000,20,500
"2978",1000,1000,200,0.8,0.67,0.816,136.588,146.082,158.775,1.00022178738704,15000,5000,20,500
"2979",1000,1000,200,0.8,0.66,0.824,132.336,142.7425,153.502,1.00156747659385,15000,5000,20,500
"2980",1000,1000,200,0.8,0.633,0.785,133.905,144.843,156.594,1.00218394527151,15000,5000,20,500
"2981",1000,1000,200,0.8,0.643,0.806,136.967,147.486,159.799,1.00154387921725,15000,5000,20,500
"2982",1000,1000,200,0.8,0.653,0.809,139.546,150.55,161.703,1.00225340357248,15000,5000,20,500
"2983",1000,1000,200,0.8,0.617,0.775,139.759,151.67,163.126,0.999469316072457,15000,5000,20,500
"2984",1000,1000,200,0.8,0.631,0.79,137.743,149.078,160.632,1.00137002953696,15000,5000,20,500
"2985",1000,1000,200,0.8,0.633,0.808,144.031,155.1855,167.729,1.0008366523547,15000,5000,20,500
"2986",1000,1000,200,0.8,0.655,0.823,140.214,150.8845,162.299,0.999238693706713,15000,5000,20,500
"2987",1000,1000,200,0.8,0.62,0.787,140.952,152.772,164.189,0.999782785099603,15000,5000,20,500
"2988",1000,1000,200,0.8,0.674,0.8,149.635,160.7065,173.236,1.00760712335737,15000,5000,20,500
"2989",1000,1000,200,0.8,0.664,0.808,144.829,155.4485,168.651,1.00021686996871,15000,5000,20,500
"2990",1000,1000,200,0.8,0.622,0.8,132.496,143.7995,154.668,1.00100821252118,15000,5000,20,500
"2991",1000,1000,200,0.8,0.625,0.787,147.924,159.982,172.838,1.00022621369282,15000,5000,20,500
"2992",1000,1000,200,0.8,0.616,0.802,147.72,160.0445,172.514,1.00283262420469,15000,5000,20,500
"2993",1000,1000,200,0.8,0.659,0.805,141.403,153.3615,165.037,1.00456699161015,15000,5000,20,500
"2994",1000,1000,200,0.8,0.647,0.775,126.082,136.5165,146.546,1.00191200950584,15000,5000,20,500
"2995",1000,1000,200,0.8,0.668,0.826,136.305,146.8,159.3,1.0009705382005,15000,5000,20,500
"2996",1000,1000,200,0.8,0.646,0.827,144.034,156.023,168.144,1.00231991219888,15000,5000,20,500
"2997",1000,1000,200,0.8,0.655,0.796,147.142,158.055,171.755,1.00260051645852,15000,5000,20,500
"2998",1000,1000,200,0.8,0.648,0.81,137.728,148.8905,161.046,1.00088826803714,15000,5000,20,500
"2999",1000,1000,200,0.8,0.658,0.807,150.01,161.694,174.207,0.999376829440454,15000,5000,20,500
"3000",1000,1000,200,0.8,0.642,0.795,141.771,154.6645,165.601,1.00343087177327,15000,5000,20,500
"3001",100,500,250,0.8,0.36,0.49,81.6777,117.01,158.463,1.0007715045226,15000,5000,20,500
"3002",100,500,250,0.8,0.5,0.58,101.926,135.0785,174.073,1.00242341615721,15000,5000,20,500
"3003",100,500,250,0.8,0.5,0.59,112.869,149.7545,196.957,1.00268550865567,15000,5000,20,500
"3004",100,500,250,0.8,0.4,0.53,74.1419,104.8655,139.68,1.0007553670577,15000,5000,20,500
"3005",100,500,250,0.8,0.45,0.58,106.344,150.635,195.331,0.999709416574831,15000,5000,20,500
"3006",100,500,250,0.8,0.37,0.51,92.0805,128.171,175.061,1.00098856172156,15000,5000,20,500
"3007",100,500,250,0.8,0.52,0.61,75.0911,98.6885,128.292,0.999986326563203,15000,5000,20,500
"3008",100,500,250,0.8,0.39,0.51,88.1333,124.7445,166.092,1.00318243061357,15000,5000,20,500
"3009",100,500,250,0.8,0.38,0.48,91.5061,126.5655,169.129,1.00076042762943,15000,5000,20,500
"3010",100,500,250,0.8,0.51,0.61,92.9549,119.3285,153.898,1.00122475279412,15000,5000,20,500
"3011",100,500,250,0.8,0.49,0.63,81.7718,111.2325,145.611,1.00086470861831,15000,5000,20,500
"3012",100,500,250,0.8,0.47,0.56,96.9734,133.3265,174,0.9997632278373,15000,5000,20,500
"3013",100,500,250,0.8,0.43,0.53,77.9783,106.1905,141.936,1.00282613245776,15000,5000,20,500
"3014",100,500,250,0.8,0.53,0.59,91.7809,123.431,157.866,0.999508558596991,15000,5000,20,500
"3015",100,500,250,0.8,0.43,0.55,72.8267,98.3264,130.623,1.00311461878541,15000,5000,20,500
"3016",100,500,250,0.8,0.38,0.51,94.769,133.3975,177.429,1.00104878444405,15000,5000,20,500
"3017",100,500,250,0.8,0.51,0.62,61.2425,81.2209,105.299,1.00181700406856,15000,5000,20,500
"3018",100,500,250,0.8,0.56,0.71,57.9808,76.4693,97.4877,0.999977804856951,15000,5000,20,500
"3019",100,500,250,0.8,0.51,0.61,65.2927,87.66895,113.091,1.00025727826849,15000,5000,20,500
"3020",100,500,250,0.8,0.38,0.5,103.747,143.373,195.009,1.00085821735306,15000,5000,20,500
"3021",100,500,250,0.8,0.43,0.52,110.755,151.5025,201.444,1.00189518017712,15000,5000,20,500
"3022",100,500,250,0.8,0.46,0.58,92.9629,128.721,168.675,1.00348365537737,15000,5000,20,500
"3023",100,500,250,0.8,0.45,0.63,83.7469,113.5865,150.79,1.00036683030217,15000,5000,20,500
"3024",100,500,250,0.8,0.49,0.6,72.1421,97.1434,127.795,1.00460531093401,15000,5000,20,500
"3025",100,500,250,0.8,0.37,0.48,84.2823,115.6225,159.763,0.999461727105392,15000,5000,20,500
"3026",100,500,250,0.8,0.53,0.67,107.592,142.0245,184.975,1.00252798837677,15000,5000,20,500
"3027",100,500,250,0.8,0.56,0.65,79.8753,104.325,134.499,0.999348956915932,15000,5000,20,500
"3028",100,500,250,0.8,0.39,0.51,88.0202,122.514,162.481,1.00158770784977,15000,5000,20,500
"3029",100,500,250,0.8,0.44,0.56,102.926,138.798,183.961,0.999965156477098,15000,5000,20,500
"3030",100,500,250,0.8,0.42,0.53,92.609,131.7325,172.222,0.999597832647585,15000,5000,20,500
"3031",100,500,250,0.8,0.35,0.51,83.419,114.791,161.927,1.0001365281862,15000,5000,20,500
"3032",100,500,250,0.8,0.5,0.65,79.6642,107.351,138.348,1.00164779733823,15000,5000,20,500
"3033",100,500,250,0.8,0.42,0.57,76.6193,106.9095,144.553,1.00253027324833,15000,5000,20,500
"3034",100,500,250,0.8,0.51,0.63,99.4799,131.474,169.839,1.00008349240149,15000,5000,20,500
"3035",100,500,250,0.8,0.37,0.49,106.175,143.7625,200.431,1.00041010102997,15000,5000,20,500
"3036",100,500,250,0.8,0.33,0.47,82.2898,114.1135,155.529,0.999571511058694,15000,5000,20,500
"3037",100,500,250,0.8,0.43,0.59,80.1292,113.995,148.731,1.00113551842818,15000,5000,20,500
"3038",100,500,250,0.8,0.58,0.67,105.382,133.8285,173.849,1.00329138006693,15000,5000,20,500
"3039",100,500,250,0.8,0.47,0.57,84.715,114.753,148.861,1.0022402429291,15000,5000,20,500
"3040",100,500,250,0.8,0.49,0.56,103.945,143.555,180.323,1.00134021532094,15000,5000,20,500
"3041",100,500,250,0.8,0.38,0.54,85.447,119.894,163.324,1.00039444952183,15000,5000,20,500
"3042",100,500,250,0.8,0.4,0.51,101.729,141.7705,186.204,1.00102658410196,15000,5000,20,500
"3043",100,500,250,0.8,0.46,0.56,83.0923,112.4395,151.252,0.999285300358466,15000,5000,20,500
"3044",100,500,250,0.8,0.46,0.53,85.8496,116.511,151.452,0.9998007017922,15000,5000,20,500
"3045",100,500,250,0.8,0.53,0.63,90.1289,121.699,155.907,1.00104578103683,15000,5000,20,500
"3046",100,500,250,0.8,0.41,0.5,81.5277,111.2515,151.007,1.00133755470031,15000,5000,20,500
"3047",100,500,250,0.8,0.41,0.52,85.5258,119.853,161.876,1.00097221154693,15000,5000,20,500
"3048",100,500,250,0.8,0.49,0.61,96.2326,127.84,167.688,0.999661340322448,15000,5000,20,500
"3049",100,500,250,0.8,0.42,0.51,99.004,134.67,181.624,0.99980691294133,15000,5000,20,500
"3050",100,500,250,0.8,0.44,0.56,79.9178,107.9145,143.395,0.999937505331718,15000,5000,20,500
"3051",500,500,250,0.8,0.47,0.586,115.658,132.118,148.893,1.00228850417405,15000,5000,20,500
"3052",500,500,250,0.8,0.49,0.596,112.439,127.491,144.065,1.00129348172449,15000,5000,20,500
"3053",500,500,250,0.8,0.44,0.558,101.783,116.719,131.376,1.00384530373007,15000,5000,20,500
"3054",500,500,250,0.8,0.426,0.518,107.816,122.734,139.857,1.00448685079547,15000,5000,20,500
"3055",500,500,250,0.8,0.46,0.568,108.591,123.8035,141.163,0.999445111390406,15000,5000,20,500
"3056",500,500,250,0.8,0.464,0.6,118.212,134.2845,151.594,1.00000752510256,15000,5000,20,500
"3057",500,500,250,0.8,0.496,0.596,100.415,112.973,126.542,1.00467286246026,15000,5000,20,500
"3058",500,500,250,0.8,0.47,0.576,99.4038,113.702,128.169,0.999708178345334,15000,5000,20,500
"3059",500,500,250,0.8,0.478,0.598,101.273,115.1435,130.885,1.00139898365652,15000,5000,20,500
"3060",500,500,250,0.8,0.454,0.582,110.498,124.855,142.013,0.999630241293694,15000,5000,20,500
"3061",500,500,250,0.8,0.442,0.548,106.378,121.6195,137.62,1.00074377792959,15000,5000,20,500
"3062",500,500,250,0.8,0.466,0.572,103.163,118.6655,133.041,0.999535286435834,15000,5000,20,500
"3063",500,500,250,0.8,0.482,0.584,109.011,122.2215,139.572,0.999846321993949,15000,5000,20,500
"3064",500,500,250,0.8,0.456,0.558,100.806,114.5335,129.758,1.00342040063677,15000,5000,20,500
"3065",500,500,250,0.8,0.434,0.554,99.1221,112.8675,129.588,0.999447857262824,15000,5000,20,500
"3066",500,500,250,0.8,0.48,0.604,108.226,122.9045,138.417,1.00117709552003,15000,5000,20,500
"3067",500,500,250,0.8,0.468,0.564,103.123,117.2745,133.454,1.00194869059236,15000,5000,20,500
"3068",500,500,250,0.8,0.416,0.56,96.7016,109.9875,127.109,1.0042424485687,15000,5000,20,500
"3069",500,500,250,0.8,0.466,0.59,111.146,125.4335,142.544,1.00048249498068,15000,5000,20,500
"3070",500,500,250,0.8,0.482,0.598,111.649,126.399,143.681,1.00052806903945,15000,5000,20,500
"3071",500,500,250,0.8,0.492,0.596,103.841,117.685,133.17,1.00001394183741,15000,5000,20,500
"3072",500,500,250,0.8,0.44,0.538,93.1572,107.66,121.513,1.00117900595323,15000,5000,20,500
"3073",500,500,250,0.8,0.446,0.57,106.063,120.482,137.199,1.00003839905919,15000,5000,20,500
"3074",500,500,250,0.8,0.428,0.53,110.801,127.442,145.062,0.999374874236021,15000,5000,20,500
