"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"813",500,1000,150,0.4,0.354,0.866,127.972,154.7445,188.951,0.367037,0.4158295,0.469331,1.00787318432161,1.0036529538368,15000,5000,20,500
"814",500,1000,150,0.4,0.318,0.864,133.493,161.086,194.971,0.330524,0.379127,0.425473,1.00415879554079,0.999198806585654,15000,5000,20,500
"815",500,1000,150,0.4,0.33,0.866,147.625,181.954,222.951,0.355852,0.406779,0.461085,1.00679360682345,1.00359378945822,15000,5000,20,500
"816",500,1000,150,0.4,0.324,0.852,141.093,171.438,211.774,0.341303,0.393741,0.444056,1.01375732284142,1.0030030597443,15000,5000,20,500
"817",500,1000,150,0.4,0.354,0.864,117.893,141.576,168.475,0.360236,0.4141835,0.46339,1.01829850924889,1.00051655489606,15000,5000,20,500
"818",500,1000,150,0.4,0.376,0.856,107.53,127.1655,148.887,0.388739,0.43844,0.486351,1.00589196827973,1.00243650669071,15000,5000,20,500
"819",500,1000,150,0.4,0.298,0.836,120.761,149.236,181.778,0.306758,0.356088,0.406936,1.02273038254302,1.00157861170857,15000,5000,20,500
"820",500,1000,150,0.4,0.336,0.87,134.477,160.2555,194.059,0.356552,0.4040325,0.459089,1.01189227330273,1.0010921862321,15000,5000,20,500
"821",500,1000,150,0.4,0.362,0.856,128.958,154.8645,181.359,0.382345,0.4306465,0.48043,1.02108485922133,1.00236519078571,15000,5000,20,500
"822",500,1000,150,0.4,0.326,0.852,100.336,120.03,146.892,0.323338,0.3673155,0.414604,1.00747708061156,1.00035657073354,15000,5000,20,500
"823",500,1000,150,0.4,0.332,0.85,127.742,154.911,189.38,0.348165,0.393871,0.447958,1.00223869157245,1.00001076690018,15000,5000,20,500
"824",500,1000,150,0.4,0.356,0.852,127.614,156.029,187.281,0.368799,0.4231015,0.4725,1.00224800540064,1.0035599118609,15000,5000,20,500
"825",500,1000,150,0.4,0.338,0.84,121.413,148.9045,176.891,0.34159,0.396259,0.443133,1.01962489728818,1.0022550351388,15000,5000,20,500
"826",500,1000,150,0.4,0.334,0.852,141.06,175.636,217.509,0.357281,0.405718,0.457399,1.01848592213645,1.00232701455809,15000,5000,20,500
"827",500,1000,150,0.4,0.348,0.864,121.084,145.902,173.563,0.361135,0.412506,0.457837,1.0047228700361,1.00016047353548,15000,5000,20,500
"828",500,1000,150,0.4,0.33,0.866,113.043,139.298,164.749,0.334615,0.385492,0.433043,0.999634359790596,0.999831808714194,15000,5000,20,500
"829",500,1000,150,0.4,0.334,0.854,126.406,151.5145,183.024,0.348177,0.3971745,0.447248,1.00225721312234,1.00131491638425,15000,5000,20,500
"830",500,1000,150,0.4,0.336,0.864,113.122,136.187,163.468,0.344044,0.390142,0.443305,1.00256765572547,0.999524572518165,15000,5000,20,500
"831",500,1000,150,0.4,0.332,0.858,131.776,159.35,189.692,0.341443,0.3945435,0.441119,1.01367599119073,1.00380064074484,15000,5000,20,500
"832",500,1000,150,0.4,0.374,0.868,126.437,153.3595,181.596,0.389448,0.438646,0.487586,1.01157160571547,1.00347589364063,15000,5000,20,500
"833",500,1000,150,0.4,0.31,0.812,120.663,147.445,175.733,0.318251,0.3664195,0.413945,1.01700255917921,1.00296646742771,15000,5000,20,500
"834",500,1000,150,0.4,0.332,0.806,142.754,171.938,206.101,0.358213,0.410947,0.461393,1.01898174334705,1.00202423540287,15000,5000,20,500
"835",500,1000,150,0.4,0.34,0.848,123.49,149.6725,179.334,0.356621,0.4004925,0.456666,1.00080310553469,0.999444125793964,15000,5000,20,500
"836",500,1000,150,0.4,0.328,0.844,119.076,145.7785,178.05,0.334189,0.383556,0.433508,1.00048370482663,1.00125217747422,15000,5000,20,500
"837",500,1000,150,0.4,0.312,0.844,109.567,133.506,160.838,0.315609,0.358773,0.409836,1.00806793274462,1.00100190464237,15000,5000,20,500
"838",500,1000,150,0.4,0.354,0.852,124.574,152.0985,180.122,0.360033,0.414969,0.460419,1.00345744401532,1.00166192875664,15000,5000,20,500
"839",500,1000,150,0.4,0.334,0.83,130.87,159.54,192.002,0.351014,0.402177,0.451234,1.00206019681997,1.00011572373582,15000,5000,20,500
"840",500,1000,150,0.4,0.31,0.864,120.634,143.957,172.664,0.308682,0.3605075,0.407497,1.01478683044097,1.00295454916339,15000,5000,20,500
"841",500,1000,150,0.4,0.328,0.826,107.99,132.2685,159.402,0.332527,0.3801525,0.430572,1.03899499085833,1.00238684393392,15000,5000,20,500
"842",500,1000,150,0.4,0.348,0.856,135.074,165.21,198.202,0.368378,0.4162055,0.469563,1.00530975937926,1.00345241622547,15000,5000,20,500
"843",500,1000,150,0.4,0.328,0.876,125.313,153.3795,184.365,0.336457,0.386103,0.435426,1.000992639728,0.999257071248998,15000,5000,20,500
"844",500,1000,150,0.4,0.364,0.848,141.785,175.1835,211.752,0.386776,0.4425315,0.495382,1.00102014699659,1.00154544229812,15000,5000,20,500
"845",500,1000,150,0.4,0.348,0.862,117.099,141.742,171.496,0.359108,0.4066755,0.45874,1.01721006205377,1.00044541095237,15000,5000,20,500
"846",500,1000,150,0.4,0.334,0.83,124.745,148.913,178.324,0.350207,0.3941545,0.444024,1.00718197441326,1.00094967585517,15000,5000,20,500
"847",500,1000,150,0.4,0.368,0.892,119.781,147.317,175.245,0.377292,0.427401,0.47817,1.03129338870134,1.00453606588632,15000,5000,20,500
"848",500,1000,150,0.4,0.342,0.834,134.717,162.547,194.373,0.359698,0.4070255,0.462499,1.01774410579242,1.00061679237855,15000,5000,20,500
"849",500,1000,150,0.4,0.348,0.824,128.031,156.36,185.221,0.366956,0.4151905,0.469955,1.00573761369648,1.00182543177471,15000,5000,20,500
"850",500,1000,150,0.4,0.332,0.854,135.38,165.073,208.001,0.345058,0.3952885,0.445741,1.00532478069468,1.00134599310491,15000,5000,20,500
"851",1000,1000,150,0.4,0.344,0.852,131.794,151.47,172.541,0.372555,0.4052955,0.443633,0.999885399020856,0.99937414960172,15000,5000,20,500
"852",1000,1000,150,0.4,0.323,0.841,132.06,153.2855,176.722,0.347691,0.381855,0.419895,1.02318057257532,1.00085319687778,15000,5000,20,500
"853",1000,1000,150,0.4,0.345,0.848,131.964,149.316,171.46,0.374515,0.4077345,0.442967,1.00628738598266,0.999995561925757,15000,5000,20,500
"854",1000,1000,150,0.4,0.341,0.832,146.174,167.8375,190.261,0.374396,0.410647,0.447512,1.028061519208,1.00921371059547,15000,5000,20,500
"855",1000,1000,150,0.4,0.34,0.85,131.886,151.09,170.632,0.367876,0.399964,0.436676,1.01711940220041,1.00695549213195,15000,5000,20,500
"856",1000,1000,150,0.4,0.34,0.846,145.571,167.2455,189.619,0.373099,0.407819,0.445261,1.00204612370014,1.00087481629063,15000,5000,20,500
"857",1000,1000,150,0.4,0.33,0.833,127.822,148.2025,169.973,0.351224,0.387405,0.422958,1.02845995913045,1.00278252324071,15000,5000,20,500
"858",1000,1000,150,0.4,0.341,0.853,136.911,154.5645,177.734,0.373105,0.40656,0.443082,0.999157733790235,1.00052770036985,15000,5000,20,500
"859",1000,1000,150,0.4,0.344,0.854,135.798,156.347,177.49,0.374939,0.408409,0.45029,1.00782894750554,1.0004516356267,15000,5000,20,500
"860",1000,1000,150,0.4,0.332,0.864,124.053,142.303,162.278,0.35114,0.384064,0.421924,1.0033754886665,1.00114719688354,15000,5000,20,500
"861",1000,1000,150,0.4,0.352,0.879,145.728,164.4245,188.141,0.38217,0.417642,0.454782,1.01155566085948,1.00331553630275,15000,5000,20,500
"862",1000,1000,150,0.4,0.343,0.853,143.657,164.7475,189.593,0.377161,0.4137815,0.453821,1.04177071592388,1.00671080652333,15000,5000,20,500
"863",1000,1000,150,0.4,0.35,0.853,140.655,163.227,188.842,0.380152,0.41869,0.451759,1.0075021411328,0.999865930147599,15000,5000,20,500
"864",1000,1000,150,0.4,0.343,0.846,125.508,142.3695,160.859,0.369792,0.40042,0.436943,1.00798146342062,1.00065020973805,15000,5000,20,500
"865",1000,1000,150,0.4,0.355,0.847,148.195,170.5525,194.19,0.387493,0.425785,0.4604,1.01577459471906,1.00390682126597,15000,5000,20,500
"866",1000,1000,150,0.4,0.353,0.846,146.711,166.4355,188.287,0.386192,0.4239785,0.459097,1.02902862340457,1.00117841161404,15000,5000,20,500
"867",1000,1000,150,0.4,0.326,0.835,131.121,155.506,177.595,0.356213,0.387366,0.427872,1.00732963478276,1.00052117925306,15000,5000,20,500
"868",1000,1000,150,0.4,0.345,0.864,135.404,154.2895,175.925,0.374346,0.409331,0.446406,1.01035879473229,1.00476806859961,15000,5000,20,500
"869",1000,1000,150,0.4,0.352,0.873,150.171,173.917,199.866,0.390991,0.42657,0.463386,1.0166693253968,1.0026946345003,15000,5000,20,500
"870",1000,1000,150,0.4,0.354,0.85,116.803,133.7755,151.614,0.371153,0.4077565,0.442516,1.00293645110664,0.999271781070244,15000,5000,20,500
"871",1000,1000,150,0.4,0.354,0.845,123.229,141.1585,160.685,0.376236,0.409906,0.447855,1.00309479491037,1.00443029503826,15000,5000,20,500
"872",1000,1000,150,0.4,0.335,0.848,139.193,161.119,183.788,0.367251,0.4032105,0.436743,1.00594803347393,1.00170326002234,15000,5000,20,500
"873",1000,1000,150,0.4,0.32,0.837,128.186,146.043,168.567,0.34394,0.379193,0.413618,1.00439072437033,1.00081202865212,15000,5000,20,500
"874",1000,1000,150,0.4,0.333,0.866,137.82,156.9415,178.359,0.359316,0.394838,0.428623,1.00312609671024,1.00031382269378,15000,5000,20,500
"875",1000,1000,150,0.4,0.3,0.844,124.235,142.925,163.198,0.318396,0.3534055,0.388846,1.00716582356296,1.00144723828664,15000,5000,20,500
"876",1000,1000,150,0.4,0.323,0.844,136.897,158.155,182.976,0.351419,0.3847105,0.422259,1.00504393856124,0.999783445701138,15000,5000,20,500
"877",1000,1000,150,0.4,0.328,0.842,126.837,145.6015,165.796,0.34645,0.382739,0.41699,1.00039231454414,1.00004964791444,15000,5000,20,500
"878",1000,1000,150,0.4,0.328,0.855,144.84,164.8865,193.356,0.360441,0.397718,0.436207,1.00573615135974,1.00300120560176,15000,5000,20,500
"879",1000,1000,150,0.4,0.351,0.846,145.117,166.916,190.653,0.390137,0.4217555,0.461186,1.00218574718875,1.00177893697156,15000,5000,20,500
"880",1000,1000,150,0.4,0.323,0.862,139.692,163.7175,186.926,0.354262,0.387432,0.427527,1.00082810036524,1.003751554607,15000,5000,20,500
"881",1000,1000,150,0.4,0.332,0.851,142.285,163.928,188.301,0.364668,0.3987085,0.435109,1.01048049670319,1.00194753373187,15000,5000,20,500
"882",1000,1000,150,0.4,0.349,0.858,114.422,128.386,144.628,0.361281,0.3974635,0.430789,1.00413542664083,1.00432851836794,15000,5000,20,500
"883",1000,1000,150,0.4,0.301,0.858,128.953,148.643,170.929,0.323608,0.357524,0.391137,1.0221282976296,1.00058228028889,15000,5000,20,500
"884",1000,1000,150,0.4,0.329,0.869,138.22,158.3745,185.127,0.35633,0.393191,0.428637,1.0138793881705,1.00548557494443,15000,5000,20,500
"885",1000,1000,150,0.4,0.314,0.831,143.602,165.545,193.246,0.343852,0.380202,0.416269,1.0477800859479,1.00495877105923,15000,5000,20,500
"886",1000,1000,150,0.4,0.338,0.862,127.192,143.853,165.104,0.358916,0.3941885,0.427655,1.0271118344221,1.00388554421525,15000,5000,20,500
"887",1000,1000,150,0.4,0.329,0.844,103.614,119.65,133.929,0.33978,0.3718085,0.40764,1.00841747567141,1.00100647662026,15000,5000,20,500
"888",1000,1000,150,0.4,0.352,0.867,131.403,149.191,168.774,0.380774,0.414726,0.446551,1.00130235087839,0.999543083285976,15000,5000,20,500
"889",1000,1000,150,0.4,0.324,0.844,124.482,142.553,162.136,0.342423,0.3761795,0.411258,1.0055316667303,0.999296337167751,15000,5000,20,500
"890",1000,1000,150,0.4,0.369,0.845,128.659,147.796,166.303,0.39563,0.4339235,0.470147,1.00356036596803,1.00486408297879,15000,5000,20,500
"891",1000,1000,150,0.4,0.323,0.839,123.15,140.8415,158.765,0.345535,0.3793355,0.412793,1.00310595072668,1.00119731058313,15000,5000,20,500
"892",1000,1000,150,0.4,0.33,0.856,133.394,152.46,174.439,0.354384,0.3892695,0.422848,1.00297273344426,0.999872249490838,15000,5000,20,500
"893",1000,1000,150,0.4,0.329,0.85,121.806,141.946,161.844,0.346879,0.3813305,0.415848,1.02142762383224,1.0023397504574,15000,5000,20,500
"894",1000,1000,150,0.4,0.378,0.85,121.623,140.436,159.516,0.404134,0.4392095,0.474605,1.00592742916434,1.00051385185077,15000,5000,20,500
"895",1000,1000,150,0.4,0.332,0.844,130.078,149.421,169.468,0.356674,0.3920995,0.427931,1.00542574840121,1.00007438095664,15000,5000,20,500
"896",1000,1000,150,0.4,0.359,0.846,140.443,160.821,184.24,0.392017,0.42918,0.468376,1.0388729843347,1.01238117878822,15000,5000,20,500
"897",1000,1000,150,0.4,0.365,0.862,128.559,146.472,166.828,0.395349,0.4293525,0.469339,1.01746058217465,1.00229341819615,15000,5000,20,500
"898",1000,1000,150,0.4,0.332,0.863,128.728,147.59,168.175,0.357517,0.3920485,0.42677,1.01110307291132,1.00015857459007,15000,5000,20,500
"899",1000,1000,150,0.4,0.359,0.847,116.729,133.2045,148.513,0.381465,0.4160405,0.451416,1.00934731277579,0.999830092306249,15000,5000,20,500
"900",1000,1000,150,0.4,0.355,0.848,135.462,151.4765,172.301,0.383985,0.42101,0.456229,1.00017738574124,1.00076434892202,15000,5000,20,500
"901",100,500,200,0.4,0.27,0.58,89.9008,204.417,417.935,0.252763,0.44083,0.706008,1.09500042020686,1.07715109910217,15000,5000,20,500
"902",100,500,200,0.4,0.27,0.67,207.488,530.0465,849.014,0.464725,0.7598695,0.999377,1.05944711455163,1.03509346651429,25000,5000,20,1000
"903",100,500,200,0.4,0.2,0.58,62.0959,125.221,246.856,0.167948,0.274913,0.417633,1.03674569251367,1.01618781217989,15000,5000,20,500
"904",100,500,200,0.4,0.27,0.61,147.778,372.459,785.039,0.380525,0.6236475,0.985448,1.05497191196211,1.04598152952777,25000,5000,20,1000
"905",100,500,200,0.4,0.27,0.63,151.46,459.483,854.454,0.40729,0.692734,0.999575,1.0393496719606,1.02303515948864,35000,5000,20,1500
"906",100,500,200,0.4,0.23,0.62,105.393,391.687,875.335,0.270484,0.5366925,0.964727,1.08003810294641,1.06663230514244,35000,5000,20,1500
"907",100,500,200,0.4,0.31,0.66,82.3908,176.583,400.312,0.305521,0.474499,0.76382,1.06685853602743,1.0581546415057,25000,5000,20,1000
"908",100,500,200,0.4,0.19,0.54,98.0828,319.1695,1024.02,0.174019,0.3969575,0.890074,1.03641733066881,1.05154816332924,45000,5000,20,2000
"909",100,500,200,0.4,0.35,0.7,85.3145,172.049,367.47,0.349836,0.535444,0.822436,1.05783515401592,1.0732441614601,15000,5000,20,500
"910",100,500,200,0.4,0.22,0.56,89.0299,295.4525,831.646,0.220889,0.4537235,0.889005,1.07967660278632,1.08517494199194,35000,5000,20,1500
"911",100,500,200,0.4,0.34,0.66,175.507,345.2645,526.204,0.475113,0.7078705,0.97195,1.02753198178538,1.02496123016012,15000,5000,20,500
"912",100,500,200,0.4,0.28,0.64,131.813,303.205,601.705,0.31732,0.5600435,0.900346,1.07395714037166,1.06439830504272,25000,5000,20,1000
"913",100,500,200,0.4,0.3,0.7,120.292,336.8555,680.993,0.391729,0.626415,0.993824,1.04617817383395,1.0473050078751,25000,5000,20,1000
"914",100,500,200,0.4,0.24,0.61,84.023,246.469,625.664,0.237867,0.4298115,0.828938,1.04013436142946,1.05900236929711,25000,5000,20,1000
"915",100,500,200,0.4,0.3,0.63,82.8806,194.0115,541.353,0.308486,0.481042,0.892664,1.06471060646361,1.06907523900804,35000,5000,20,1500
"916",100,500,200,0.4,0.19,0.61,159.63,612.2435,1389.62,0.295929,0.595818,0.999377,1.09058089752139,1.0760685977154,55000,5000,20,2500
"917",100,500,200,0.4,0.27,0.54,66.173,117.1145,200.315,0.250584,0.363936,0.505028,1.01209205865366,1.00276769771424,15000,5000,20,500
"918",100,500,200,0.4,0.24,0.63,49.5718,82.14275,137.579,0.2017,0.294437,0.407673,1.02460803910763,1.00681486865378,15000,5000,20,500
"919",100,500,200,0.4,0.2,0.61,81.4452,198.652,501.309,0.163161,0.326859,0.59094,1.05491808453169,1.07949526377569,15000,5000,20,500
"920",100,500,200,0.4,0.28,0.76,110.341,329.9585,645.532,0.320488,0.576785,0.946358,1.0749064679133,1.07044540262795,15000,5000,20,500
"921",100,500,200,0.4,0.21,0.66,90.5307,294.634,882.123,0.210156,0.4238695,0.904097,1.07353473041155,1.07013789054989,95000,5000,20,4500
"922",100,500,200,0.4,0.18,0.71,131.306,630.6535,1353.24,0.252342,0.5750085,0.992555,1.0268720458215,1.01945317500128,35000,5000,20,1500
"923",100,500,200,0.4,0.25,0.69,89.23,246.046,687.452,0.239083,0.441299,0.911382,1.03169182441857,1.03688171782987,15000,5000,20,500
"924",100,500,200,0.4,0.28,0.66,84.8682,186.0235,465.522,0.27213,0.4448685,0.791411,1.09257461904724,1.05645946885819,15000,5000,20,500
"925",100,500,200,0.4,0.29,0.62,124.823,288.89,575.027,0.321716,0.559973,0.897546,1.09904026068383,1.05695235777139,25000,5000,20,1000
"926",100,500,200,0.4,0.23,0.64,55.672,134.1325,324.116,0.178945,0.3228575,0.516982,1.05691832854653,1.07356128701003,35000,5000,20,1500
"927",100,500,200,0.4,0.28,0.6,113.651,340.6465,666.178,0.345667,0.5846815,0.959514,1.01514318009045,1.01087709226608,25000,5000,20,1000
"928",100,500,200,0.4,0.37,0.66,131.508,301.1755,552.037,0.48322,0.7158205,0.998594,1.05856154520907,1.03616717800548,25000,5000,20,1000
"929",100,500,200,0.4,0.22,0.61,57.2982,110.0775,218.429,0.182386,0.300946,0.433528,1.04666894780698,1.0116018941568,15000,5000,20,500
"930",100,500,200,0.4,0.22,0.61,87.8719,339.1035,1035.41,0.235813,0.4684735,0.965952,1.0092511279681,1.00842962780406,25000,5000,20,1000
"931",100,500,200,0.4,0.25,0.63,77.7842,182.761,497.908,0.21578,0.3957195,0.71052,1.09343520085957,1.09403108566663,45000,5000,20,2000
"932",100,500,200,0.4,0.26,0.74,87.6448,181.1155,364.449,0.254127,0.4093155,0.62676,1.02638989876137,1.01861528516094,15000,5000,20,500
"933",100,500,200,0.4,0.24,0.65,109.397,492.8385,1217.09,0.313449,0.643587,0.99794,1.06238338711681,1.06908066654229,25000,5000,20,1000
"934",100,500,200,0.4,0.24,0.69,76.1342,191.0235,590.592,0.202315,0.3820525,0.750245,1.02120101146535,1.04624897615747,15000,5000,20,500
"935",100,500,200,0.4,0.26,0.66,101.872,288.222,647.03,0.271743,0.494626,0.87933,1.04636165845396,1.03706243295799,25000,5000,20,1000
"936",100,500,200,0.4,0.23,0.57,66.3193,133.0925,274.009,0.203513,0.324807,0.481989,1.02323601891509,1.01065225913166,15000,5000,20,500
"937",100,500,200,0.4,0.23,0.61,158.95,468.258,959.466,0.345058,0.612938,0.996178,1.07133152242219,1.0384540102898,25000,5000,20,1000
"938",100,500,200,0.4,0.22,0.49,62.0905,145.024,313.646,0.197278,0.3296965,0.526275,1.06603929367237,1.0533914578817,15000,5000,20,500
"939",100,500,200,0.4,0.2,0.69,97.9772,246.7755,604.38,0.171038,0.3686685,0.668392,1.06827034930101,1.02805922004586,25000,5000,20,1000
"940",100,500,200,0.4,0.26,0.71,153.635,436.688,735.815,0.349581,0.6336475,0.973209,1.06621167656225,1.04343169122737,15000,5000,20,500
"941",100,500,200,0.4,0.29,0.69,91.9553,219.7635,427.113,0.298187,0.487926,0.760298,1.01176169786455,1.00694239741353,15000,5000,20,500
"942",100,500,200,0.4,0.25,0.65,113.713,382.97,883.655,0.315413,0.5719365,0.973533,1.0636393986357,1.04267525847163,35000,5000,20,1500
"943",100,500,200,0.4,0.22,0.58,61.0841,123.269,288.819,0.188671,0.304288,0.469829,1.03695314471719,1.02320944801158,15000,5000,20,500
"944",100,500,200,0.4,0.29,0.63,113.573,343.4715,744.88,0.376886,0.6155365,0.996251,1.09385066554737,1.08121581896173,25000,5000,20,1000
"945",100,500,200,0.4,0.19,0.51,71.0076,216.042,772.073,0.160579,0.3303205,0.777677,1.07897959543041,1.09560712456236,35000,5000,20,1500
"946",100,500,200,0.4,0.17,0.59,75.1145,319.796,1476.33,0.158449,0.363536,0.936375,1.08651796223007,1.07918885416388,75000,5000,20,3500
"947",100,500,200,0.4,0.21,0.55,107.133,421.313,916.977,0.247423,0.521953,0.939558,1.07771780430208,1.05922022865088,35000,5000,20,1500
"948",100,500,200,0.4,0.19,0.6,112.755,449.3575,881.261,0.191902,0.4868365,0.854258,1.02560134089269,1.01590743018334,25000,5000,20,1000
"949",100,500,200,0.4,0.24,0.55,80.1655,202.6305,489.983,0.221578,0.3968475,0.702337,1.04619601817885,1.0514548854111,35000,5000,20,1500
"950",100,500,200,0.4,0.26,0.57,72.8583,176.7645,476.779,0.237285,0.4044965,0.754759,1.04959192868155,1.04241899728086,45000,5000,20,2000
"951",500,500,200,0.4,0.274,0.664,122.63,180.71,276.57,0.336959,0.4148445,0.529024,1.03025288251432,1.02687126934407,15000,5000,20,500
"952",500,500,200,0.4,0.25,0.602,168.669,266.214,417.628,0.348863,0.457651,0.624824,1.06768040014074,1.05713696405279,45000,5000,20,2000
"953",500,500,200,0.4,0.234,0.628,127.731,189.292,285.154,0.277544,0.3634195,0.458651,1.0100795414595,1.00589450083679,15000,5000,20,500
"954",500,500,200,0.4,0.264,0.614,153.347,222.4485,337.457,0.347612,0.4468155,0.576068,1.05603993049832,1.04018797323072,15000,5000,20,500
"955",500,500,200,0.4,0.25,0.61,114.626,169.2715,265.623,0.29614,0.369651,0.481269,1.06853839328149,1.06360841011879,35000,5000,20,1500
"956",500,500,200,0.4,0.228,0.628,117.002,160.689,208.788,0.276111,0.336196,0.405387,1.02613112177191,1.01031831858349,15000,5000,20,500
"957",500,500,200,0.4,0.246,0.656,167.192,268.441,376.462,0.325379,0.448898,0.559437,1.01160918993428,1.00475202223335,15000,5000,20,500
"958",500,500,200,0.4,0.252,0.626,133.74,193.532,272.726,0.316899,0.3941765,0.48793,1.06499277285724,1.04398333598612,25000,5000,20,1000
