"","N","LEN","PHI","delta","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"773",500,500,0.8,126.229682059493,0.576,0.726,91.1585,109.5315,129.526,0.683883,0.7412555,0.814834,1.01700316883831,1.00653298184954,15000,5000,20,500
"774",500,500,0.8,142.241823943332,0.582,0.762,133.772,166.411,200.022,0.759271,0.847501,0.936102,1.02417264588769,1.02051424388652,15000,5000,20,500
"775",500,500,0.8,127.434004715178,0.624,0.764,104.513,126.1605,149.012,0.748119,0.813013,0.885092,1.01908700421237,1.02811989097977,15000,5000,20,500
"776",500,500,0.8,244.852937350515,0.472,0.614,202.42,266.6595,346.267,0.747275,0.8710025,0.999764,1.01512711953753,1.01575029591832,15000,5000,20,500
"777",500,500,0.8,118.181538684294,0.602,0.772,101.138,118.978,142.729,0.720104,0.7840365,0.856655,1.01187867783325,1.00922403127726,15000,5000,20,500
"778",500,500,0.8,23.0661318660714,0.736,0.958,20.3863,22.8907,25.2757,0.731002,0.7684025,0.807016,1.00048250793099,0.999874902539791,15000,5000,20,500
"779",500,500,0.8,103.061935212463,0.628,0.792,83.2996,98.1015,114.897,0.710972,0.7716425,0.825271,1.00502649548789,1.00276971633813,15000,5000,20,500
"780",500,500,0.8,172.019441158045,0.576,0.704,148.296,189.828,234.161,0.790072,0.8809655,0.989968,1.08087443772963,1.05730045646618,25000,5000,20,1000
"781",500,500,0.8,196.959588660393,0.514,0.652,147.802,187.22,237.433,0.692561,0.792202,0.906531,1.04359351834765,1.02589723359528,25000,5000,20,1000
"782",500,500,0.8,271.311471189838,0.438,0.524,232.22,307.8905,392.621,0.74912,0.8663745,0.999603,1.02400020222994,1.01856566686532,25000,5000,20,1000
"783",500,500,0.8,105.741379589308,0.61,0.766,95.7035,113.468,133.2,0.723677,0.791366,0.849771,1.00176698642199,1.00047538037163,15000,5000,20,500
"784",500,500,0.8,101.949894838035,0.606,0.764,78.3156,90.969,105.992,0.690208,0.7512825,0.804635,1.00262841246862,1.00116638087892,15000,5000,20,500
"785",500,500,0.8,169.942843378522,0.568,0.712,133.493,166.782,206.371,0.749797,0.8395255,0.943436,1.01704723105942,1.02850420618507,15000,5000,20,500
"786",500,500,0.8,277.173709045164,0.428,0.518,180.221,254.8665,359.133,0.639673,0.7711225,0.973004,1.02846149570763,1.02854607188588,25000,5000,20,1000
"787",500,500,0.8,258.383838639129,0.464,0.566,213.759,292.506,365.266,0.756775,0.8957725,0.998595,1.03627806858813,1.01600552288792,15000,5000,20,500
"788",500,500,0.8,93.1278040353209,0.672,0.82,81.7611,96.115,110.922,0.766277,0.818766,0.878005,1.00256218727566,1.00358247429431,15000,5000,20,500
"789",500,500,0.8,96.2697097682394,0.666,0.812,82.5484,96.6134,111.835,0.763596,0.8188755,0.868176,1.00859433925521,1.00216695696566,15000,5000,20,500
"790",500,500,0.8,257.45381364366,0.488,0.606,178.338,237.146,300.832,0.714418,0.829634,0.963463,1.07554061453587,1.07690723665041,15000,5000,20,500
"791",500,500,0.8,136.025811482687,0.602,0.738,103.097,123.4755,146.399,0.738374,0.808195,0.886493,1.00060419644834,1.00416852276932,15000,5000,20,500
"792",500,500,0.8,242.096503565554,0.498,0.616,211.178,278.0985,340.809,0.795802,0.914732,0.999992,1.07789332593862,1.07791407561565,25000,5000,20,1000
"793",500,500,0.8,245.622954117134,0.446,0.566,167.172,216.897,287.048,0.627222,0.733159,0.86622,1.03371834602707,1.03360005884259,15000,5000,20,500
"794",500,500,0.8,251.61937555531,0.456,0.584,138.853,181.8005,235.015,0.5935,0.6874525,0.799209,1.03167891400147,1.03522527121663,15000,5000,20,500
"795",500,500,0.8,213.602349292487,0.472,0.608,165.431,231.757,305.509,0.677345,0.799159,0.952799,1.03786903045382,1.02929558341758,15000,5000,20,500
"796",500,500,0.8,49.4788621016778,0.69,0.892,46.0414,51.6278,58.4238,0.726873,0.7669505,0.811169,1.00394915533593,1.00058654868281,15000,5000,20,500
"797",500,500,0.8,85.1787301409058,0.65,0.81,80.7526,91.74485,106.785,0.747281,0.8096505,0.857111,1.00721298714549,1.00325463677997,15000,5000,20,500
"798",500,500,0.8,12.9166439012624,0.78,0.98,12.4374,13.7802,15.2064,0.764798,0.800587,0.835002,0.999489206680378,1.00157036736218,15000,5000,20,500
"799",500,500,0.8,134.767716678325,0.63,0.762,108.931,132.3885,162.644,0.755396,0.833737,0.915367,1.02255154235713,1.022002211827,15000,5000,20,500
"800",500,500,0.8,113.521208127495,0.614,0.766,100.263,120.6485,143.238,0.744118,0.814175,0.888621,1.01026190463604,1.00734045102147,15000,5000,20,500
"801",1000,500,0.8,88.6367862205952,0.669,0.824,80.4578,89.24455,98.3841,0.778117,0.818107,0.853661,1.00894487222144,1.00239703694539,15000,5000,20,500
"802",1000,500,0.8,249.970413411502,0.442,0.542,165.555,200.775,245.404,0.620295,0.6967545,0.774835,1.04833204813844,1.03288507672296,15000,5000,20,500
"803",1000,500,0.8,172.206683126278,0.534,0.661,132.584,152.5265,178.606,0.705156,0.761682,0.819512,1.00979752510986,1.00503028242402,15000,5000,20,500
"804",1000,500,0.8,143.076760827098,0.575,0.712,134.088,153.847,176.266,0.767655,0.8219525,0.886289,1.00365455776588,1.0036232287379,15000,5000,20,500
"805",1000,500,0.8,292.105993574951,0.423,0.518,223.886,289.354,360.388,0.70069,0.8108835,0.943115,1.0614146037177,1.0490721206047,15000,5000,20,500
"806",1000,500,0.8,180.408600054216,0.531,0.654,153.962,180.538,211.149,0.737607,0.8070525,0.875556,1.01927362209113,1.01514526688227,15000,5000,20,500
"807",1000,500,0.8,68.0554088414647,0.668,0.87,62.8234,68.76925,75.8516,0.729846,0.7629855,0.797756,1.0023256316296,1.00001537590445,15000,5000,20,500
"808",1000,500,0.8,274.575718287379,0.451,0.547,209.522,261.335,329.044,0.698667,0.808889,0.924537,1.06531384982165,1.05621318262215,25000,5000,20,1000
"809",1000,500,0.8,261.356260937173,0.447,0.558,188.772,220.7685,268.877,0.666166,0.743477,0.828867,1.01615382353657,1.00985407575211,15000,5000,20,500
"810",1000,500,0.8,92.6406982308254,0.651,0.809,80.94,89.19705,99.4427,0.762685,0.8003975,0.838484,1.00439215371555,1.00192735235033,15000,5000,20,500
"811",1000,500,0.8,140.404620927293,0.603,0.727,128.089,150.7735,177.888,0.779823,0.8449675,0.91551,1.06054431538179,1.05957755952302,15000,5000,20,500
"812",1000,500,0.8,271.679849280044,0.456,0.551,216.359,271.023,342.41,0.734411,0.8453735,0.979031,1.05051625485299,1.04500908405078,35000,5000,20,1500
"813",1000,500,0.8,120.675611691549,0.595,0.742,106.392,120.7155,135.174,0.744712,0.7894645,0.837298,1.01753545915564,1.0109615005737,15000,5000,20,500
"814",1000,500,0.8,236.06301761698,0.446,0.569,202.037,258.1155,320.156,0.698357,0.8000995,0.919628,1.00473869973937,1.00434953205239,15000,5000,20,500
"815",1000,500,0.8,148.291173856705,0.568,0.704,121.474,142.2665,163.939,0.721892,0.782588,0.83832,1.00958406522111,1.00424581427468,15000,5000,20,500
"816",1000,500,0.8,106.016974123195,0.642,0.792,85.7345,95.9762,106.258,0.755735,0.797702,0.835653,1.01416848015937,1.00319285980889,15000,5000,20,500
"817",1000,500,0.8,282.909506140277,0.406,0.51,241.054,322.7115,421.465,0.708055,0.8300685,0.995526,1.04758110881889,1.03438432592094,25000,5000,20,1000
"818",1000,500,0.8,262.223461596295,0.476,0.569,244.513,299.846,349.085,0.824379,0.924858,0.999962,1.03360455840472,1.03966297109493,25000,5000,20,1000
"819",1000,500,0.8,235.821769405156,0.495,0.622,215.115,270.8365,327.166,0.804633,0.899477,0.999604,1.04314991025805,1.04095703976987,15000,5000,20,500
"820",1000,500,0.8,285.464460772928,0.433,0.547,232.012,292.5,372.6,0.719274,0.828746,0.967695,1.06073556581706,1.05724079188004,25000,5000,20,1000
"821",1000,500,0.8,137.987561973277,0.583,0.732,113.25,130.247,147.55,0.737763,0.788604,0.84707,1.02350495488418,1.02281902959151,15000,5000,20,500
"822",1000,500,0.8,143.57910818886,0.571,0.715,120.977,138.4715,160.718,0.730209,0.78385,0.841326,1.04179666606572,1.0197011241251,15000,5000,20,500
"823",1000,500,0.8,149.340590161737,0.593,0.737,134.83,155.7005,180.274,0.786088,0.854446,0.910788,1.03791774131196,1.04664689867541,15000,5000,20,500
"824",1000,500,0.8,228.585961039644,0.501,0.617,193.193,231.7485,278.262,0.760476,0.847155,0.936268,1.01555210523869,1.01879530736488,15000,5000,20,500
"825",1000,500,0.8,14.7325058607385,0.794,0.974,13.0715,14.16855,15.0782,0.787767,0.8137375,0.837302,0.999145252852544,0.999883523308371,15000,5000,20,500
"826",1000,500,0.8,268.444377356209,0.436,0.556,197.748,252.7065,328.194,0.679606,0.771503,0.91279,1.05143194531873,1.04174108986557,15000,5000,20,500
"827",1000,500,0.8,155.224420994055,0.567,0.695,122.043,140.1685,159.121,0.727901,0.7809105,0.837315,1.01898918481355,1.01891216023547,15000,5000,20,500
"828",1000,500,0.8,217.399829088245,0.491,0.618,175.939,208.91,249.502,0.709179,0.7873315,0.874477,1.01845707663761,1.00914797822837,15000,5000,20,500
"829",1000,500,0.8,84.7182150068693,0.668,0.827,75.0006,82.5069,91.6225,0.767598,0.802483,0.84015,1.00109484279442,1.00132110234386,15000,5000,20,500
"830",1000,500,0.8,42.4033735063858,0.752,0.92,39.256,42.4176,45.8479,0.790365,0.817396,0.84301,0.99984241045383,1.00051774907419,15000,5000,20,500
"831",1000,500,0.8,55.8769319392741,0.694,0.883,52.5981,57.5618,62.7002,0.76296,0.797236,0.828127,1.00168701130753,1.0001596520193,15000,5000,20,500
"832",1000,500,0.8,71.8566082278267,0.692,0.87,62.3801,68.1282,74.1499,0.752816,0.7889,0.818452,1.00385588929338,1.00348518638425,15000,5000,20,500
"833",1000,500,0.8,23.6982734128833,0.787,0.959,22.2374,23.9214,25.6212,0.795491,0.8196495,0.844404,1.00047187689087,1.00326196233038,15000,5000,20,500
"834",1000,500,0.8,31.780861353036,0.727,0.924,31.3891,33.96885,36.609,0.756988,0.783107,0.812286,1.00025524127675,1.00078386809909,15000,5000,20,500
"835",1000,500,0.8,214.160878285766,0.508,0.632,200.571,240.5395,289.617,0.790769,0.8842155,0.979052,1.05311148165702,1.01962942812013,15000,5000,20,500
"836",1000,500,0.8,12.8833596827462,0.787,0.97,13.0045,13.968,14.9685,0.788366,0.8128755,0.839243,1.00059503333345,1.00018235619747,15000,5000,20,500
"837",1000,500,0.8,152.823646119796,0.546,0.707,143.157,166.906,194.472,0.744443,0.8044595,0.876602,1.0144861559871,1.01134076239453,15000,5000,20,500
"838",1000,500,0.8,192.112520381343,0.499,0.636,154.874,181.6965,221.1,0.701043,0.762237,0.853424,1.01313162050582,1.015496294679,15000,5000,20,500
"839",1000,500,0.8,170.998604486231,0.527,0.664,137.151,162.1165,190.413,0.695705,0.7619555,0.826816,1.02768668299949,1.02438578502722,25000,5000,20,1000
"840",1000,500,0.8,250.31335989479,0.431,0.553,275.938,344.98,411.293,0.805273,0.914443,0.999955,1.04186596165567,1.048884654298,25000,5000,20,1000
"841",1000,500,0.8,182.607967618387,0.538,0.655,157.873,186.172,218.269,0.748943,0.8198295,0.899257,1.02620340992224,1.01834288180097,15000,5000,20,500
"842",1000,500,0.8,54.7505642403848,0.697,0.892,51.8335,56.3263,61.388,0.751329,0.782152,0.813279,1.00644438734894,1.00102525499593,15000,5000,20,500
"843",1000,500,0.8,137.762910732999,0.58,0.719,113.575,127.6275,146.089,0.737129,0.781197,0.835727,1.00425608875216,1.00044193006309,15000,5000,20,500
"844",1000,500,0.8,199.901397663634,0.54,0.652,200.315,237.1535,277.183,0.846957,0.920114,0.999566,1.06230933227621,1.04898719855957,15000,5000,20,500
"845",1000,500,0.8,195.37511929404,0.505,0.63,190.66,231.625,280.629,0.757812,0.853581,0.954525,1.05864631602704,1.05579674160919,25000,5000,20,1000
"846",1000,500,0.8,80.5815695598722,0.65,0.834,70.8967,78.19325,86.1079,0.737371,0.776102,0.80919,1.00090396113005,1.00103197269105,15000,5000,20,500
"847",1000,500,0.8,87.090435703285,0.651,0.823,75.0402,82.09005,90.9941,0.740077,0.7758495,0.811735,1.01614639995693,1.00457994329712,15000,5000,20,500
"848",1000,500,0.8,124.487285998184,0.615,0.76,113.394,127.599,143.015,0.763562,0.812748,0.854187,1.04686347142404,1.02692208549478,15000,5000,20,500
"849",1000,500,0.8,75.647929511033,0.675,0.845,70.5232,77.3584,84.9072,0.756887,0.7906975,0.824137,1.00325929499737,1.00534440333295,15000,5000,20,500
"850",1000,500,0.8,134.95620231377,0.578,0.728,119.716,137.994,157.894,0.732549,0.788234,0.84285,1.03390055014685,1.02518943212951,15000,5000,20,500
"851",1000,500,0.8,236.190308802761,0.47,0.588,209.251,266.2295,324.108,0.740372,0.8532485,0.962445,1.07276601248927,1.05609395052226,35000,5000,20,1500
"852",1000,500,0.8,294.652151586488,0.398,0.506,214.253,292.05,382.394,0.650974,0.770579,0.934249,1.01176483948226,1.01659383547948,15000,5000,20,500
"853",1000,500,0.8,254.243052068632,0.438,0.567,195.328,241.8025,305.517,0.65066,0.7569305,0.859603,1.01959134383206,1.01309391835666,15000,5000,20,500
"854",1000,500,0.8,93.5435502557084,0.671,0.802,82.1078,90.7265,100.604,0.783995,0.82058,0.859914,1.00041426058716,1.00007013240842,15000,5000,20,500
"855",1000,500,0.8,77.1417454699986,0.674,0.851,74.6121,81.2377,89.5661,0.763171,0.7974845,0.833712,1.00152733903265,1.00059240176643,15000,5000,20,500
"856",1000,500,0.8,84.3680911208503,0.663,0.819,76.0206,84.0482,92.3219,0.761583,0.792963,0.833398,1.00684164864165,1.0028175370212,15000,5000,20,500
"857",1000,500,0.8,120.682457499206,0.625,0.779,105.58,119.723,134.157,0.771461,0.8166745,0.865469,1.00346472529671,1.00108915749669,15000,5000,20,500
"858",1000,500,0.8,177.665398067329,0.528,0.659,139.527,163.9815,190.421,0.704562,0.764938,0.830533,1.00406617398817,1.00681934822078,15000,5000,20,500
"859",1000,500,0.8,160.027167280205,0.536,0.681,135.276,159.2235,185.053,0.709904,0.774643,0.841546,1.08698087954739,1.07132938247192,15000,5000,20,500
"860",1000,500,0.8,257.778036517557,0.46,0.561,215,270.9,340.864,0.752114,0.8475585,0.989309,1.02935519221593,1.02094783683844,25000,5000,20,1000
"861",1000,500,0.8,39.333094402682,0.73,0.92,36.6494,39.90565,42.9947,0.760258,0.788378,0.818171,0.99935568089912,1.00001530150754,15000,5000,20,500
"862",1000,500,0.8,131.730741239153,0.586,0.759,107.518,120.026,135.516,0.722837,0.7676595,0.812317,1.00159297147585,1.00213055270634,15000,5000,20,500
"863",1000,500,0.8,296.776144099422,0.426,0.545,247.334,316.3265,391.54,0.746944,0.8538425,0.995815,1.01667766252224,1.01342759875946,35000,5000,20,1500
"864",1000,500,0.8,35.5395592446439,0.718,0.933,31.32,34.026,36.5943,0.738915,0.7700195,0.796965,0.999845018519273,1.00144082055034,15000,5000,20,500
"865",1000,500,0.8,120.85304888431,0.623,0.779,101.87,114.38,128.903,0.753804,0.8006145,0.847994,1.00685181395886,1.00580772960825,15000,5000,20,500
"866",1000,500,0.8,208.784006761853,0.485,0.605,182.745,222.6055,268.768,0.710723,0.8052685,0.899214,1.00956571496386,1.01659027785175,15000,5000,20,500
"867",1000,500,0.8,111.724713116419,0.622,0.778,92.2424,103.2765,115.932,0.733941,0.77515,0.820569,1.00085693951112,1.00065984684566,15000,5000,20,500
"868",1000,500,0.8,10.6772802048363,0.774,0.979,9.81227,10.5613,11.285,0.763392,0.788492,0.814505,0.999879783492069,1.00294465498905,15000,5000,20,500
"869",1000,500,0.8,277.041260411497,0.402,0.507,222.673,298.789,397.157,0.65593,0.782974,0.945078,1.06362449383048,1.06275334189103,45000,5000,20,2000
"870",1000,500,0.8,82.2147158137523,0.676,0.829,71.0561,78.78955,86.3285,0.766188,0.800193,0.836087,1.00276797278724,1.00116434854811,15000,5000,20,500
"871",1000,500,0.8,60.6559654301964,0.71,0.891,53.4437,58.0691,63.5114,0.76772,0.7990195,0.826253,1.00336882464802,1.00079770911502,15000,5000,20,500
"872",1000,500,0.8,264.84675378073,0.429,0.543,251.369,316.2045,397.867,0.757551,0.8584685,0.99973,1.023472581951,1.01771540114147,35000,5000,20,1500
"873",1000,500,0.8,158.620973040815,0.555,0.678,146.596,172.609,204.302,0.75498,0.8279605,0.908332,1.06100874101202,1.06584932550703,35000,5000,20,1500
"874",1000,500,0.8,22.8994641196914,0.744,0.962,22.387,24.10775,25.9514,0.752896,0.777075,0.806968,1.00209996355775,1.00286646915304,15000,5000,20,500
"875",1000,500,0.8,50.3968847868964,0.718,0.91,46.6351,50.8965,55.288,0.770352,0.801212,0.830438,1.00086362908207,1.00380514208443,15000,5000,20,500
"876",1000,500,0.8,209.520270107314,0.52,0.637,186.196,222.206,275.365,0.774159,0.8630775,0.963825,1.09994534086041,1.09824883747809,25000,5000,20,1000
"877",1000,500,0.8,286.047720303759,0.418,0.538,196.688,259.156,353.591,0.634545,0.750041,0.908184,1.02540316551056,1.03163690449671,25000,5000,20,1000
"878",1000,500,0.8,40.3428964060731,0.729,0.921,38.1086,41.3793,44.8898,0.764522,0.794121,0.821044,1.000913561246,1.00284988996072,15000,5000,20,500
"879",1000,500,0.8,50.4301853454672,0.688,0.887,48.0612,52.4423,57.3265,0.736965,0.7682435,0.799017,1.0013097137678,1.00053524367183,15000,5000,20,500
"880",1000,500,0.8,169.778973697685,0.522,0.646,133.424,154.0575,180.194,0.683212,0.7390285,0.804655,1.00823388695445,1.00479999806505,15000,5000,20,500
"881",1000,500,0.8,238.387719274033,0.444,0.555,174.197,209.2825,268.638,0.629322,0.720225,0.815708,1.09373083405398,1.07716374329324,15000,5000,20,500
"882",1000,500,0.8,28.4318844554946,0.751,0.952,26.7578,28.95455,31.1574,0.76324,0.7916905,0.818544,1.00044211108098,1.00041535418552,15000,5000,20,500
"883",1000,500,0.8,267.810157651547,0.466,0.574,266.781,325.4265,381.263,0.840817,0.945448,0.999538,1.07598124079352,1.04901478235191,15000,5000,20,500
"884",1000,500,0.8,159.328243120108,0.561,0.701,133.718,154.0975,180.167,0.736976,0.794653,0.860623,1.02667740616025,1.01509042308353,15000,5000,20,500
"885",1000,500,0.8,32.9932938748971,0.757,0.93,32.179,34.5386,37.5029,0.790912,0.8170135,0.844847,1.00254686240673,1.00038586994464,15000,5000,20,500
"886",1000,500,0.8,44.7968136542477,0.748,0.925,41.9729,45.3873,49.1487,0.792992,0.8196365,0.847928,1.0013347937105,1.00024699851305,15000,5000,20,500
"887",1000,500,0.8,15.3110337303951,0.766,0.973,14.2496,15.3209,16.4587,0.765097,0.7921565,0.816741,1.00088429726396,1.00183351207332,15000,5000,20,500
"888",1000,500,0.8,121.173791191541,0.597,0.759,108.699,122.6915,137.991,0.740103,0.7890915,0.832891,1.00294327715828,1.00352337046854,15000,5000,20,500
"889",1000,500,0.8,109.303668066859,0.634,0.79,97.0042,109.2305,121.487,0.76424,0.808662,0.851658,1.00068589958935,1.00005402033226,15000,5000,20,500
"890",1000,500,0.8,60.5793086974882,0.721,0.881,55.5982,60.28425,66.1305,0.796043,0.827589,0.86049,1.00044429811743,0.999716196400169,15000,5000,20,500
"891",1000,500,0.8,117.641854770482,0.582,0.765,93.9517,105.376,117.462,0.690019,0.7332565,0.779202,1.00031514712624,1.00124719123631,15000,5000,20,500
"892",1000,500,0.8,69.7685739630833,0.662,0.852,68.7247,75.944,83.0651,0.75675,0.7913995,0.826572,1.00142299757221,1.0004763793459,15000,5000,20,500
"893",1000,500,0.8,46.1957828886807,0.722,0.914,40.8534,44.37925,47.9495,0.765063,0.793677,0.822221,0.999554898528674,0.999369951423341,15000,5000,20,500
"894",1000,500,0.8,157.055753339082,0.55,0.671,123.143,141.113,159.469,0.706202,0.760922,0.812775,1.00257681291553,1.00454727764385,15000,5000,20,500
"895",1000,500,0.8,21.5852764062583,0.771,0.958,20.5487,22.039,23.8174,0.777752,0.8019785,0.830943,1.0023494105046,1.00114551271591,15000,5000,20,500
"896",1000,500,0.8,113.181593664922,0.63,0.781,106.559,120.3395,135.163,0.778186,0.8266975,0.874033,1.01488327376471,1.00824519216586,15000,5000,20,500
"897",1000,500,0.8,256.486521710176,0.472,0.579,236.75,293.406,342.73,0.804978,0.9043945,0.995994,1.01927174454947,1.01640163639574,15000,5000,20,500
"898",1000,500,0.8,29.8737799585797,0.739,0.934,26.9287,29.0115,31.1809,0.762527,0.7906235,0.816905,1.00181347585115,1.00005394764276,15000,5000,20,500
"899",1000,500,0.8,139.193945028819,0.577,0.736,120.523,139.167,160.146,0.730341,0.787611,0.844875,1.02379020808305,1.01904507124956,15000,5000,20,500
"900",1000,500,0.8,117.688499751966,0.609,0.767,105.989,119.8445,134.788,0.753827,0.803808,0.851693,1.01330609801436,1.00769913958692,15000,5000,20,500
"901",100,1000,0.8,257.38441250287,0.61,0.74,185.06,273.0945,391.01,0.675515,0.8149105,0.971235,1.03595583972073,1.02194904184593,15000,5000,20,500
"902",100,1000,0.8,280.733693777584,0.57,0.7,207.569,329.4745,477.298,0.691856,0.8433435,0.997925,1.06065958388834,1.03236325128268,15000,5000,20,500
