"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"1172",1000,1000,200,0.4,1,0.314,0.795,173.193,201.775,238.541,0.353393,0.393612,0.431747,1.04879358481459,1.00751449129704,15000,5000,20,500
"1173",1000,1000,200,0.4,1,0.323,0.8,155.678,184.3035,211.36,0.358344,0.3964425,0.431522,1.0589353637872,1.01157899643327,15000,5000,20,500
"1174",1000,1000,200,0.4,1,0.34,0.824,201.702,233.505,267.691,0.399203,0.4450385,0.484336,1.03286307063258,1.00557405709519,15000,5000,20,500
"1175",1000,1000,200,0.4,1,0.321,0.791,175.666,204.545,237.781,0.366225,0.404228,0.443986,1.01307706889976,1.00376510813306,15000,5000,20,500
"1176",1000,1000,200,0.4,1,0.312,0.813,178.299,208.686,244.437,0.352757,0.3916735,0.429702,1.00744377576702,1.002574809224,15000,5000,20,500
"1177",1000,1000,200,0.4,1,0.33,0.797,152.94,176.393,202.008,0.366057,0.4035305,0.440665,1.02239204525907,1.00114552007695,15000,5000,20,500
"1178",1000,1000,200,0.4,1,0.31,0.793,177.68,209.66,244.062,0.350642,0.3887605,0.429344,1.01382491462712,1.00058495235904,15000,5000,20,500
"1179",1000,1000,200,0.4,1,0.343,0.79,182.077,208.2955,238.941,0.397858,0.4374745,0.47972,1.00312556048264,1.00171959339749,15000,5000,20,500
"1180",1000,1000,200,0.4,1,0.307,0.773,207.324,241.9065,288.946,0.363877,0.406952,0.450563,1.01589448219171,1.00714360802152,15000,5000,20,500
"1181",1000,1000,200,0.4,1,0.327,0.789,174.664,205.1805,232.173,0.377062,0.4114315,0.454315,1.01561377529184,1.00103102185933,15000,5000,20,500
"1182",1000,1000,200,0.4,1,0.316,0.789,182.698,212.873,246.015,0.366631,0.4018305,0.443295,1.03008227140709,1.00490886623911,15000,5000,20,500
"1183",1000,1000,200,0.4,1,0.344,0.807,194.518,229.9675,270.685,0.398821,0.4419225,0.486528,1.03813223464818,1.01668486400505,15000,5000,20,500
"1184",1000,1000,200,0.4,1,0.346,0.791,172.217,200.262,230.235,0.399798,0.440776,0.483849,1.00542883038102,1.00118809497921,15000,5000,20,500
"1185",1000,1000,200,0.4,1,0.326,0.82,168.297,202.1255,233.003,0.368211,0.4104115,0.449081,1.00420752591936,1.00471687566621,15000,5000,20,500
"1186",1000,1000,200,0.4,1,0.348,0.818,148.334,170.156,193.96,0.38472,0.4213515,0.45695,1.01734491481587,1.00041577082691,15000,5000,20,500
"1187",1000,1000,200,0.4,1,0.333,0.814,177.316,207.0655,242.106,0.37393,0.416832,0.45422,1.03971055693256,1.01498117559072,15000,5000,20,500
"1188",1000,1000,200,0.4,1,0.326,0.81,191.34,221.9155,260.248,0.37819,0.417705,0.455926,1.00628727704077,1.00179606020541,15000,5000,20,500
"1189",1000,1000,200,0.4,1,0.356,0.818,169.365,193.7715,228.433,0.398589,0.440851,0.479637,1.03253392145688,1.00718467857964,15000,5000,20,500
"1190",1000,1000,200,0.4,1,0.351,0.809,176.953,206.828,236.438,0.403017,0.441511,0.481252,1.01042162034041,0.99941276947091,15000,5000,20,500
"1191",1000,1000,200,0.4,1,0.355,0.844,167.809,194.881,225.264,0.399854,0.434304,0.477728,1.01955617042876,1.00143671474525,15000,5000,20,500
"1192",1000,1000,200,0.4,1,0.321,0.792,183.693,213.4895,247.266,0.368837,0.408234,0.446772,1.00671716359512,1.00004685619591,15000,5000,20,500
"1193",1000,1000,200,0.4,1,0.337,0.811,162.461,187.6865,216.519,0.37858,0.414708,0.453715,1.01878643101738,1.00570089552353,15000,5000,20,500
"1194",1000,1000,200,0.4,1,0.334,0.798,170.449,200.144,232.068,0.379665,0.4165655,0.45683,1.00851073333349,0.999334460242929,15000,5000,20,500
"1195",1000,1000,200,0.4,1,0.324,0.789,173.664,200.625,231.558,0.367731,0.404986,0.444692,1.04278653718869,1.00792222590571,15000,5000,20,500
"1196",1000,1000,200,0.4,1,0.352,0.793,160.435,185.8525,212.753,0.39424,0.4294445,0.468908,1.01517616653908,1.00552242110347,15000,5000,20,500
"1197",1000,1000,200,0.4,1,0.34,0.801,168.828,195.201,228.18,0.385346,0.4223915,0.461475,1.00698845518966,1.00080903704176,15000,5000,20,500
"1198",1000,1000,200,0.4,1,0.333,0.811,174.512,205.9675,238.057,0.374579,0.4150365,0.452846,1.00818385513606,1.00137879545124,15000,5000,20,500
"1199",1000,1000,200,0.4,1,0.344,0.794,160.51,184.3925,219.774,0.382979,0.420807,0.463328,1.03138967852022,1.0063163964085,15000,5000,20,500
"1200",1000,1000,200,0.4,1,0.317,0.82,161.997,189.7135,220.911,0.357955,0.3925685,0.432614,1.00830979717022,1.0025154084324,15000,5000,20,500
"1201",100,500,250,0.4,1,0.28,0.55,86.7879,200.3255,561.864,0.276569,0.4606755,0.86475,1.06860916705608,1.05525993414115,35000,5000,20,1500
"1202",100,500,250,0.4,1,0.26,0.59,96.8944,225.941,574.244,0.256464,0.454263,0.83778,1.08304729210757,1.09075194592091,25000,5000,20,1000
"1203",100,500,250,0.4,1,0.22,0.66,139.27,499.343,951.452,0.308261,0.6062415,0.983907,1.03278341567819,1.01972503712355,45000,5000,20,2000
"1204",100,500,250,0.4,1,0.27,0.54,142.306,387.665,775.498,0.353247,0.6125885,0.983396,1.02078050972863,1.01329055699057,35000,5000,20,1500
"1205",100,500,250,0.4,1,0.24,0.49,74.87,165.537,467.378,0.197562,0.376303,0.673359,1.06490134645977,1.06883364295628,25000,5000,20,1000
"1206",100,500,250,0.4,1,0.22,0.53,105.153,350.1875,832.32,0.243948,0.485009,0.904672,1.07052244209396,1.05395293901866,75000,5000,20,3500
"1207",100,500,250,0.4,1,0.17,0.51,82.2458,237.917,691.678,0.149585,0.311055,0.650283,1.02619173890158,1.03341781254064,25000,5000,20,1000
"1208",100,500,250,0.4,1,0.22,0.54,191.213,557.973,1109.25,0.354298,0.646749,0.996492,1.03132083620892,1.0227064377766,35000,5000,20,1500
"1209",100,500,250,0.4,1,0.25,0.5,215.755,501.959,824.109,0.422348,0.6716155,0.994247,1.07964071278463,1.02667991179335,15000,5000,20,500
"1210",100,500,250,0.4,1,0.28,0.59,152.894,384.094,698.167,0.384757,0.641058,0.97931,1.06487272203713,1.02595895579705,15000,5000,20,500
"1211",100,500,250,0.4,1,0.27,0.67,145.242,390.456,741.031,0.376199,0.6252105,0.966469,1.03426972327251,1.02834070519821,35000,5000,20,1500
"1212",100,500,250,0.4,1,0.24,0.6,99.4217,274.429,638.141,0.269049,0.4593255,0.86223,1.08328327548483,1.05005714311924,15000,5000,20,500
"1213",100,500,250,0.4,1,0.16,0.64,67.8354,242.1915,662.877,0.11731,0.282397,0.571166,1.06592888435527,1.06068925009071,25000,5000,20,1000
"1214",100,500,250,0.4,1,0.15,0.45,56.3745,207.006,857.316,0.105735,0.2647785,0.662366,1.06749177502882,1.09544454214583,85000,5000,20,4000
"1215",100,500,250,0.4,1,0.24,0.6,133.784,380.4045,892.829,0.309128,0.550539,0.978096,1.05455320035178,1.05080966009756,25000,5000,20,1000
"1216",100,500,250,0.4,1,0.33,0.58,123.895,258.5345,432.51,0.374981,0.593631,0.885568,1.01732727620944,1.00819682807151,15000,5000,20,500
"1217",100,500,250,0.4,1,0.22,0.59,185.838,472.9735,880.421,0.312934,0.588492,0.955082,1.04761260256069,1.01824951728009,15000,5000,20,500
"1218",100,500,250,0.4,1,0.23,0.48,127.654,392.822,698.666,0.273335,0.5320875,0.88202,1.04549652512746,1.02465660568661,15000,5000,20,500
"1219",100,500,250,0.4,1,0.23,0.57,106.255,301.4515,745.616,0.249874,0.4727665,0.892341,1.04641373911955,1.04533717748435,55000,5000,20,2500
"1220",100,500,250,0.4,1,0.23,0.56,93.5925,270.6215,592.212,0.232641,0.4250285,0.762577,1.02409080572443,1.04484439800094,15000,5000,20,500
"1221",100,500,250,0.4,1,0.25,0.48,180.62,553.689,891.677,0.384648,0.69693,0.998735,1.08372466681771,1.05393362625737,15000,5000,20,500
"1222",100,500,250,0.4,1,0.29,0.58,131.385,330.8715,603.179,0.360173,0.6049505,0.938155,1.02425227121076,1.02162661400076,15000,5000,20,500
"1223",100,500,250,0.4,1,0.22,0.52,120.646,443.771,1278.41,0.298874,0.559098,0.999982,1.09922680253007,1.08318530034426,65000,5000,20,3000
"1224",100,500,250,0.4,1,0.16,0.56,151.57,928.9665,1702.11,0.262572,0.666886,0.998339,1.08418478071818,1.06294227508737,25000,5000,20,1000
"1225",100,500,250,0.4,1,0.18,0.5,46.4779,111.9795,411.286,0.125743,0.2414765,0.461264,1.02916935041439,1.04202469142606,35000,5000,20,1500
"1226",100,500,250,0.4,1,0.22,0.63,104.808,264.723,656.396,0.213246,0.4166025,0.794401,1.01942328854133,1.02508300695396,25000,5000,20,1000
"1227",100,500,250,0.4,1,0.29,0.7,177.887,426.0785,759.061,0.434296,0.697335,0.999991,1.0100239764966,1.00673454398689,25000,5000,20,1000
"1228",100,500,250,0.4,1,0.24,0.54,87.652,242.404,641.443,0.223579,0.4229335,0.830675,1.03929359704755,1.04215175306963,45000,5000,20,2000
"1229",100,500,250,0.4,1,0.24,0.49,203.29,542.2855,891.574,0.40919,0.7013705,0.997593,1.09319314196607,1.04241832056749,15000,5000,20,500
"1230",100,500,250,0.4,1,0.17,0.47,176.378,764.301,1570.82,0.302959,0.6400135,0.999196,1.09211020326414,1.03320929393509,115000,5000,20,5500
"1231",100,500,250,0.4,1,0.24,0.59,194.875,572.5275,1018.13,0.398912,0.710729,0.999927,1.02363911304751,1.01970422918471,25000,5000,20,1000
"1232",100,500,250,0.4,1,0.26,0.62,86.9277,232.8955,680.442,0.257353,0.459022,0.88201,1.05035048072672,1.06229459574404,35000,5000,20,1500
"1233",100,500,250,0.4,1,0.24,0.6,167.076,548.9845,1000.62,0.377594,0.7019965,0.999341,1.05739216663407,1.03985489520705,45000,5000,20,2000
"1234",100,500,250,0.4,1,0.24,0.54,150.979,501.8515,1005.51,0.362752,0.670644,0.999844,1.0242212794862,1.01934025675026,35000,5000,20,1500
"1235",100,500,250,0.4,1,0.26,0.58,193.87,524.36,914.908,0.441149,0.7264565,0.999979,1.04103580613103,1.03370325204203,25000,5000,20,1000
"1236",100,500,250,0.4,1,0.3,0.55,143.638,356.9985,616.16,0.408201,0.6528125,0.977282,1.0841357587411,1.05173758046209,25000,5000,20,1000
"1237",100,500,250,0.4,1,0.24,0.51,120.572,355.479,923.779,0.290114,0.53968,0.961958,1.04554498265033,1.03941658444501,45000,5000,20,2000
"1238",100,500,250,0.4,1,0.18,0.53,147.9,597.2235,1309.28,0.257956,0.5616775,0.982226,1.06185478685035,1.07169749815176,45000,5000,20,2000
"1239",100,500,250,0.4,1,0.21,0.59,214.955,504.572,808.515,0.303726,0.581707,0.907857,1.02705398325152,1.01306004939589,15000,5000,20,500
"1240",100,500,250,0.4,1,0.25,0.56,118.292,486.223,946.044,0.348274,0.656331,0.999436,1.06741551663281,1.05509086790167,35000,5000,20,1500
"1241",100,500,250,0.4,1,0.16,0.52,62.4477,202.515,1012.36,0.113655,0.2786015,0.780831,1.0674129977957,1.07044398990299,55000,5000,20,2500
"1242",100,500,250,0.4,1,0.21,0.61,85.0946,352.3755,880.591,0.209608,0.461021,0.929633,1.01427281419472,1.01115014504999,25000,5000,20,1000
"1243",100,500,250,0.4,1,0.27,0.57,156.967,430.8805,817.78,0.407269,0.665653,0.998357,1.08203010192353,1.0585313057605,15000,5000,20,500
"1244",100,500,250,0.4,1,0.25,0.65,92.8034,280.12,813.376,0.281122,0.48717,0.963545,1.05026532623559,1.05750995177548,55000,5000,20,2500
"1245",100,500,250,0.4,1,0.28,0.61,92.4265,194.211,379.274,0.278991,0.4497455,0.673419,1.07388120270069,1.04400995699967,15000,5000,20,500
"1246",100,500,250,0.4,1,0.22,0.45,321.15,700.021,1084.03,0.447328,0.757372,0.999724,1.01168597780694,1.00482227628843,15000,5000,20,500
"1247",100,500,250,0.4,1,0.13,0.52,60.8763,212.9185,620.955,0.0984649,0.225039,0.461246,1.05212835079708,1.03900627490679,15000,5000,20,500
"1248",100,500,250,0.4,1,0.26,0.53,119.545,350.069,796.669,0.309639,0.561884,0.963205,1.03394058023456,1.02596866339749,45000,5000,20,2000
"1249",100,500,250,0.4,1,0.32,0.63,170.879,385.389,701.475,0.467728,0.7208615,0.999681,1.0569352030155,1.04190211443487,35000,5000,20,1500
"1250",100,500,250,0.4,1,0.2,0.54,330.718,721.4155,1149.2,0.443931,0.72231,0.99963,1.0894656260363,1.02498653986187,15000,5000,20,500
"1251",500,500,250,0.4,1,0.238,0.566,163.084,280.0155,498.688,0.327238,0.451808,0.668313,1.07396888065178,1.05086867502433,35000,5000,20,1500
"1252",500,500,250,0.4,1,0.23,0.568,141.461,239.592,365.683,0.298711,0.3983805,0.533018,1.0104311941915,1.01033031386981,25000,5000,20,1000
"1253",500,500,250,0.4,1,0.222,0.532,204.733,317.303,483.337,0.334267,0.4508885,0.617698,1.02896588248893,1.02885283100548,25000,5000,20,1000
"1254",500,500,250,0.4,1,0.25,0.546,182.075,328.6865,591.709,0.363488,0.518425,0.793253,1.08107661843048,1.08046994308097,105000,5000,20,5000
"1255",500,500,250,0.4,1,0.242,0.59,157.237,256.42,449.119,0.327427,0.436505,0.626305,1.01715789427867,1.02022974629786,35000,5000,20,1500
"1256",500,500,250,0.4,1,0.268,0.592,171.128,286.1205,457.624,0.380403,0.5111645,0.710941,1.0812448019702,1.08104617256479,25000,5000,20,1000
"1257",500,500,250,0.4,1,0.244,0.536,151.224,218.902,337.193,0.320849,0.4066025,0.535418,1.09651141345087,1.0709394549497,15000,5000,20,500
"1258",500,500,250,0.4,1,0.242,0.612,159.56,217.251,287.373,0.327451,0.4012035,0.490708,1.0787980942183,1.04469119881452,15000,5000,20,500
"1259",500,500,250,0.4,1,0.276,0.57,182.816,339.473,623.39,0.400676,0.5832885,0.903629,1.03422182127114,1.04191945853849,45000,5000,20,2000
"1260",500,500,250,0.4,1,0.248,0.564,157.299,224.672,328.579,0.317715,0.412394,0.523419,1.00512097556809,1.00721607624535,15000,5000,20,500
"1261",500,500,250,0.4,1,0.238,0.596,177.037,275.17,399.881,0.334419,0.443777,0.574576,1.03851085544786,1.03889451065789,15000,5000,20,500
"1262",500,500,250,0.4,1,0.236,0.574,123.591,180.2955,261.757,0.292323,0.360642,0.458371,1.02655821178779,1.01049200819924,25000,5000,20,1000
"1263",500,500,250,0.4,1,0.232,0.53,228.444,438.0505,809.999,0.371339,0.575721,0.916164,1.04767201297215,1.03922109272274,75000,5000,20,3500
"1264",500,500,250,0.4,1,0.272,0.61,155.744,226.1575,354.72,0.357033,0.4555045,0.596141,1.06522535523687,1.05561947643834,25000,5000,20,1000
"1265",500,500,250,0.4,1,0.27,0.592,161.647,266.858,427.557,0.364491,0.493731,0.683997,1.06904859971503,1.09341311838353,75000,5000,20,3500
"1266",500,500,250,0.4,1,0.242,0.6,177.704,322.316,577.269,0.333923,0.494978,0.748549,1.07124815299454,1.08263905137617,65000,5000,20,3000
"1267",500,500,250,0.4,1,0.256,0.546,172.847,294.2095,515.151,0.365581,0.498657,0.735168,1.08563026386355,1.0713171267963,55000,5000,20,2500
"1268",500,500,250,0.4,1,0.278,0.594,210.147,333.9815,529.673,0.43001,0.580368,0.816272,1.08951518585086,1.09035175914455,45000,5000,20,2000
"1269",500,500,250,0.4,1,0.208,0.55,145.633,228.9035,328.382,0.269226,0.350799,0.456727,1.09148104461205,1.07634534391647,25000,5000,20,1000
"1270",500,500,250,0.4,1,0.242,0.554,149.257,237.686,393.06,0.313647,0.419628,0.574259,1.03173696834252,1.03285358816893,35000,5000,20,1500
"1271",500,500,250,0.4,1,0.224,0.55,192.761,339.822,620.601,0.318542,0.477268,0.744414,1.09593131452594,1.07648922539329,35000,5000,20,1500
"1272",500,500,250,0.4,1,0.216,0.558,138.96,234.994,400.239,0.277935,0.3723535,0.52333,1.07896825575639,1.0697838955672,35000,5000,20,1500
"1273",500,500,250,0.4,1,0.182,0.54,182.484,311.3125,455.592,0.260526,0.364539,0.492281,1.07103224350668,1.03759166180666,25000,5000,20,1000
"1274",500,500,250,0.4,1,0.218,0.556,136.589,202.835,314.052,0.269193,0.349594,0.451524,1.03675315575054,1.03073504520156,15000,5000,20,500
"1275",500,500,250,0.4,1,0.236,0.58,174.316,277.771,444.855,0.338838,0.4474345,0.614445,1.07237340595395,1.05229308870067,15000,5000,20,500
"1276",500,500,250,0.4,1,0.238,0.598,150.522,228.7085,355.85,0.313013,0.401442,0.539612,1.05085713337413,1.04200445849977,25000,5000,20,1000
"1277",500,500,250,0.4,1,0.226,0.55,184.955,374.857,750.981,0.321909,0.504664,0.847773,1.07506158345194,1.09438027517323,155000,5000,20,7500
"1278",500,500,250,0.4,1,0.236,0.568,140.954,212.461,336.969,0.290909,0.3807495,0.500469,1.09817387442958,1.0743198053529,35000,5000,20,1500
"1279",500,500,250,0.4,1,0.216,0.54,163.067,288.064,483.78,0.293767,0.4187655,0.59221,1.09108643195723,1.0937875106327,35000,5000,20,1500
"1280",500,500,250,0.4,1,0.242,0.582,137.334,196.114,276.487,0.308647,0.3824155,0.474509,1.07019902021614,1.04086340895354,25000,5000,20,1000
"1281",500,500,250,0.4,1,0.21,0.546,172.432,304.009,515.971,0.289209,0.4137595,0.588696,1.04901796703806,1.04491230130842,25000,5000,20,1000
"1282",500,500,250,0.4,1,0.248,0.576,146.8,222.7605,348.534,0.317676,0.41417,0.547721,1.06799025990679,1.05505023430807,45000,5000,20,2000
"1283",500,500,250,0.4,1,0.222,0.538,152.528,250.364,398.906,0.285624,0.386574,0.528334,1.01979860967928,1.01205153345357,25000,5000,20,1000
"1284",500,500,250,0.4,1,0.236,0.524,185.436,285.4185,432.892,0.339955,0.453377,0.599513,1.03342032898895,1.02976669403623,15000,5000,20,500
"1285",500,500,250,0.4,1,0.28,0.578,166.001,236.077,351.967,0.375616,0.4776015,0.615728,1.05098524039337,1.03314454641074,25000,5000,20,1000
"1286",500,500,250,0.4,1,0.23,0.574,140.813,221.8625,372.585,0.288805,0.385846,0.531297,1.03734789115019,1.04613970378739,35000,5000,20,1500
"1287",500,500,250,0.4,1,0.234,0.574,158.981,239.6965,340.165,0.315301,0.4061685,0.520449,1.04400740299974,1.03972876652425,15000,5000,20,500
"1288",500,500,250,0.4,1,0.214,0.556,173.414,300.3405,497.497,0.28703,0.4212315,0.588359,1.03744024549285,1.02911003032257,25000,5000,20,1000
"1289",500,500,250,0.4,1,0.216,0.606,203.585,341.602,569.205,0.320815,0.4563105,0.663422,1.04327651446114,1.04150688766217,25000,5000,20,1000
"1290",500,500,250,0.4,1,0.194,0.534,135.008,201.828,304.412,0.238178,0.3114985,0.402249,1.01675119156794,1.00602801772397,15000,5000,20,500
"1291",500,500,250,0.4,1,0.242,0.574,170.113,267.789,407.454,0.336448,0.44854,0.58603,1.06549528585737,1.03712997975486,15000,5000,20,500
"1292",500,500,250,0.4,1,0.244,0.568,138.945,212.3705,356.094,0.304321,0.3979745,0.54611,1.04044175067043,1.034568668708,35000,5000,20,1500
"1293",500,500,250,0.4,1,0.26,0.592,132.13,192.55,285.661,0.321894,0.405759,0.509794,1.01108287088369,1.01473150165281,25000,5000,20,1000
"1294",500,500,250,0.4,1,0.224,0.532,146.809,226.783,323.118,0.29123,0.375766,0.481895,1.06177575245067,1.0478250725738,25000,5000,20,1000
"1295",500,500,250,0.4,1,0.204,0.538,139.114,219.0385,363.388,0.252575,0.336898,0.471006,1.08082867634222,1.07444497483387,35000,5000,20,1500
"1296",500,500,250,0.4,1,0.224,0.594,142.298,201.736,300.088,0.284434,0.3598775,0.455085,1.0085924949385,1.00579449852287,15000,5000,20,500
"1297",500,500,250,0.4,1,0.202,0.542,150.668,285.986,523.388,0.257869,0.385297,0.589353,1.03913472070838,1.07099988184296,95000,5000,20,4500
"1298",500,500,250,0.4,1,0.218,0.5,145.138,233.581,332.282,0.288237,0.3751865,0.484287,1.01862198480281,1.01228386064092,25000,5000,20,1000
"1299",500,500,250,0.4,1,0.224,0.54,172.386,283.3355,393.595,0.318555,0.422878,0.550672,1.01533898804146,1.00788158461683,25000,5000,20,1000
"1300",500,500,250,0.4,1,0.214,0.526,170.93,276.1565,488.169,0.285533,0.4017315,0.582428,1.04471322248159,1.06886353842847,45000,5000,20,2000
"1301",1000,500,250,0.4,1,0.235,0.594,185.997,254.5875,370.189,0.346419,0.424517,0.535312,1.06454457453519,1.05015398989677,35000,5000,20,1500
"1302",1000,500,250,0.4,1,0.242,0.56,201.378,273.385,355.388,0.364279,0.444768,0.532567,1.04480431247174,1.03615357788407,25000,5000,20,1000
"1303",1000,500,250,0.4,1,0.241,0.57,212.4,313.3585,432.833,0.379905,0.482733,0.607541,1.09206426612679,1.0873285634755,45000,5000,20,2000
"1304",1000,500,250,0.4,1,0.248,0.577,197.824,262.8785,362.786,0.364575,0.451872,0.549906,1.054814687363,1.03245578767162,25000,5000,20,1000
"1305",1000,500,250,0.4,1,0.243,0.56,194.841,263.3225,355.795,0.369672,0.443895,0.538909,1.02230086947026,1.01155985333024,15000,5000,20,500
"1306",1000,500,250,0.4,1,0.246,0.601,166.912,210.331,259.468,0.34466,0.3987575,0.468625,1.08997405820369,1.05779447256628,15000,5000,20,500
"1307",1000,500,250,0.4,1,0.247,0.585,183.276,245.202,321.31,0.353805,0.429702,0.509655,1.07500385884665,1.05169241203593,25000,5000,20,1000
"1308",1000,500,250,0.4,1,0.23,0.561,145.822,189.073,246.075,0.305258,0.35571,0.418731,1.02192913074043,1.0183098395906,15000,5000,20,500
"1309",1000,500,250,0.4,1,0.204,0.528,205.349,309.121,480.601,0.3072,0.405927,0.552177,1.09801992919222,1.0910136827208,65000,5000,20,3000
"1310",1000,500,250,0.4,1,0.245,0.566,143.187,186.5275,238.831,0.330707,0.3768845,0.442984,1.00844768150507,1.0037442261896,15000,5000,20,500
"1311",1000,500,250,0.4,1,0.221,0.545,244.24,357.099,531.679,0.366083,0.4791765,0.629495,1.03318304519281,1.02597815851942,45000,5000,20,2000
"1312",1000,500,250,0.4,1,0.246,0.55,173.607,246.116,341.686,0.352663,0.432042,0.530268,1.01765245738363,1.01189308629236,25000,5000,20,1000
"1313",1000,500,250,0.4,1,0.236,0.594,210.6,313.0035,442.445,0.372208,0.4765925,0.613741,1.07275160542946,1.07289258909952,65000,5000,20,3000
"1314",1000,500,250,0.4,1,0.221,0.549,167.309,219.9675,299.426,0.309366,0.369359,0.445739,1.01211996915102,1.01212951334886,25000,5000,20,1000
"1315",1000,500,250,0.4,1,0.252,0.579,242.373,329.7805,475.405,0.425186,0.523784,0.671369,1.09681333998542,1.09467983252787,25000,5000,20,1000
"1316",1000,500,250,0.4,1,0.235,0.558,186.541,250.79,352.431,0.340084,0.41524,0.508858,1.09971338755256,1.09447610100833,35000,5000,20,1500
"1317",1000,500,250,0.4,1,0.229,0.554,169.929,233.3135,335.988,0.324635,0.3928365,0.48815,1.05070330236921,1.03922252507194,25000,5000,20,1000
