"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"248",500,1000,50,0.4,1,0.416,0.972,42.4131,49.0258,56.5287,1.00008744035252,15000,5000,20,500
"249",500,1000,50,0.4,1,0.406,0.95,42.4203,48.9359,56.9126,1.0028466321709,15000,5000,20,500
"250",500,1000,50,0.4,1,0.408,0.938,47.0696,55.09575,63.5204,0.999864305590089,15000,5000,20,500
"251",1000,1000,50,0.4,1,0.403,0.943,48.6226,54.0106,59.8299,1.00157553456598,15000,5000,20,500
"252",1000,1000,50,0.4,1,0.399,0.953,48.8951,54.06655,60.0905,1.00111299361161,15000,5000,20,500
"253",1000,1000,50,0.4,1,0.387,0.942,42.6857,47.6186,52.6952,1.00201194518692,15000,5000,20,500
"254",1000,1000,50,0.4,1,0.382,0.942,46.6238,52.28315,58.071,1.00121725610316,15000,5000,20,500
"255",1000,1000,50,0.4,1,0.385,0.953,48.7857,54.5649,60.8646,1.00088579681365,15000,5000,20,500
"256",1000,1000,50,0.4,1,0.375,0.94,44.116,48.8328,54.5767,1.00283639751555,15000,5000,20,500
"257",1000,1000,50,0.4,1,0.414,0.95,48.9515,54.0576,59.5542,1.00167995019648,15000,5000,20,500
"258",1000,1000,50,0.4,1,0.393,0.952,44.7101,50.31525,55.3494,1.00170473429824,15000,5000,20,500
"259",1000,1000,50,0.4,1,0.395,0.943,44.4488,49.25255,54.397,1.00004470617642,15000,5000,20,500
"260",1000,1000,50,0.4,1,0.402,0.947,44.9172,49.3044,54.4789,1.00029049359131,15000,5000,20,500
"261",1000,1000,50,0.4,1,0.39,0.956,43.5714,49.13635,53.7614,1.00044628813553,15000,5000,20,500
"262",1000,1000,50,0.4,1,0.378,0.954,46.7113,52.06705,57.5944,0.99982403243218,15000,5000,20,500
"263",1000,1000,50,0.4,1,0.42,0.952,40.3118,44.7515,49.1381,1.00037593529852,15000,5000,20,500
"264",1000,1000,50,0.4,1,0.376,0.941,47.1594,53.0324,58.6176,1.00040941336941,15000,5000,20,500
"265",1000,1000,50,0.4,1,0.363,0.955,42.0012,47.0288,51.9937,1.00116996522112,15000,5000,20,500
"266",1000,1000,50,0.4,1,0.391,0.947,40.1817,44.39145,49.6399,0.999986810516507,15000,5000,20,500
"267",1000,1000,50,0.4,1,0.397,0.947,47.5254,52.7184,58.3594,1.00007968910111,15000,5000,20,500
"268",1000,1000,50,0.4,1,0.426,0.954,42.7267,47.44345,52.2221,1.00055249578225,15000,5000,20,500
"269",1000,1000,50,0.4,1,0.386,0.948,48.6986,54.023,59.799,0.999412498913129,15000,5000,20,500
"270",1000,1000,50,0.4,1,0.399,0.935,44.142,48.90495,54.3284,0.999486518252516,15000,5000,20,500
"271",1000,1000,50,0.4,1,0.38,0.949,43.7764,48.9449,53.9677,1.00084352533362,15000,5000,20,500
"272",1000,1000,50,0.4,1,0.399,0.941,43.0067,47.5809,52.9155,1.00193394646364,15000,5000,20,500
"273",1000,1000,50,0.4,1,0.419,0.957,39.8081,44.05,48.3548,0.999859801135355,15000,5000,20,500
"274",1000,1000,50,0.4,1,0.39,0.946,51.0537,56.4443,62.1791,1.00003373539144,15000,5000,20,500
"275",1000,1000,50,0.4,1,0.392,0.953,45.7089,50.6183,56.445,0.99967343352175,15000,5000,20,500
"276",1000,1000,50,0.4,1,0.37,0.942,48.6462,54.40835,60.6382,1.00032278333792,15000,5000,20,500
"277",1000,1000,50,0.4,1,0.4,0.948,43.3813,48.1295,53.6431,1.00007180342411,15000,5000,20,500
"278",1000,1000,50,0.4,1,0.399,0.935,41.5609,46.0027,51.1999,1.00227199522861,15000,5000,20,500
"279",1000,1000,50,0.4,1,0.412,0.958,43.0627,47.75675,52.6866,1.00120833501843,15000,5000,20,500
"280",1000,1000,50,0.4,1,0.414,0.951,44.1328,48.61965,53.6907,1.00049831606956,15000,5000,20,500
"281",1000,1000,50,0.4,1,0.413,0.957,41.3882,45.859,50.494,1.00013130836688,15000,5000,20,500
"282",1000,1000,50,0.4,1,0.38,0.945,42.9618,47.9299,53.153,1.00326674364905,15000,5000,20,500
"283",1000,1000,50,0.4,1,0.391,0.951,46.8166,51.8581,57.3816,1.0000961068336,15000,5000,20,500
"284",1000,1000,50,0.4,1,0.372,0.942,46.9792,52.2767,57.9642,1.00192300352992,15000,5000,20,500
"285",1000,1000,50,0.4,1,0.41,0.952,49.4298,54.92,60.4204,1.00301507435324,15000,5000,20,500
"286",1000,1000,50,0.4,1,0.404,0.949,47.191,52.62765,58.4016,1.00477639590115,15000,5000,20,500
"287",1000,1000,50,0.4,1,0.439,0.958,42.9087,47.6357,52.5563,1.00015229171052,15000,5000,20,500
"288",1000,1000,50,0.4,1,0.389,0.944,41.4733,46.045,51.0007,0.999149765308924,15000,5000,20,500
"289",1000,1000,50,0.4,1,0.412,0.965,44.8724,49.7612,55.059,1.00272062165752,15000,5000,20,500
"290",1000,1000,50,0.4,1,0.4,0.942,43.6216,48.12385,53.3363,1.00302217677583,15000,5000,20,500
"291",1000,1000,50,0.4,1,0.387,0.964,47.0498,52.43845,58.1716,1.00114429907649,15000,5000,20,500
"292",1000,1000,50,0.4,1,0.376,0.958,48.5791,54.1741,60.0395,1.00335076066871,15000,5000,20,500
"293",1000,1000,50,0.4,1,0.402,0.946,43.0484,47.7278,53.1032,1.00008240236144,15000,5000,20,500
"294",1000,1000,50,0.4,1,0.393,0.945,48.1921,53.53775,59.2812,1.00135352208589,15000,5000,20,500
"295",1000,1000,50,0.4,1,0.376,0.942,47.6771,52.84445,58.9294,0.99979656316537,15000,5000,20,500
"296",1000,1000,50,0.4,1,0.401,0.953,44.1028,49.1055,54.7955,1.00299917564058,15000,5000,20,500
"297",1000,1000,50,0.4,1,0.406,0.944,40.9888,45.40355,50.2668,1.00088397390416,15000,5000,20,500
"298",1000,1000,50,0.4,1,0.407,0.942,45.0419,50.5465,55.5753,0.999847689353558,15000,5000,20,500
"299",1000,1000,50,0.4,1,0.422,0.951,48.2562,53.51775,59.1787,1.00267241176488,15000,5000,20,500
"300",1000,1000,50,0.4,1,0.381,0.948,44.525,49.5307,55.2546,1.00071794020821,15000,5000,20,500
"301",100,500,100,0.4,1,0.34,0.8,54.699,91.63405,143.038,1.00602717980637,15000,5000,20,500
"302",100,500,100,0.4,1,0.32,0.77,57.4001,95.4826,160.056,1.00405634983495,15000,5000,20,500
"303",100,500,100,0.4,1,0.37,0.8,63.8687,103.9825,177.108,1.00275525380177,15000,5000,20,500
"304",100,500,100,0.4,1,0.39,0.85,79.6945,154.0495,296.17,1.01135063584647,15000,5000,20,500
"305",100,500,100,0.4,1,0.37,0.8,61.6332,105.0405,164.007,1.00198649037055,15000,5000,20,500
"306",100,500,100,0.4,1,0.34,0.76,109.013,321.527,4735.21,0.999879877503826,15000,5000,20,500
"307",100,500,100,0.4,1,0.35,0.79,54.1497,91.5414,146.858,1.00522511580346,15000,5000,20,500
"308",100,500,100,0.4,1,0.3,0.7,60.3838,104.263,181.645,1.00050818930645,15000,5000,20,500
"309",100,500,100,0.4,1,0.41,0.84,68.1298,109.4605,173.066,1.00048735852328,15000,5000,20,500
"310",100,500,100,0.4,1,0.35,0.8,62.5896,106.5625,177.307,1.00002937361082,15000,5000,20,500
"311",100,500,100,0.4,1,0.32,0.76,60.3537,101.9765,172.711,1.00036636167464,15000,5000,20,500
"312",100,500,100,0.4,1,0.38,0.75,70.9037,109.0935,180.955,1.00328222041711,15000,5000,20,500
"313",100,500,100,0.4,1,0.28,0.71,64.3069,125.8615,265.374,1.01076857086889,15000,5000,20,500
"314",100,500,100,0.4,1,0.25,0.79,66.5165,141.545,367.898,1.00067810398585,15000,5000,20,500
"315",100,500,100,0.4,1,0.35,0.79,61.4785,107.02,185.133,1.00007029228085,15000,5000,20,500
"316",100,500,100,0.4,1,0.4,0.84,65.679,111.1055,178.293,1.00095850319092,15000,5000,20,500
"317",100,500,100,0.4,1,0.36,0.83,54.4124,89.74,142.296,1.00130336236824,15000,5000,20,500
"318",100,500,100,0.4,1,0.34,0.79,56.9705,91.40055,147.72,1.0048679256932,15000,5000,20,500
"319",100,500,100,0.4,1,0.34,0.8,68.4843,129.506,232.182,1.0033346980353,15000,5000,20,500
"320",100,500,100,0.4,1,0.25,0.84,36.5072,64.20385,102.98,0.99998383807641,15000,5000,20,500
"321",100,500,100,0.4,1,0.36,0.84,80.5633,164.353,372.465,0.999814987216716,15000,5000,20,500
"322",100,500,100,0.4,1,0.34,0.8,59.7504,96.6983,155.511,1.00007513994037,15000,5000,20,500
"323",100,500,100,0.4,1,0.33,0.87,51.2543,78.9757,122.509,1.00326551912368,15000,5000,20,500
"324",100,500,100,0.4,1,0.3,0.82,63.114,133.9035,257.655,1.00332878954865,15000,5000,20,500
"325",100,500,100,0.4,1,0.4,0.77,73.9923,130.9425,224.102,1.00189548843226,15000,5000,20,500
"326",100,500,100,0.4,1,0.33,0.71,68.7319,121.7905,227.411,1.01163591009434,15000,5000,20,500
"327",100,500,100,0.4,1,0.32,0.81,43.6467,72.5661,112.523,1.0026791279474,15000,5000,20,500
"328",100,500,100,0.4,1,0.4,0.82,47.7876,69.8215,102.236,0.99917527155812,15000,5000,20,500
"329",100,500,100,0.4,1,0.28,0.76,70.4952,189.7315,722.055,1.00796582536913,15000,5000,20,500
"330",100,500,100,0.4,1,0.4,0.83,79.7883,161.7835,320.205,1.00750955509571,15000,5000,20,500
"331",100,500,100,0.4,1,0.31,0.8,46.5693,73.3586,117.867,1.00244122936277,15000,5000,20,500
"332",100,500,100,0.4,1,0.37,0.8,46.9691,71.6174,105.868,0.999468518572531,15000,5000,20,500
"333",100,500,100,0.4,1,0.33,0.87,36.0453,56.77225,84.1316,1.00301633730633,15000,5000,20,500
"334",100,500,100,0.4,1,0.37,0.78,49.9026,77.0077,118.229,1.0010743016611,15000,5000,20,500
"335",100,500,100,0.4,1,0.32,0.8,47.4342,77.8822,122.779,1.00125116657301,15000,5000,20,500
"336",100,500,100,0.4,1,0.3,0.78,99.4494,350.7855,7148.92,0.999962562496843,15000,5000,20,500
"337",100,500,100,0.4,1,0.33,0.8,60.297,98.52565,166.776,1.00044588054354,15000,5000,20,500
"338",100,500,100,0.4,1,0.4,0.9,53.2819,81.46515,124.718,1.00330340093097,15000,5000,20,500
"339",100,500,100,0.4,1,0.3,0.74,74.9242,161.528,372.553,1.00154465857669,15000,5000,20,500
"340",100,500,100,0.4,1,0.31,0.77,60.3249,108.638,187.547,1.00146353408606,15000,5000,20,500
"341",100,500,100,0.4,1,0.35,0.85,54.3806,89.5517,140.271,1.00827470595289,15000,5000,20,500
"342",100,500,100,0.4,1,0.42,0.82,67.6145,106.836,170.841,1.00028239360928,15000,5000,20,500
"343",100,500,100,0.4,1,0.46,0.81,71.0751,117.204,184.188,1.00256030055597,15000,5000,20,500
"344",100,500,100,0.4,1,0.39,0.84,60.602,95.51915,152.21,1.00447856053046,15000,5000,20,500
"345",100,500,100,0.4,1,0.43,0.87,60.7525,95.5051,144.51,1.00030437772285,15000,5000,20,500
"346",100,500,100,0.4,1,0.31,0.72,45.3272,73.9831,110.007,1.00533510023911,15000,5000,20,500
"347",100,500,100,0.4,1,0.28,0.85,63.9711,123.9965,226.129,1.00006703078089,15000,5000,20,500
"348",100,500,100,0.4,1,0.38,0.8,75.1151,130.0145,219.446,0.999139994159192,15000,5000,20,500
"349",100,500,100,0.4,1,0.26,0.83,40.7586,66.4281,109.926,1.001813706131,15000,5000,20,500
"350",100,500,100,0.4,1,0.33,0.87,54.1656,91.67165,149.929,0.999824572078277,15000,5000,20,500
"351",500,500,100,0.4,1,0.298,0.804,79.9779,103.3555,128.823,1.00275217489981,15000,5000,20,500
"352",500,500,100,0.4,1,0.34,0.794,79.2007,96.20985,121.702,0.999090837389695,15000,5000,20,500
"353",500,500,100,0.4,1,0.326,0.764,90.2655,114.03,144.086,1.00269681229674,15000,5000,20,500
"354",500,500,100,0.4,1,0.37,0.79,87.8352,108.4185,136.1,1.00168968804415,15000,5000,20,500
"355",500,500,100,0.4,1,0.332,0.816,80.3964,98.9557,122.51,1.0003076202388,15000,5000,20,500
"356",500,500,100,0.4,1,0.314,0.756,76.6735,95.6173,119.228,0.999863339272195,15000,5000,20,500
"357",500,500,100,0.4,1,0.352,0.828,74.6176,91.2711,112.371,1.00141899899898,15000,5000,20,500
"358",500,500,100,0.4,1,0.35,0.828,81.8577,100.6905,123.017,0.99997399047478,15000,5000,20,500
"359",500,500,100,0.4,1,0.336,0.808,81.1505,101.0775,124.893,1.00228467896889,15000,5000,20,500
"360",500,500,100,0.4,1,0.312,0.778,78.065,96.8511,120.746,1.00208836518332,15000,5000,20,500
"361",500,500,100,0.4,1,0.348,0.812,73.6415,90.14005,110.309,1.00239793695689,15000,5000,20,500
"362",500,500,100,0.4,1,0.328,0.826,78.1155,96.9778,120.117,1.00037437065962,15000,5000,20,500
"363",500,500,100,0.4,1,0.32,0.794,78.0573,101.297,124.503,1.00174597319078,15000,5000,20,500
"364",500,500,100,0.4,1,0.33,0.808,90.6139,115.033,143.939,1.00263000125686,15000,5000,20,500
"365",500,500,100,0.4,1,0.322,0.79,86.9836,112.7015,140.404,1.00374668628736,15000,5000,20,500
"366",500,500,100,0.4,1,0.336,0.784,100.304,127.143,162.964,1.00397131488401,15000,5000,20,500
"367",500,500,100,0.4,1,0.348,0.794,76.9472,95.6868,117.471,1.00042435476612,15000,5000,20,500
"368",500,500,100,0.4,1,0.326,0.776,73.8496,91.1091,111.408,0.999604014977006,15000,5000,20,500
"369",500,500,100,0.4,1,0.3,0.816,80.3905,100.0021,124.931,1.00276683987215,15000,5000,20,500
"370",500,500,100,0.4,1,0.328,0.79,89.1994,112.103,140.491,1.00075239436724,15000,5000,20,500
"371",500,500,100,0.4,1,0.33,0.798,92.4353,120.221,148.144,0.999796589175099,15000,5000,20,500
"372",500,500,100,0.4,1,0.342,0.792,82.7671,102.979,126.206,1.00081719807406,15000,5000,20,500
"373",500,500,100,0.4,1,0.308,0.806,80.1797,97.26,121.318,0.999844848555951,15000,5000,20,500
"374",500,500,100,0.4,1,0.326,0.802,81.4182,102.502,125.75,1.00243047990382,15000,5000,20,500
"375",500,500,100,0.4,1,0.32,0.77,77.2431,97.13345,120.754,1.00368184289921,15000,5000,20,500
"376",500,500,100,0.4,1,0.312,0.804,75.7549,95.82455,120.564,1.00304357170198,15000,5000,20,500
"377",500,500,100,0.4,1,0.326,0.804,83.0726,102.523,126.736,0.999181854338965,15000,5000,20,500
"378",500,500,100,0.4,1,0.31,0.778,77.6646,98.55575,121.829,1.00067094601816,15000,5000,20,500
"379",500,500,100,0.4,1,0.356,0.804,75.6611,91.9168,111.902,0.999778732089103,15000,5000,20,500
"380",500,500,100,0.4,1,0.324,0.798,83.812,106.456,132.316,1.00126824739334,15000,5000,20,500
"381",500,500,100,0.4,1,0.334,0.824,70.7161,89.20935,107.563,0.999619568086529,15000,5000,20,500
"382",500,500,100,0.4,1,0.368,0.842,92.7309,117.0235,144.969,1.00186363719354,15000,5000,20,500
"383",500,500,100,0.4,1,0.328,0.808,87.4598,113.6345,142.247,0.999614617371214,15000,5000,20,500
"384",500,500,100,0.4,1,0.362,0.83,81.6078,101.979,125.012,1.00101469349552,15000,5000,20,500
"385",500,500,100,0.4,1,0.362,0.79,82.2449,101.5805,124.651,1.00025400409249,15000,5000,20,500
"386",500,500,100,0.4,1,0.334,0.822,91.616,114.3245,143.07,1.00154997495282,15000,5000,20,500
"387",500,500,100,0.4,1,0.344,0.784,85.1806,105.0505,131.081,0.999634923074901,15000,5000,20,500
"388",500,500,100,0.4,1,0.306,0.778,79.9572,97.60325,123.96,1.00040724938521,15000,5000,20,500
"389",500,500,100,0.4,1,0.334,0.802,77.1803,94.17155,114.901,1.00007807957089,15000,5000,20,500
"390",500,500,100,0.4,1,0.35,0.834,77.9788,96.2669,117.988,0.999910483438404,15000,5000,20,500
"391",500,500,100,0.4,1,0.348,0.78,76.1932,96.22355,116.836,0.999763002382787,15000,5000,20,500
"392",500,500,100,0.4,1,0.354,0.81,86.4479,108.9935,134.713,1.00219193078866,15000,5000,20,500
"393",500,500,100,0.4,1,0.336,0.786,68.2194,84.5191,102.641,1.00036689134455,15000,5000,20,500
"394",500,500,100,0.4,1,0.342,0.79,88.3486,111.5565,139.054,1.00662112538838,15000,5000,20,500
"395",500,500,100,0.4,1,0.314,0.794,81.6018,103.784,127.952,1.00166655677512,15000,5000,20,500
"396",500,500,100,0.4,1,0.33,0.782,77.0509,97.99065,120.296,1.00090081442341,15000,5000,20,500
"397",500,500,100,0.4,1,0.306,0.784,88.5599,111.5365,141.064,1.00113706330619,15000,5000,20,500
"398",500,500,100,0.4,1,0.35,0.792,81.6045,100.844,125.101,1.00069615150521,15000,5000,20,500
"399",500,500,100,0.4,1,0.356,0.814,78.1154,94.31765,116.642,1.00027873814775,15000,5000,20,500
"400",500,500,100,0.4,1,0.32,0.752,68.7967,85.786,104.399,1.0012726369155,15000,5000,20,500
"401",1000,500,100,0.4,1,0.331,0.802,87.0364,100.372,117.04,1.00111657841549,15000,5000,20,500
"402",1000,500,100,0.4,1,0.329,0.806,71.4736,82.6458,94.4099,1.00146586003443,15000,5000,20,500
"403",1000,500,100,0.4,1,0.341,0.78,94.8103,112.6045,130.427,1.00055956121447,15000,5000,20,500
"404",1000,500,100,0.4,1,0.333,0.8,86.9933,102.326,119.288,1.00065354377611,15000,5000,20,500
"405",1000,500,100,0.4,1,0.324,0.79,82.0029,94.34535,109.995,1.00043611568885,15000,5000,20,500
"406",1000,500,100,0.4,1,0.346,0.785,88.8757,102.8705,118.772,1.00087451706403,15000,5000,20,500
"407",1000,500,100,0.4,1,0.315,0.793,86.3516,101.751,118.757,0.999617794604297,15000,5000,20,500
"408",1000,500,100,0.4,1,0.344,0.797,80.2881,92.6698,106.542,1.00044623638054,15000,5000,20,500
"409",1000,500,100,0.4,1,0.328,0.803,89.5001,106.143,123.617,1.00116909861833,15000,5000,20,500
"410",1000,500,100,0.4,1,0.344,0.82,94.5887,110.1645,128.016,0.999572341171975,15000,5000,20,500
"411",1000,500,100,0.4,1,0.332,0.82,83.0373,94.9454,110.507,1.0016670416325,15000,5000,20,500
"412",1000,500,100,0.4,1,0.331,0.802,84.6773,98.38835,114.333,1.00013244066799,15000,5000,20,500
"413",1000,500,100,0.4,1,0.323,0.781,98.8543,116.622,137.553,1.00193617449575,15000,5000,20,500
"414",1000,500,100,0.4,1,0.318,0.783,88.4365,103.2215,120.227,1.0007371633522,15000,5000,20,500
"415",1000,500,100,0.4,1,0.351,0.795,88.2259,101.926,118.693,1.0027776485674,15000,5000,20,500
"416",1000,500,100,0.4,1,0.342,0.806,84.5347,98.3706,115.025,0.999576083648589,15000,5000,20,500
"417",1000,500,100,0.4,1,0.342,0.797,82.0436,96.89385,110.406,1.00115556241824,15000,5000,20,500
"418",1000,500,100,0.4,1,0.357,0.804,94.7296,108.7075,127.741,0.999979646518412,15000,5000,20,500
"419",1000,500,100,0.4,1,0.331,0.811,82.275,96.34465,110.984,1.00115149499157,15000,5000,20,500
"420",1000,500,100,0.4,1,0.336,0.808,77.6724,89.98475,104.065,1.00219338095991,15000,5000,20,500
"421",1000,500,100,0.4,1,0.325,0.793,79.9468,92.7855,107.435,1.00720833201171,15000,5000,20,500
"422",1000,500,100,0.4,1,0.351,0.81,89.539,105.3865,121.469,0.999417082922265,15000,5000,20,500
"423",1000,500,100,0.4,1,0.306,0.79,80.6601,95.85375,111.362,1.00165996717067,15000,5000,20,500
"424",1000,500,100,0.4,1,0.333,0.783,90.4472,104.8925,122.252,1.00026008877939,15000,5000,20,500
"425",1000,500,100,0.4,1,0.331,0.812,84.2412,98.05985,113.335,1.00065513243562,15000,5000,20,500
"426",1000,500,100,0.4,1,0.347,0.793,89.5795,104.5155,122.161,1.00325986950931,15000,5000,20,500
"427",1000,500,100,0.4,1,0.345,0.796,100.449,121.061,140.983,1.00252050792806,15000,5000,20,500
"428",1000,500,100,0.4,1,0.353,0.816,83.1513,97.4748,112.883,1.00264786066687,15000,5000,20,500
"429",1000,500,100,0.4,1,0.328,0.817,87.2082,101.6705,117.683,1.00397099126536,15000,5000,20,500
"430",1000,500,100,0.4,1,0.352,0.805,84.3531,98.5304,111.784,1.00363455055357,15000,5000,20,500
"431",1000,500,100,0.4,1,0.329,0.795,86.1122,100.8245,118.331,1.00152764715381,15000,5000,20,500
"432",1000,500,100,0.4,1,0.326,0.803,76.393,89.16295,101.431,1.00246069817684,15000,5000,20,500
"433",1000,500,100,0.4,1,0.316,0.823,85.9574,99.0168,117.152,1.00197953057565,15000,5000,20,500
"434",1000,500,100,0.4,1,0.34,0.802,80.8065,94.5901,107.861,1.00037545133531,15000,5000,20,500
"435",1000,500,100,0.4,1,0.307,0.793,78.1389,90.39755,105.797,1.00079268896825,15000,5000,20,500
"436",1000,500,100,0.4,1,0.349,0.8,88.4915,104.969,120.876,1.00389256430532,15000,5000,20,500
"437",1000,500,100,0.4,1,0.338,0.806,83.1641,98.9023,113.594,1.00159371416182,15000,5000,20,500
"438",1000,500,100,0.4,1,0.346,0.8,84.6078,96.88325,112.45,1.00056527011341,15000,5000,20,500
"439",1000,500,100,0.4,1,0.326,0.801,82.1879,94.8219,109.998,0.999478265188983,15000,5000,20,500
"440",1000,500,100,0.4,1,0.323,0.781,98.718,114.8105,137.576,1.00281889025167,15000,5000,20,500
"441",1000,500,100,0.4,1,0.365,0.822,92.4329,108.0835,125.08,0.999617783843063,15000,5000,20,500
"442",1000,500,100,0.4,1,0.34,0.8,94.1599,111.735,131.137,1.00090598918317,15000,5000,20,500
"443",1000,500,100,0.4,1,0.326,0.817,77.2814,87.9423,101.853,0.999251182747931,15000,5000,20,500
"444",1000,500,100,0.4,1,0.338,0.79,76.0192,89.0829,102.103,0.999593072381093,15000,5000,20,500
"445",1000,500,100,0.4,1,0.349,0.806,84.4487,98.66725,113.266,1.00178261522047,15000,5000,20,500
"446",1000,500,100,0.4,1,0.348,0.812,86.0406,100.3825,115.942,1.00017455729554,15000,5000,20,500
"447",1000,500,100,0.4,1,0.312,0.795,80.6799,94.3536,109.901,1.00246754047126,15000,5000,20,500
"448",1000,500,100,0.4,1,0.333,0.794,89.8191,104.358,122.161,0.999639048335179,15000,5000,20,500
"449",1000,500,100,0.4,1,0.346,0.807,82.2613,94.8608,109.889,1.00176127122176,15000,5000,20,500
"450",1000,500,100,0.4,1,0.342,0.794,83.297,99.0109,112.95,1.00293590051167,15000,5000,20,500
"451",100,1000,100,0.4,1,0.35,0.9,65.4519,96.46405,142.684,1.00096525488164,15000,5000,20,500
"452",100,1000,100,0.4,1,0.37,0.91,81.9659,122.178,182.03,1.00331608884786,15000,5000,20,500
"453",100,1000,100,0.4,1,0.46,0.92,78.691,115.4725,157.28,1.00185976009771,15000,5000,20,500
"454",100,1000,100,0.4,1,0.4,0.87,66.3832,95.787,133.449,1.00164127392191,15000,5000,20,500
"455",100,1000,100,0.4,1,0.36,0.86,67.0109,102.163,147.188,0.999784832675159,15000,5000,20,500
"456",100,1000,100,0.4,1,0.36,0.96,76.3489,109.823,160.615,1.00154645776297,15000,5000,20,500
"457",100,1000,100,0.4,1,0.45,0.92,84.7862,125.171,173.804,1.00183582861168,15000,5000,20,500
"458",100,1000,100,0.4,1,0.3,0.9,57.3337,87.10975,130.51,1.00153372185226,15000,5000,20,500
"459",100,1000,100,0.4,1,0.4,0.86,63.8881,95.2081,135.085,1.00156931846534,15000,5000,20,500
"460",100,1000,100,0.4,1,0.4,0.87,75.3345,108.9645,156.432,1.00166376649142,15000,5000,20,500
"461",100,1000,100,0.4,1,0.4,0.88,51.671,72.305,102.966,1.00385288716571,15000,5000,20,500
"462",100,1000,100,0.4,1,0.31,0.9,60.0755,98.0809,141.296,0.999945795657025,15000,5000,20,500
"463",100,1000,100,0.4,1,0.35,0.9,63.172,95.3139,136.584,1.00083090555508,15000,5000,20,500
"464",100,1000,100,0.4,1,0.44,0.9,69.8402,105.5055,141.701,1.00092546138996,15000,5000,20,500
"465",100,1000,100,0.4,1,0.32,0.85,77.2862,117.4305,177.821,1.00007088996961,15000,5000,20,500
"466",100,1000,100,0.4,1,0.34,0.82,72.0621,113.781,165.362,1.00354855628488,15000,5000,20,500
"467",100,1000,100,0.4,1,0.37,0.9,83.4447,131.2155,184.859,0.999342154270535,15000,5000,20,500
"468",100,1000,100,0.4,1,0.34,0.95,81.5746,128.813,191.661,1.00134169511177,15000,5000,20,500
"469",100,1000,100,0.4,1,0.4,0.91,61.3111,90.4098,126.469,1.00173455678162,15000,5000,20,500
"470",100,1000,100,0.4,1,0.35,0.9,71.403,105.911,154.415,1.00098728302821,15000,5000,20,500
"471",100,1000,100,0.4,1,0.36,0.93,89.5107,143.9305,217.239,1.00041412971959,15000,5000,20,500
"472",100,1000,100,0.4,1,0.39,0.95,75.2,112.849,159.285,1.00150266892238,15000,5000,20,500
"473",100,1000,100,0.4,1,0.37,0.93,38.8836,56.57705,77.1371,1.00095950674778,15000,5000,20,500
"474",100,1000,100,0.4,1,0.38,0.89,59.9408,85.739,123.305,1.00113200446425,15000,5000,20,500
"475",100,1000,100,0.4,1,0.36,0.9,84.611,126.087,186.187,0.999685887022748,15000,5000,20,500
"476",100,1000,100,0.4,1,0.34,0.88,69.0678,102.3225,147.913,0.999521702515151,15000,5000,20,500
"477",100,1000,100,0.4,1,0.38,0.89,69.148,102.46,148.427,0.999722460030435,15000,5000,20,500
